,Edge,U,pval,adj_pvals
0,HSP90AB1;RIPK3,132.0,0.696173696961807,1.0
73,UBA52;RPS16,81.0,0.1439264555523268,0.9090452469335999
74,UBA52;RPS6,85.0,0.18844541724270636,0.9090452469335999
75,UBA52;RPS9,80.0,0.134170293373614,0.9090452469335999
76,UBA52;RPL24,88.0,0.22797462407405722,0.9090452469335999
77,UBA52;RPL34,86.0,0.20101723750157907,0.9090452469335999
78,UBA52;RPS29,82.0,0.15421756010581464,0.9090452469335999
79,UBA52;RPL14,87.0,0.21419019438037834,0.9090452469335999
80,UBA52;RPS8,90.0,0.25741320983816585,0.9415826481565974
81,UBA52;RPL31,87.0,0.21419019438037834,0.9090452469335999
82,UBA52;RPS18,79.0,0.12493360148061304,0.9090452469335999
83,UBA52;RPSA,87.0,0.21419019438037834,0.9090452469335999
84,UBA52;RPL23,81.0,0.1439264555523268,0.9090452469335999
85,UBA52;RPS19,84.0,0.17646330228976836,0.9090452469335999
86,UBA52;RPL6,85.0,0.18844541724270636,0.9090452469335999
87,UBA52;RPL36,87.0,0.21419019438037834,0.9090452469335999
88,UBA52;RPL18,87.0,0.21419019438037834,0.9090452469335999
89,UBA52;RPL9,78.0,0.11620038292665102,0.9090452469335999
90,UBA52;RPL11,85.0,0.18844541724270636,0.9090452469335999
91,UBA52;RPS24,85.0,0.18844541724270636,0.9090452469335999
92,UBA52;RPS15,78.0,0.11620038292665102,0.9090452469335999
93,UBA52;TRAF6,154.0,0.24237967376143077,0.9259252285418685
94,UBA52;RPL37A,88.0,0.22797462407405722,0.9090452469335999
95,UBA52;RPS20,83.0,0.16505846152953774,0.9090452469335999
96,UBA52;RPL23A,80.0,0.134170293373614,0.9090452469335999
97,UBA52;RPS25,86.0,0.20101723750157907,0.9090452469335999
98,UBA52;RPS5,76.0,0.1001782942262681,0.9090452469335999
99,UBA52;RPS28,85.0,0.18844541724270636,0.9090452469335999
100,UBA52;RPS7,88.0,0.22797462407405722,0.9090452469335999
101,UBA52;RPL30,87.0,0.21419019438037834,0.9090452469335999
102,UBA52;RPS17,84.0,0.17646330228976836,0.9090452469335999
103,UBA52;UBB,111.0,0.7148642787191519,1.0
104,UBA52;RNF4,175.0,0.05283650917469026,0.9090452469335999
105,UBA52;UIMC1,185.0,0.02135854043383465,0.9090452469335999
106,UBA52;RPL35A,88.0,0.22797462407405722,0.9090452469335999
107,UBA52;RPL28,87.0,0.21419019438037834,0.9090452469335999
108,UBA52;RPS13,80.0,0.134170293373614,0.9090452469335999
109,UBA52;RPL32,86.0,0.20101723750157907,0.9090452469335999
110,UBA52;RPLP0,81.0,0.1439264555523268,0.9090452469335999
111,UBA52;FAU,87.0,0.21419019438037834,0.9090452469335999
112,UBA52;RPL27,87.0,0.21419019438037834,0.9090452469335999
113,DVL2;VANGL1,110.0,0.6635305837532008,1.0
114,DVL2;DVL3,85.0,0.1597934176957826,0.9090452469335999
115,DVL2;DVL1,139.0,0.5013669345112374,1.0
116,DVL2;PRICKLE1,103.0,0.46271225343277234,1.0
117,DVL2;PRICKLE3,85.5,0.1542827148659829,0.9090452469335999
118,DVL2;WNT5A,137.0,0.540544333188185,1.0
119,DVL2;PRICKLE2,103.5,0.46685534051844435,1.0
120,DVL2;PRICKLE4,82.0,0.12296955627421757,0.9090452469335999
121,DVL2;VANGL2,139.0,0.4701656351336806,1.0
122,VANGL1;CELSR1,113.0,0.7547421760035156,1.0
123,VANGL1;DVL3,122.0,1.0,1.0
124,VANGL1;PRICKLE1,131.5,0.7030386237353072,1.0
125,VANGL1;SCRIB,101.0,0.4399117552844731,1.0
126,VANGL1;DVL1,152.0,0.2414090106807818,0.9259252285418685
127,VANGL1;PRICKLE4,98.0,0.3630138814692181,1.0
128,VANGL1;VANGL2,105.5,0.5192835043672266,1.0
129,VANGL1;PRICKLE2,126.5,0.851583434383943,1.0
130,VANGL1;PRICKLE3,95.0,0.3038155435472525,0.9810573650921387
131,DVL3;DVL1,126.0,0.8758782944002323,1.0
132,DVL3;PRICKLE1,92.0,0.2514089648319997,0.9415826481565974
133,DVL3;PRICKLE3,94.0,0.2971048535832824,0.9810573650921387
134,DVL3;PRICKLE2,98.0,0.3480467146199169,1.0
135,DVL3;PRICKLE4,92.0,0.2627579787943668,0.9571379412567905
136,DVL3;VANGL2,115.5,0.8253202712630718,1.0
137,DVL1;FZD3,170.0,0.050186823835046884,0.9090452469335999
138,DVL1;WNT5A,156.0,0.17245020063156558,0.9090452469335999
139,DVL1;PRICKLE1,128.0,0.8066143722406066,1.0
140,DVL1;FZD6,142.0,0.4289504943897299,1.0
141,DVL1;VANGL2,155.5,0.16366693868180837,0.9090452469335999
142,DVL1;PRICKLE4,122.5,0.9839920718237579,1.0
143,DVL1;PRICKLE2,138.5,0.4926956459295093,1.0
144,DVL1;CTNNB1,164.0,0.12493360148061304,0.9090452469335999
145,DVL1;PRICKLE3,101.0,0.4348133803764743,1.0
146,PRICKLE1;VANGL2,105.0,0.4966775505962432,1.0
147,PRICKLE3;VANGL2,89.5,0.19030098823658448,0.9090452469335999
148,WNT5A;FZD3,168.0,0.05580414175584237,0.9090452469335999
149,WNT5A;VANGL2,117.0,0.8578215289152865,1.0
150,WNT5A;FZD6,132.0,0.683278539299611,1.0
151,PRICKLE2;VANGL2,128.0,0.7881436734693296,1.0
152,PRICKLE4;VANGL2,89.0,0.17400298346297727,0.9090452469335999
153,VANGL2;FZD3,131.5,0.6791346028049645,1.0
154,VANGL2;CELSR1,61.5,0.016956354576275534,0.9090452469335999
155,VANGL2;SCRIB,91.5,0.2364945300057707,0.9259252285418685
156,VANGL2;FZD6,116.0,0.8383560877729288,1.0
157,CX3CL1;FGF13,115.0,0.7356410338206221,1.0
158,CX3CL1;FGF2,115.0,0.7154861204235186,1.0
159,CX3CL1;CXCR4,113.0,0.6525841899760528,1.0
160,CX3CL1;EGF,115.0,0.7154861204235186,1.0
161,FGF13;CSF3,121.5,1.0,1.0
162,FGF13;EGF,126.0,0.6078112586018152,1.0
163,FGF2;CSF3,121.5,1.0,1.0
164,FGF2;PDGFRA,98.0,0.07966969659116986,0.9090452469335999
165,FGF2;PDGFRB,121.5,1.0,1.0
166,FGF2;EGFR,121.5,1.0,1.0
167,FGF2;PDGFB,104.0,0.2550962844003809,0.9415826481565974
168,FGF2;FGF17,134.0,0.36050511484531467,1.0
169,FGF2;NTRK1,121.5,1.0,1.0
170,FGF2;CD44,126.0,0.6078112586018152,1.0
171,FGF2;FN1,139.0,0.4591752238910447,1.0
172,FGF2;EGF,121.5,1.0,1.0
173,CXCR4;CD74,121.5,1.0,1.0
174,CXCR4;CD4,126.0,0.6078112586018152,1.0
175,CXCR4;MIF,99.0,0.18138822112581166,0.9090452469335999
176,CXCR4;CXCR2,121.5,1.0,1.0
177,CXCR4;CD44,121.5,1.0,1.0
178,EGF;FGF4,121.5,1.0,1.0
179,EGF;FGF20,121.5,1.0,1.0
180,EGF;FGF22,99.0,0.18138822112581166,0.9090452469335999
181,EGF;CSF3,121.5,1.0,1.0
182,EGF;FGF6,121.5,1.0,1.0
183,EGF;HBEGF,112.5,0.5693364760066985,1.0
184,EGF;EREG,117.0,0.7605177144427377,1.0
185,EGF;PDGFRA,94.5,0.014759312783577144,0.9090452469335999
186,EGF;PDGFRB,121.5,1.0,1.0
187,EGF;FGF10,135.0,0.09533542528499925,0.9090452469335999
188,EGF;FGF7,121.5,1.0,1.0
189,EGF;NTRK1,121.5,1.0,1.0
190,EGF;TGFA,121.5,1.0,1.0
191,EGF;KIT,121.5,1.0,1.0
192,EGF;ERBB2,121.5,1.0,1.0
193,EGF;PDGFB,104.0,0.2550962844003809,0.9415826481565974
194,EGF;FGF5,128.0,0.7356410338206221,1.0
195,EGF;NRG1,92.0,0.07811312894653788,0.9090452469335999
196,EGF;EGFR,121.5,1.0,1.0
197,EGF;INSR,121.5,1.0,1.0
198,EGF;FGF8,121.5,1.0,1.0
199,EGF;PDGFA,129.5,0.6156081597738121,1.0
200,EGF;ERBB4,108.0,0.3218793388263532,0.9810573650921387
201,EGF;FGF9,131.0,0.4076259477027807,1.0
202,EGF;FGF17,135.0,0.09533542528499925,0.9090452469335999
203,EGF;FGF18,80.0,0.03959107191235745,0.9090452469335999
204,EGF;FN1,135.0,0.5604111950722002,1.0
205,EGF;FGF3,121.5,1.0,1.0
206,EGF;AREG,105.0,0.42190645622990464,1.0
207,EGF;ERBB3,94.5,0.1359076776038513,0.9090452469335999
208,EGF;BTC,135.0,0.3218793388263532,0.9810573650921387
209,EGF;FGF16,121.5,1.0,1.0
210,EGF;IGF1R,121.5,1.0,1.0
211,EGF;IGF1,121.5,1.0,1.0
212,EGF;GRB2,121.5,1.0,1.0
213,EGF;INS,121.5,1.0,1.0
214,CD74;RPL30,108.0,0.6348365769902251,1.0
215,CD74;RPS17,104.0,0.5345582771950479,1.0
216,CD74;MRPL36,106.0,0.5836942206964862,1.0
217,CD74;HLA-DPB1,121.5,1.0,1.0
218,CD74;RPL4,150.0,0.3063423472456399,0.9810573650921387
219,CD74;RPS7,98.0,0.4007617880406188,1.0
220,CD74;HLA-DQB1,121.5,1.0,1.0
221,CD74;RPS5,144.0,0.42155385876038076,1.0
222,CD74;HLA-DOA,121.5,1.0,1.0
223,CD74;MRPL33,100.0,0.44296542231403446,1.0
224,CD74;RPS28,122.0,1.0,1.0
225,CD74;RPS25,118.0,0.9127271461088795,1.0
226,CD74;CD44,121.5,1.0,1.0
227,CD74;HLA-DQA2,126.0,0.6078112586018152,1.0
228,CD74;MRPL12,113.0,0.7700841192465129,1.0
229,CD74;MRPL21,95.0,0.34218297943668396,0.9910863386229773
230,CD74;RPL8,146.0,0.380598213246381,1.0
231,CD74;RPS20,163.0,0.134170293373614,0.9090452469335999
232,CD74;MRPS9,124.0,0.941753425039241,1.0
233,CD74;CTSS,166.0,0.09758109011152384,0.9090452469335999
234,CD74;RPL23A,149.0,0.32393984559853417,0.9810573650921387
235,CD74;HLA-DQB2,130.5,0.43417090904494937,1.0
236,CD74;RPS8,127.0,0.8550604547337581,1.0
237,CD74;MRPL17,142.0,0.46498553040243185,1.0
238,CD74;RPS15,153.0,0.25741320983816585,0.9415826481565974
239,CD74;RPS2,150.0,0.3063423472456399,0.9810573650921387
240,CD74;RPL24,110.0,0.6877839774703822,1.0
241,CD74;RPL37A,130.0,0.7700841192465129,1.0
242,CD74;MRPS6,135.0,0.6348365769902251,1.0
243,CD74;RPS6,85.0,0.18844541724270636,0.9090452469335999
244,CD74;TUFM,72.0,0.07343425157600256,0.9090452469335999
245,CD74;RPS24,77.0,0.10795420643158134,0.9090452469335999
246,CD74;RPL11,144.0,0.42155385876038076,1.0
247,CD74;RPS21,73.0,0.0795009232823015,0.9090452469335999
248,CD74;RPL9,152.0,0.2730817290026436,0.9571379412567905
249,CD74;RPL18,86.0,0.20101723750157907,0.9090452469335999
250,CD74;HLA-DMA,126.0,0.6078112586018152,1.0
251,CD74;MRPL32,110.0,0.6877839774703822,1.0
252,CD74;RPL13,102.0,0.4876012773496696,1.0
253,CD74;MIF,148.5,0.1359076776038513,0.9090452469335999
254,CD74;RPL6,94.0,0.32393984559853417,0.9810573650921387
255,CD74;RPL36,128.0,0.8264953072596872,1.0
256,CD74;RPL27A,117.0,0.8838168432762799,1.0
257,CD74;HLA-DQA1,126.0,0.6078112586018152,1.0
258,CD74;HLA-DRB1,126.0,0.6078112586018152,1.0
259,CD74;RPL7A,82.0,0.15421756010581464,0.9090452469335999
260,CD74;RPL23,150.0,0.3063423472456399,0.9810573650921387
261,CD74;RPS19,91.0,0.2730817290026436,0.9571379412567905
262,CD74;MRPS16,39.0,0.0027380231380400286,0.8723341717795532
263,CD74;RPL15,97.0,0.380598213246381,1.0
264,CD74;RPL35,148.0,0.34218297943668396,0.9910863386229773
265,CD74;RPSA,76.0,0.1001782942262681,0.9090452469335999
266,CD74;RPS12,107.0,0.6090265291291659,1.0
267,CD74;RPL19,100.0,0.44296542231403446,1.0
268,CD74;RPS16,158.0,0.18844541724270636,0.9090452469335999
269,CD74;RPL5,158.0,0.18844541724270636,0.9090452469335999
270,CD74;RPL34,95.0,0.34218297943668396,0.9910863386229773
271,CD74;RPS18,157.0,0.20101723750157907,0.9090452469335999
272,CD74;CXCR2,121.5,1.0,1.0
273,CD74;RPL12,114.0,0.7981579710016685,1.0
274,CD74;CTSB,148.0,0.3420586974134421,0.9910863386229773
275,CD74;RPS9,161.0,0.15421756010581464,0.9090452469335999
276,CD74;RPL38,114.0,0.7981579710016685,1.0
277,CD74;APP,111.0,0.7145126974504008,1.0
278,CD74;RPS23,159.0,0.17646330228976836,0.9090452469335999
279,CD74;MRPL20,83.0,0.16505846152953774,0.9090452469335999
280,CD74;HLA-DMB,126.0,0.6078112586018152,1.0
281,CD74;FAU,121.0,1.0,1.0
282,CD74;PDCD11,93.0,0.3063423472456399,0.9810573650921387
283,CD74;RPL29,91.0,0.2730817290026436,0.9571379412567905
284,CD74;RPL27,119.0,0.941753425039241,1.0
285,CD74;RPLP0,156.0,0.21419019438037834,0.9090452469335999
286,CD74;RPL32,96.0,0.36107021430164277,1.0
287,CD74;RPS27A,134.0,0.6610983037350744,1.0
288,CD74;HLA-DOB,121.5,1.0,1.0
289,CD74;RPS3A,98.0,0.4007617880406188,1.0
290,CD74;HLA-DRB5,162.0,0.054668589760339795,0.9090452469335999
291,CD74;CTSL,99.0,0.42155385876038076,1.0
292,CD74;RPS13,154.0,0.24237967376143077,0.9259252285418685
293,CD74;RPS3,160.0,0.16505846152953774,0.9090452469335999
294,CD74;HLA-DPA1,121.5,1.0,1.0
295,CD74;RPS11,157.0,0.20101723750157907,0.9090452469335999
296,CD74;RPL28,117.0,0.8838168432762799,1.0
297,CD74;MRPL9,82.0,0.15421756010581464,0.9090452469335999
298,CD74;RPL31,107.0,0.6090265291291659,1.0
299,CD74;RPL37,117.0,0.8838168432762799,1.0
300,CD74;MRPL27,119.0,0.941753425039241,1.0
301,CD74;RPL35A,123.0,0.970857279724063,1.0
302,CD74;MRPL19,120.0,0.970857279724063,1.0
303,CD74;RPS26,86.0,0.20101723750157907,0.9090452469335999
304,CD74;RPL18A,111.0,0.7148642787191519,1.0
305,CD74;HLA-DRA,121.5,1.0,1.0
306,CD74;RPL21,94.0,0.32393984559853417,0.9810573650921387
307,CD74;RPL14,101.0,0.46498553040243185,1.0
308,CD74;DDT,129.0,0.7981579710016685,1.0
309,CD74;RPS29,140.0,0.5107977981738965,1.0
310,RPL30;RPL18A,144.0,0.42155385876038076,1.0
311,RPL30;RPL19,121.0,1.0,1.0
312,RPL30;RPS12,138.0,0.5588639673990412,1.0
313,RPL30;RPL35,106.0,0.5836942206964862,1.0
314,RPL30;RPL8,110.0,0.6877839774703822,1.0
315,RPL30;RPS11,92.0,0.28939027292666875,0.9735981093393523
316,RPL30;RPS27A,85.0,0.18844541724270636,0.9090452469335999
317,RPL30;RPL37,123.0,0.970857279724063,1.0
318,RPL30;RPS3,115.0,0.8264953072596872,1.0
319,RPL30;RPL29,111.0,0.7148642787191519,1.0
320,RPL30;RPS23,115.0,0.8264953072596872,1.0
321,RPL30;RPL13,128.0,0.8264953072596872,1.0
322,RPL30;RPL15,96.0,0.36107021430164277,1.0
323,RPL30;RPL38,151.0,0.28939027292666875,0.9735981093393523
324,RPL30;RPL4,99.0,0.42155385876038076,1.0
325,RPL30;RPS2,108.0,0.6348365769902251,1.0
326,RPL30;RPS21,114.0,0.7981579710016685,1.0
327,RPL30;RPL27A,162.0,0.1439264555523268,0.9090452469335999
328,RPL30;RPL21,96.0,0.36107021430164277,1.0
329,RPL30;RPS3A,125.0,0.9127271461088795,1.0
330,RPL30;RPS26,103.0,0.5107977981738965,1.0
331,RPL30;RPL12,154.0,0.24237967376143077,0.9259252285418685
332,RPL30;RPL5,107.0,0.6090265291291659,1.0
333,RPL30;RPL7A,90.0,0.25741320983816585,0.9415826481565974
334,RPL30;RPS16,100.0,0.44296542231403446,1.0
335,RPL30;RPS6,114.0,0.7981579710016685,1.0
336,RPL30;RPS9,117.0,0.8838168432762799,1.0
337,RPL30;RPL24,139.0,0.5345582771950479,1.0
338,RPL30;RPL34,111.0,0.7148642787191519,1.0
339,RPL30;RPS29,94.0,0.32393984559853417,0.9810573650921387
340,RPL30;RPL14,127.0,0.8550604547337581,1.0
341,RPL30;RPS8,154.0,0.24237967376143077,0.9259252285418685
342,RPL30;RPL31,152.0,0.2730817290026436,0.9571379412567905
343,RPL30;RPL23A,106.0,0.5836942206964862,1.0
344,RPL30;RPSA,68.0,0.05283650917469026,0.9090452469335999
345,RPL30;RPS18,89.0,0.24237967376143077,0.9259252285418685
346,RPL30;RPL6,94.0,0.32393984559853417,0.9810573650921387
347,RPL30;RPS24,91.0,0.2730817290026436,0.9571379412567905
348,RPL30;RPL32,99.0,0.42155385876038076,1.0
349,RPL30;RPL37A,188.0,0.01590077422467141,0.9090452469335999
350,RPL30;RPL23,112.0,0.7423083940717163,1.0
351,RPL30;RPS19,111.0,0.7148642787191519,1.0
352,RPL30;RPL11,103.0,0.5107977981738965,1.0
353,RPL30;RPL18,81.0,0.1439264555523268,0.9090452469335999
354,RPL30;RPL9,106.0,0.5836942206964862,1.0
355,RPL30;RPL36,173.0,0.06243574707022048,0.9090452469335999
356,RPL30;RPS25,148.0,0.34218297943668396,0.9910863386229773
357,RPL30;RPS20,115.0,0.8264953072596872,1.0
358,RPL30;RPS15,115.0,0.8264953072596872,1.0
359,RPL30;RPS17,126.0,0.8838168432762799,1.0
360,RPL30;RPS7,121.0,1.0,1.0
361,RPL30;RPS5,85.0,0.18844541724270636,0.9090452469335999
362,RPL30;RPS28,130.0,0.7700841192465129,1.0
363,RPL30;RPL28,109.0,0.6610983037350744,1.0
364,RPL30;RPL35A,148.0,0.34218297943668396,0.9910863386229773
365,RPL30;FAU,147.0,0.36107021430164277,1.0
366,RPL30;RPL27,137.0,0.5836942206964862,1.0
367,RPL30;RPLP0,101.0,0.46498553040243185,1.0
368,RPL30;RPS13,104.0,0.5345582771950479,1.0
369,RPS17;RPL18A,129.0,0.7981579710016685,1.0
370,RPS17;RPL19,113.0,0.7700841192465129,1.0
371,RPS17;RPS12,124.0,0.941753425039241,1.0
372,RPS17;RPL35,126.0,0.8838168432762799,1.0
373,RPS17;RPL8,113.0,0.7700841192465129,1.0
374,RPS17;RPS11,108.0,0.6348365769902251,1.0
375,RPS17;RPS27A,81.0,0.1439264555523268,0.9090452469335999
376,RPS17;RPL37,126.0,0.8838168432762799,1.0
377,RPS17;RPS3,126.0,0.8838168432762799,1.0
378,RPS17;RPL29,124.0,0.941753425039241,1.0
379,RPS17;RPS23,124.0,0.941753425039241,1.0
380,RPS17;RPL13,124.0,0.941753425039241,1.0
381,RPS17;RPL15,126.0,0.8838168432762799,1.0
382,RPS17;RPL38,133.0,0.6877839774703822,1.0
383,RPS17;RPL4,104.0,0.5345582771950479,1.0
384,RPS17;RPS2,119.0,0.941753425039241,1.0
385,RPS17;RPS21,111.0,0.7148642787191519,1.0
386,RPS17;RPL27A,125.0,0.9127271461088795,1.0
387,RPS17;RPL21,125.0,0.9127271461088795,1.0
388,RPS17;RPS3A,119.0,0.941753425039241,1.0
389,RPS17;RPS26,137.0,0.5836942206964862,1.0
390,RPS17;RPL12,126.0,0.8838168432762799,1.0
391,RPS17;RPL5,130.0,0.7700841192465129,1.0
392,RPS17;RPL7A,120.0,0.970857279724063,1.0
393,RPS17;RPS16,115.0,0.8264953072596872,1.0
394,RPS17;RPS6,129.0,0.7981579710016685,1.0
395,RPS17;RPS9,128.0,0.8264953072596872,1.0
396,RPS17;RPL24,122.0,1.0,1.0
397,RPS17;RPL34,123.0,0.970857279724063,1.0
398,RPS17;RPS29,121.0,1.0,1.0
399,RPS17;RPL14,128.0,0.8264953072596872,1.0
400,RPS17;RPS8,162.0,0.1439264555523268,0.9090452469335999
401,RPS17;RPL31,122.0,1.0,1.0
402,RPS17;RPL23A,118.0,0.9127271461088795,1.0
403,RPS17;RPSA,124.0,0.941753425039241,1.0
404,RPS17;RPS18,110.0,0.6877839774703822,1.0
405,RPS17;RPL6,124.0,0.941753425039241,1.0
406,RPS17;RPS24,112.0,0.7423083940717163,1.0
407,RPS17;RPL32,120.0,0.970857279724063,1.0
408,RPS17;RPL37A,132.0,0.7148642787191519,1.0
409,RPS17;RPL23,121.0,1.0,1.0
410,RPS17;RPS20,141.0,0.4876012773496696,1.0
411,RPS17;FAU,127.0,0.8550604547337581,1.0
412,RPS17;RPS25,124.0,0.941753425039241,1.0
413,RPS17;RPS13,124.0,0.941753425039241,1.0
414,RPS17;RPL18,122.0,1.0,1.0
415,RPS17;RPLP0,121.0,1.0,1.0
416,RPS17;RPL28,129.0,0.7981579710016685,1.0
417,RPS17;RPL36,130.0,0.7700841192465129,1.0
418,RPS17;RPL27,123.0,0.970857279724063,1.0
419,RPS17;RPS15,125.0,0.9127271461088795,1.0
420,RPS17;RPS19,121.0,1.0,1.0
421,RPS17;RPS28,148.0,0.34218297943668396,0.9910863386229773
422,RPS17;RPS5,103.0,0.5107977981738965,1.0
423,RPS17;RPL9,121.0,1.0,1.0
424,RPS17;RPS7,141.0,0.4876012773496696,1.0
425,RPS17;RPL35A,123.0,0.970857279724063,1.0
426,RPS17;RPL11,116.0,0.8550604547337581,1.0
427,MRPL36;MRPL32,135.0,0.6348365769902251,1.0
428,MRPL36;MRPL27,151.0,0.28939027292666875,0.9735981093393523
429,MRPL36;MRPS9,159.0,0.17646330228976836,0.9090452469335999
430,MRPL36;RPL35,164.0,0.12493360148061304,0.9090452469335999
431,MRPL36;RPL8,159.0,0.17646330228976836,0.9090452469335999
432,MRPL36;RPS11,157.0,0.20101723750157907,0.9090452469335999
433,MRPL36;RPS3,169.0,0.0859689241485074,0.9090452469335999
434,MRPL36;MRPL17,124.0,0.941753425039241,1.0
435,MRPL36;MRPL33,128.0,0.8264953072596872,1.0
436,MRPL36;RPS23,161.0,0.15421756010581464,0.9090452469335999
437,MRPL36;RPL4,140.0,0.5107977981738965,1.0
438,MRPL36;TUFM,86.0,0.20101723750157907,0.9090452469335999
439,MRPL36;MRPL12,105.0,0.5588639673990412,1.0
440,MRPL36;MRPL20,99.0,0.42155385876038076,1.0
441,MRPL36;RPS2,159.0,0.17646330228976836,0.9090452469335999
442,MRPL36;HIBCH,171.0,0.07343425157600256,0.9090452469335999
443,MRPL36;MRPL21,96.0,0.36107021430164277,1.0
444,MRPL36;MRPL9,91.0,0.2730817290026436,0.9571379412567905
445,MRPL36;PDCD11,166.0,0.10795420643158134,0.9090452469335999
446,MRPL36;RPL5,163.0,0.134170293373614,0.9090452469335999
447,MRPL36;MRPS16,113.0,0.7700841192465129,1.0
448,MRPL36;RPS16,160.0,0.16505846152953774,0.9090452469335999
449,MRPL36;RPS9,169.0,0.0859689241485074,0.9090452469335999
450,MRPL36;MRPL19,158.0,0.18844541724270636,0.9090452469335999
451,MRPL36;RPS29,149.0,0.32393984559853417,0.9810573650921387
452,MRPL36;MRPS6,128.0,0.8264953072596872,1.0
