,drug,tissue,feature,iter,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
62,crizotinib,LUAD,node,12,0.6,0.6313364055299538,0.4666666666666667,0.43181818181818177,6,5,3,1
63,crizotinib,LUAD,node,13,0.5777777777777777,0.5552995391705069,0.7333333333333333,0.75,8,3,1,3
64,crizotinib,LUAD,node,14,0.4888888888888889,0.5921658986175116,0.2,0.13636363636363638,1,10,2,2
65,crizotinib,LUAD,node,15,0.6444444444444445,0.663594470046083,0.3333333333333333,0.3409090909090909,4,7,3,1
66,crizotinib,LUAD,node,16,0.6222222222222222,0.652073732718894,0.4,0.2727272727272727,5,6,3,1
67,crizotinib,LUAD,node,17,0.6222222222222222,0.6520737327188939,0.5333333333333333,0.40909090909090906,6,5,2,2
68,crizotinib,LUAD,node,18,0.6444444444444445,0.6336405529953917,0.4666666666666667,0.38636363636363635,6,5,3,1
69,crizotinib,LUAD,node,19,0.5777777777777777,0.566820276497696,0.26666666666666666,0.1590909090909091,4,7,4,0
70,crizotinib,LUAD,node,20,0.5777777777777777,0.5714285714285714,0.5333333333333333,0.6136363636363636,6,5,2,2
71,crizotinib,LUAD,node,21,0.6222222222222222,0.6658986175115208,0.5333333333333333,0.38636363636363635,8,3,4,0
72,crizotinib,LUAD,node,22,0.6444444444444445,0.6175115207373272,0.4,0.38636363636363635,4,7,2,2
73,crizotinib,LUAD,node,23,0.6222222222222222,0.6082949308755761,0.6,0.6363636363636364,6,5,1,3
74,crizotinib,LUAD,node,24,0.6888888888888889,0.7096774193548387,0.2,0.1590909090909091,3,8,4,0
75,crizotinib,LUAD,node,25,0.6222222222222222,0.6474654377880185,0.4666666666666667,0.45454545454545453,6,5,3,1
76,crizotinib,LUAD,node,26,0.6888888888888889,0.6359447004608295,0.4666666666666667,0.4318181818181818,6,5,3,1
77,crizotinib,LUAD,node,27,0.6222222222222222,0.6129032258064516,0.5333333333333333,0.45454545454545453,6,5,2,2
78,crizotinib,LUAD,node,28,0.6444444444444445,0.6612903225806451,0.4666666666666667,0.34090909090909094,5,6,2,2
79,crizotinib,LUAD,node,29,0.6444444444444445,0.6382488479262672,0.4666666666666667,0.4318181818181818,6,5,3,1
80,crizotinib,LUAD,node,30,0.6222222222222222,0.5714285714285714,0.6,0.6590909090909091,6,5,1,3
81,crizotinib,LUAD,node,31,0.5555555555555556,0.5483870967741935,0.6666666666666666,0.5909090909090909,8,3,2,2
82,crizotinib,LUAD,node,32,0.6666666666666666,0.6935483870967741,0.4666666666666667,0.34090909090909094,5,6,2,2
83,crizotinib,LUAD,node,33,0.4222222222222222,0.5207373271889401,0.3333333333333333,0.38636363636363635,2,9,1,3
84,crizotinib,LUAD,node,34,0.6222222222222222,0.652073732718894,0.4,0.34090909090909094,5,6,3,1
85,crizotinib,LUAD,node,35,0.6444444444444445,0.6036866359447004,0.6,0.6136363636363636,7,4,2,2
86,crizotinib,LUAD,node,36,0.6444444444444445,0.6105990783410138,0.6,0.49999999999999994,7,4,2,2
87,crizotinib,LUAD,node,37,0.7111111111111111,0.6751152073732719,0.4,0.3409090909090909,5,6,3,1
88,crizotinib,LUAD,node,38,0.6222222222222222,0.6543778801843319,0.6,0.38636363636363635,9,2,4,0
89,crizotinib,LUAD,node,39,0.6666666666666666,0.6843317972350231,0.4666666666666667,0.36363636363636365,6,5,3,1
90,crizotinib,LUAD,node,40,0.6,0.596774193548387,0.4,0.45454545454545453,4,7,2,2
91,crizotinib,LUAD,node,41,0.5555555555555556,0.5622119815668203,0.6666666666666666,0.6590909090909091,9,2,3,1
92,crizotinib,LUAD,node,42,0.6666666666666666,0.652073732718894,0.3333333333333333,0.3181818181818182,3,8,2,2
93,crizotinib,LUAD,node,43,0.5555555555555556,0.6059907834101382,0.5333333333333333,0.4772727272727273,6,5,2,2
94,crizotinib,LUAD,node,44,0.5777777777777777,0.6036866359447005,0.4666666666666667,0.34090909090909094,6,5,3,1
95,crizotinib,LUAD,node,45,0.6222222222222222,0.6221198156682027,0.4666666666666667,0.47727272727272724,4,7,1,3
96,crizotinib,LUAD,node,46,0.5777777777777777,0.5783410138248848,0.4,0.5454545454545454,3,8,1,3
97,crizotinib,LUAD,node,47,0.4444444444444444,0.48847926267281105,0.3333333333333333,0.2272727272727273,3,8,2,2
98,crizotinib,LUAD,node,48,0.4222222222222222,0.5230414746543779,0.3333333333333333,0.5,2,9,1,3
99,crizotinib,LUAD,node,49,0.6222222222222222,0.6682027649769585,0.4666666666666667,0.29545454545454547,5,6,2,2
100,crizotinib,LUAD,norm-node,0,0.6222222222222222,0.6336405529953918,0.26666666666666666,0.5,2,9,2,2
101,crizotinib,LUAD,norm-node,1,0.6444444444444445,0.6129032258064516,0.4,0.4090909090909091,5,6,3,1
102,crizotinib,LUAD,norm-node,2,0.6,0.5829493087557603,0.5333333333333333,0.5681818181818181,8,3,4,0
103,crizotinib,LUAD,norm-node,3,0.5777777777777777,0.6152073732718895,0.6666666666666666,0.3181818181818182,9,2,3,1
104,crizotinib,LUAD,norm-node,4,0.6222222222222222,0.652073732718894,0.3333333333333333,0.27272727272727276,5,6,4,0
105,crizotinib,LUAD,norm-node,5,0.5111111111111111,0.4884792626728111,0.4666666666666667,0.36363636363636365,6,5,3,1
106,crizotinib,LUAD,norm-node,6,0.5555555555555556,0.6036866359447004,0.5333333333333333,0.5909090909090908,6,5,2,2
107,crizotinib,LUAD,norm-node,7,0.5333333333333333,0.532258064516129,0.6,0.6363636363636364,7,4,2,2
108,crizotinib,LUAD,norm-node,8,0.5555555555555556,0.5829493087557603,0.5333333333333333,0.6590909090909092,6,5,2,2
109,crizotinib,LUAD,norm-node,9,0.6444444444444445,0.7027649769585254,0.26666666666666666,0.11363636363636362,4,7,4,0
110,crizotinib,LUAD,norm-node,10,0.6,0.6774193548387096,0.4,0.36363636363636365,5,6,3,1
111,crizotinib,LUAD,norm-node,11,0.6666666666666666,0.5852534562211982,0.6,0.6590909090909091,8,3,3,1
112,crizotinib,LUAD,norm-node,12,0.5555555555555556,0.5967741935483871,0.5333333333333333,0.5227272727272727,5,6,1,3
113,crizotinib,LUAD,norm-node,13,0.5111111111111111,0.5714285714285714,0.6666666666666666,0.6818181818181818,7,4,1,3
114,crizotinib,LUAD,norm-node,14,0.6,0.6221198156682028,0.5333333333333333,0.45454545454545453,7,4,3,1
115,crizotinib,LUAD,norm-node,15,0.6666666666666666,0.6566820276497696,0.5333333333333333,0.38636363636363635,6,5,2,2
116,crizotinib,LUAD,norm-node,16,0.6444444444444445,0.6912442396313364,0.4,0.34090909090909094,3,8,1,3
117,crizotinib,LUAD,norm-node,17,0.5777777777777777,0.6313364055299538,0.4666666666666667,0.43181818181818177,4,7,1,3
118,crizotinib,LUAD,norm-node,18,0.5777777777777777,0.6221198156682028,0.5333333333333333,0.45454545454545453,6,5,2,2
119,crizotinib,LUAD,norm-node,19,0.5111111111111111,0.5,0.4,0.2727272727272727,5,6,3,1
120,crizotinib,LUAD,norm-node,20,0.5777777777777777,0.6290322580645161,0.4666666666666667,0.5,4,7,1,3
121,crizotinib,LUAD,norm-node,21,0.5555555555555556,0.5737327188940092,0.6666666666666666,0.4772727272727273,8,3,2,2
122,crizotinib,LUAD,norm-node,22,0.6444444444444445,0.5967741935483871,0.7333333333333333,0.6363636363636364,9,2,2,2
123,crizotinib,LUAD,norm-node,23,0.5777777777777777,0.576036866359447,0.4666666666666667,0.5681818181818182,4,7,1,3
124,crizotinib,LUAD,norm-node,24,0.5555555555555556,0.5944700460829493,0.5333333333333333,0.4772727272727273,7,4,3,1
125,crizotinib,LUAD,norm-node,25,0.6,0.6175115207373272,0.5333333333333333,0.38636363636363635,7,4,3,1
126,crizotinib,LUAD,norm-node,26,0.5777777777777777,0.6612903225806451,0.4,0.4318181818181818,4,7,2,2
127,crizotinib,LUAD,norm-node,27,0.6222222222222222,0.6497695852534562,0.3333333333333333,0.38636363636363635,4,7,3,1
128,crizotinib,LUAD,norm-node,28,0.6,0.6474654377880185,0.4,0.45454545454545453,4,7,2,2
129,crizotinib,LUAD,norm-node,29,0.5555555555555556,0.5898617511520736,0.6,0.5454545454545454,8,3,3,1
130,crizotinib,LUAD,norm-node,30,0.5333333333333333,0.5161290322580645,0.06666666666666667,0.022727272727272735,1,10,4,0
131,crizotinib,LUAD,norm-node,31,0.6444444444444445,0.6152073732718893,0.7333333333333333,0.5,10,1,3,1
132,crizotinib,LUAD,norm-node,32,0.6,0.6428571428571428,0.5333333333333333,0.36363636363636365,6,5,2,2
133,crizotinib,LUAD,norm-node,33,0.5777777777777777,0.5783410138248848,0.5333333333333333,0.5681818181818182,6,5,2,2
134,crizotinib,LUAD,norm-node,34,0.6666666666666666,0.6198156682027649,0.6666666666666666,0.5454545454545454,8,3,2,2
135,crizotinib,LUAD,norm-node,35,0.6,0.6036866359447004,0.6,0.40909090909090906,9,2,4,0
136,crizotinib,LUAD,norm-node,36,0.6666666666666666,0.6612903225806451,0.5333333333333333,0.38636363636363635,8,3,4,0
137,crizotinib,LUAD,norm-node,37,0.5333333333333333,0.6221198156682027,0.5333333333333333,0.34090909090909094,6,5,2,2
138,crizotinib,LUAD,norm-node,38,0.6,0.6059907834101382,0.4,0.4772727272727273,3,8,1,3
139,crizotinib,LUAD,norm-node,39,0.6666666666666666,0.6451612903225806,0.6,0.45454545454545453,8,3,3,1
140,crizotinib,LUAD,norm-node,40,0.6222222222222222,0.6152073732718893,0.3333333333333333,0.4772727272727273,3,8,2,2
141,crizotinib,LUAD,norm-node,41,0.5333333333333333,0.5552995391705069,0.6,0.45454545454545453,8,3,3,1
142,crizotinib,LUAD,norm-node,42,0.6444444444444445,0.652073732718894,0.5333333333333333,0.36363636363636365,7,4,3,1
143,crizotinib,LUAD,norm-node,43,0.5555555555555556,0.5898617511520737,0.5333333333333333,0.6136363636363635,4,7,0,4
144,crizotinib,LUAD,norm-node,44,0.5555555555555556,0.5576036866359446,0.6,0.5909090909090909,7,4,2,2
145,crizotinib,LUAD,norm-node,45,0.5777777777777777,0.6175115207373272,0.4666666666666667,0.5227272727272727,5,6,2,2
146,crizotinib,LUAD,norm-node,46,0.5111111111111111,0.5576036866359446,0.6666666666666666,0.6136363636363635,6,5,0,4
147,crizotinib,LUAD,norm-node,47,0.6,0.6428571428571429,0.4666666666666667,0.36363636363636365,5,6,2,2
148,crizotinib,LUAD,norm-node,48,0.5333333333333333,0.5714285714285714,0.6,0.5909090909090908,6,5,1,3
149,crizotinib,LUAD,norm-node,49,0.6,0.6175115207373272,0.4666666666666667,0.3181818181818182,6,5,3,1
