,iter,Gene,Raw,Normalized,Response
0,0,CXCL10,0.22000000000000003,0.190629,1
1,0,CCL5,0.22999999999999998,0.20758739999999998,1
2,0,CCL4,0.22999999999999998,0.20814659999999996,1
3,0,GBP1,0.06,0.050768999999999995,1
4,0,CXCL10,0.22000000000000003,0.1469048,0
5,0,CCL5,0.24,0.20762,0
6,0,CCL4,0.24,0.20857199999999998,0
7,0,GBP1,0.06,0.0392856,0
8,1,CXCL10,0.23000000000000004,0.1999652,1
9,1,CCL5,0.22999999999999998,0.21332220000000002,1
10,1,CCL4,0.22999999999999998,0.212203,1
11,1,GBP1,0.07,0.062902,1
12,1,CXCL10,0.21000000000000002,0.1389285,0
13,1,CCL5,0.23,0.2003569,0
14,1,CCL4,0.24,0.2123808,0
15,1,GBP1,0.06,0.0385716,0
16,2,CXCL10,0.23000000000000004,0.1959339,1
17,2,CCL5,0.22999999999999998,0.2087636,1
18,2,CCL4,0.22999999999999998,0.2107412,1
19,2,GBP1,0.07,0.0607691,1
20,2,CXCL10,0.21000000000000002,0.1416067,0
21,2,CCL5,0.23,0.20339210000000002,0
22,2,CCL4,0.24,0.2128568,0
23,2,GBP1,0.06,0.0396426,0
24,3,CXCL10,0.23000000000000004,0.2015535,1
25,3,CCL5,0.22999999999999998,0.211429,1
26,3,CCL4,0.22999999999999998,0.21185779999999999,1
27,3,GBP1,0.07,0.06112470000000001,1
28,3,CXCL10,0.23000000000000004,0.1845,0
29,3,CCL5,0.22,0.18,0
30,3,CCL4,0.22999999999999998,0.1915,0
31,3,GBP1,0.08,0.068,0
32,4,CXCL10,0.23,0.210577,1
33,4,CCL5,0.22999999999999998,0.21469719999999998,1
34,4,CCL4,0.24,0.2259888,1
35,4,GBP1,0.06,0.054231,1
36,4,CXCL10,0.22000000000000003,0.158929,0
37,4,CCL5,0.24,0.21428560000000002,0
38,4,CCL4,0.24,0.2171424,0
39,4,GBP1,0.06,0.0417858,0
40,5,CXCL10,0.24,0.22557660000000002,1
41,5,CCL5,0.24,0.225576,1
42,5,CCL4,0.24,0.22681259999999998,1
43,5,GBP1,0.06,0.054231,1
44,5,CXCL10,0.22000000000000003,0.168214,0
45,5,CCL5,0.22999999999999998,0.2033933,0
46,5,CCL4,0.22999999999999998,0.20482129999999998,0
47,5,GBP1,0.06,0.0439284,0
48,6,CXCL10,0.22000000000000003,0.18363639999999998,1
49,6,CCL5,0.22999999999999998,0.208137,1
50,6,CCL4,0.22999999999999998,0.2059546,1
51,6,GBP1,0.06,0.0490908,1
52,6,CXCL10,0.21000000000000002,0.13350070000000003,0
53,6,CCL5,0.23,0.1978341,0
54,6,CCL4,0.24,0.2080008,0
55,6,GBP1,0.06,0.037000200000000004,0
56,7,CXCL10,0.23000000000000004,0.2001368,1
57,7,CCL5,0.22999999999999998,0.2082692,1
58,7,CCL4,0.22999999999999998,0.20914839999999998,1
59,7,GBP1,0.07,0.06211520000000001,1
60,7,CXCL10,0.22,0.15499970000000002,0
61,7,CCL5,0.23,0.2005361,0
62,7,CCL4,0.25,0.22339379999999998,0
63,7,GBP1,0.06,0.0396426,0
64,8,CXCL10,0.22999999999999998,0.1955819,1
65,8,CCL5,0.24,0.21857069999999998,1
66,8,CCL4,0.22999999999999998,0.208307,1
67,8,GBP1,0.06,0.0495822,1
68,8,CXCL10,0.23,0.1797145,0
69,8,CCL5,0.25,0.23199999999999998,0
70,8,CCL4,0.25,0.23199999999999998,0
71,8,GBP1,0.05,0.0357145,0
72,9,CXCL10,0.22000000000000003,0.1922196,1
73,9,CCL5,0.22999999999999998,0.2119558,1
74,9,CCL4,0.22999999999999998,0.21090140000000002,1
75,9,GBP1,0.06,0.0515604,1
76,9,CXCL10,0.21000000000000002,0.122857,0
77,9,CCL5,0.24,0.18514239999999998,0
78,9,CCL4,0.26,0.2074276,0
79,9,GBP1,0.03,0.0137142,0
80,10,CXCL10,0.23000000000000004,0.19503540000000003,1
81,10,CCL5,0.22999999999999998,0.21143449999999997,1
82,10,CCL4,0.22999999999999998,0.2097561,1
83,10,GBP1,0.07,0.06020980000000001,1
84,10,CXCL10,0.22000000000000003,0.1480956,0
85,10,CCL5,0.24,0.2114296,0
86,10,CCL4,0.24,0.2142864,0
87,10,GBP1,0.06,0.0385716,0
88,11,CXCL10,0.23000000000000004,0.190664,1
89,11,CCL5,0.22999999999999998,0.20583829999999997,1
90,11,CCL4,0.22999999999999998,0.2052791,1
91,11,GBP1,0.07,0.0575176,1
92,11,CXCL10,0.2,0.107143,0
93,11,CCL5,0.23,0.1939293,0
94,11,CCL4,0.23,0.1953579,0
95,11,GBP1,0.08,0.0457144,0
96,12,CXCL10,0.23000000000000004,0.2037095,1
97,12,CCL5,0.22999999999999998,0.2110169,1
98,12,CCL4,0.22999999999999998,0.21211609999999997,1
99,12,GBP1,0.07,0.0632695,1
100,12,CXCL10,0.19,0.1067854,0
101,12,CCL5,0.22000000000000003,0.19196380000000002,0
102,12,CCL4,0.23,0.20017800000000002,0
103,12,GBP1,0.08,0.0485712,0
104,13,CXCL10,0.22000000000000003,0.190857,1
105,13,CCL5,0.22999999999999998,0.21261429999999998,1
106,13,CCL4,0.22999999999999998,0.21085669999999998,1
107,13,GBP1,0.06,0.050901,1
108,13,CXCL10,0.22000000000000003,0.1600002,0
109,13,CCL5,0.24,0.2194288,0
110,13,CCL4,0.24,0.2194288,0
111,13,GBP1,0.06,0.0411426,0
112,14,CXCL10,0.23,0.20876899999999998,1
113,14,CCL5,0.22999999999999998,0.21503270000000002,1
