,Patient,Gene1,Gene2,Edge,Curvature,Response
0,A549_LUNG,IL6ST,PIK3CA,IL6ST;PIK3CA,0.06,0
1,A549_LUNG,IL6ST,STAT3,IL6ST;STAT3,0.04,0
2,A549_LUNG,IL6ST,PIK3CB,IL6ST;PIK3CB,0.06,0
3,A549_LUNG,IL6ST,JAK1,IL6ST;JAK1,0.09,0
4,A549_LUNG,IL6ST,PIK3R1,IL6ST;PIK3R1,0.06,0
5,A549_LUNG,IL6ST,PTPN11,IL6ST;PTPN11,0.06,0
6,A549_LUNG,CCNC,CDK4,CCNC;CDK4,0.02,0
7,A549_LUNG,CCNC,MED12,CCNC;MED12,0.09,0
8,A549_LUNG,KRAS,MAPK1,KRAS;MAPK1,0.0,0
9,A549_LUNG,KRAS,PTPN11,KRAS;PTPN11,0.03,0
10,A549_LUNG,KRAS,ARAF,KRAS;ARAF,0.02,0
11,A549_LUNG,KRAS,MAP2K1,KRAS;MAP2K1,0.03,0
12,A549_LUNG,KRAS,PTEN,KRAS;PTEN,0.01,0
13,A549_LUNG,KRAS,LZTR1,KRAS;LZTR1,-0.0,0
14,A549_LUNG,KRAS,NOTCH1,KRAS;NOTCH1,-0.09,0
15,A549_LUNG,KRAS,ARHGEF12,KRAS;ARHGEF12,0.0,0
16,A549_LUNG,KRAS,CTNNB1,KRAS;CTNNB1,-0.04,0
17,A549_LUNG,KRAS,ERBB2,KRAS;ERBB2,0.01,0
18,A549_LUNG,KRAS,MYC,KRAS;MYC,-0.02,0
19,A549_LUNG,KRAS,HRAS,KRAS;HRAS,0.09,0
20,A549_LUNG,KRAS,MAP2K2,KRAS;MAP2K2,0.03,0
21,A549_LUNG,KRAS,NF1,KRAS;NF1,0.01,0
22,A549_LUNG,KRAS,RALGDS,KRAS;RALGDS,0.01,0
23,A549_LUNG,KRAS,BRAF,KRAS;BRAF,0.04,0
24,A549_LUNG,KRAS,AKT1,KRAS;AKT1,-0.01,0
25,A549_LUNG,KRAS,NRAS,KRAS;NRAS,0.08,0
26,A549_LUNG,KRAS,PIK3R1,KRAS;PIK3R1,0.02,0
27,A549_LUNG,KRAS,EML4,KRAS;EML4,-0.03,0
28,A549_LUNG,KRAS,MET,KRAS;MET,0.01,0
29,A549_LUNG,KRAS,ARID1A,KRAS;ARID1A,-0.06,0
30,A549_LUNG,KRAS,PIK3CA,KRAS;PIK3CA,0.02,0
31,A549_LUNG,KRAS,RAF1,KRAS;RAF1,0.06,0
32,A549_LUNG,KRAS,SRC,KRAS;SRC,-0.02,0
33,A549_LUNG,KRAS,PIK3CB,KRAS;PIK3CB,0.02,0
34,A549_LUNG,MLLT6,MLLT1,MLLT6;MLLT1,0.08,0
35,A549_LUNG,MLLT6,MLLT10,MLLT6;MLLT10,-0.09,0
36,A549_LUNG,MLLT6,AFF1,MLLT6;AFF1,0.08,0
37,A549_LUNG,STAG2,RAD21,STAG2;RAD21,0.09,0
38,A549_LUNG,STAG2,STAG1,STAG2;STAG1,0.14,0
39,A549_LUNG,STAG2,CTCF,STAG2;CTCF,0.04,0
