,drug,tissue,feature,iter,feature_dim,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
0,Atezo,BLCA,targets,0,1,0.5605381165919282,0.5562015503875969,0.6,0.5760649087221095,36,22,8,9
1,Atezo,BLCA,DiffExp,0,1217,1.0,1.0,0.8,0.845841784989858,52,6,9,8
2,Atezo,BLCA,edge,0,168,0.8878923766816144,0.9557683538531692,0.68,0.6277890466531441,43,15,9,8
3,Atezo,BLCA,edge-random,0,168,1.0,1.0,0.7733333333333333,0.7494929006085191,50,8,9,8
4,Atezo,BLCA,node,0,83,0.8878923766816144,0.9384404924760602,0.6933333333333334,0.5912778904665315,44,14,9,8
5,Atezo,BLCA,node-random,0,83,0.852017937219731,0.9386684906520748,0.7466666666666667,0.7352941176470588,46,12,7,10
6,Atezo,BLCA,node-norm,0,205,0.905829596412556,0.9785681714546284,0.64,0.5507099391480731,42,16,11,6
7,Atezo,BLCA,node-norm-random,0,205,1.0,1.0,0.8133333333333334,0.7910750507099392,53,5,9,8
8,Atezo,BLCA,targets,1,1,0.600896860986547,0.6051071591427268,0.48,0.44726166328600403,30,28,11,6
9,Atezo,BLCA,DiffExp,1,1217,1.0,1.0,0.7733333333333333,0.8255578093306288,49,9,8,9
10,Atezo,BLCA,edge,1,97,0.8161434977578476,0.9031007751937985,0.7466666666666667,0.7190669371196756,45,13,6,11
11,Atezo,BLCA,edge-random,1,97,0.9372197309417041,0.9847241222070223,0.72,0.7038539553752535,43,15,6,11
12,Atezo,BLCA,node,1,56,0.7623318385650224,0.867077063383493,0.6133333333333333,0.5892494929006086,36,22,7,10
13,Atezo,BLCA,node-random,1,56,0.8026905829596412,0.8847469220246238,0.64,0.7018255578093306,38,20,7,10
14,Atezo,BLCA,node-norm,1,205,0.9237668161434978,0.975718194254446,0.6533333333333333,0.7068965517241379,37,21,5,12
15,Atezo,BLCA,node-norm-random,1,205,0.9730941704035875,0.9953260373917009,0.7866666666666666,0.8042596348884381,50,8,8,9
