,iter,Gene1,Gene2,Edge,Curvature,Response
0,0,GBP4,UBE2L6,GBP4;UBE2L6,0.07,1
1,0,GBP4,BATF2,GBP4;BATF2,0.06,1
2,0,GBP4,CXCL10,GBP4;CXCL10,-0.02,1
3,0,UBD,CXCL10,UBD;CXCL10,0.08,1
4,0,GBP4,UBE2L6,GBP4;UBE2L6,0.08,0
5,0,GBP4,BATF2,GBP4;BATF2,0.04,0
6,0,GBP4,CXCL10,GBP4;CXCL10,-0.02,0
7,0,UBD,CXCL10,UBD;CXCL10,0.09,0
8,1,GBP4,UBE2L6,GBP4;UBE2L6,0.06,1
9,1,GBP4,BATF2,GBP4;BATF2,0.07,1
10,1,GBP4,CXCL10,GBP4;CXCL10,-0.02,1
11,1,UBD,CXCL10,UBD;CXCL10,0.08,1
12,1,GBP4,UBE2L6,GBP4;UBE2L6,0.08,0
13,1,GBP4,BATF2,GBP4;BATF2,0.03,0
14,1,GBP4,CXCL10,GBP4;CXCL10,0.0,0
15,1,UBD,CXCL10,UBD;CXCL10,0.07,0
16,2,GBP4,UBE2L6,GBP4;UBE2L6,0.06,1
17,2,GBP4,BATF2,GBP4;BATF2,0.07,1
18,2,GBP4,CXCL10,GBP4;CXCL10,-0.02,1
19,2,UBD,CXCL10,UBD;CXCL10,0.09,1
20,2,GBP4,UBE2L6,GBP4;UBE2L6,0.08,0
21,2,GBP4,BATF2,GBP4;BATF2,0.04,0
22,2,GBP4,CXCL10,GBP4;CXCL10,-0.01,0
23,2,UBD,CXCL10,UBD;CXCL10,0.08,0
24,3,GBP4,UBE2L6,GBP4;UBE2L6,0.07,1
25,3,GBP4,BATF2,GBP4;BATF2,0.07,1
26,3,GBP4,CXCL10,GBP4;CXCL10,-0.02,1
27,3,UBD,CXCL10,UBD;CXCL10,0.08,1
28,3,GBP4,UBE2L6,GBP4;UBE2L6,0.08,0
29,3,GBP4,BATF2,GBP4;BATF2,0.03,0
30,3,GBP4,CXCL10,GBP4;CXCL10,-0.01,0
31,3,UBD,CXCL10,UBD;CXCL10,0.08,0
32,4,GBP4,UBE2L6,GBP4;UBE2L6,0.05,1
33,4,GBP4,BATF2,GBP4;BATF2,0.08,1
34,4,GBP4,CXCL10,GBP4;CXCL10,-0.01,1
35,4,UBD,CXCL10,UBD;CXCL10,0.07,1
36,4,GBP4,UBE2L6,GBP4;UBE2L6,0.08,0
37,4,GBP4,BATF2,GBP4;BATF2,0.03,0
38,4,GBP4,CXCL10,GBP4;CXCL10,-0.01,0
39,4,UBD,CXCL10,UBD;CXCL10,0.08,0
40,5,GBP4,UBE2L6,GBP4;UBE2L6,0.06,1
41,5,GBP4,BATF2,GBP4;BATF2,0.07,1
42,5,GBP4,CXCL10,GBP4;CXCL10,-0.03,1
43,5,UBD,CXCL10,UBD;CXCL10,0.09,1
44,5,GBP4,UBE2L6,GBP4;UBE2L6,0.08,0
45,5,GBP4,BATF2,GBP4;BATF2,0.04,0
46,5,GBP4,CXCL10,GBP4;CXCL10,-0.01,0
47,5,UBD,CXCL10,UBD;CXCL10,0.09,0
48,6,GBP4,UBE2L6,GBP4;UBE2L6,0.05,1
49,6,GBP4,BATF2,GBP4;BATF2,0.08,1
50,6,GBP4,CXCL10,GBP4;CXCL10,-0.01,1
51,6,UBD,CXCL10,UBD;CXCL10,0.07,1
52,6,GBP4,UBE2L6,GBP4;UBE2L6,0.08,0
53,6,GBP4,BATF2,GBP4;BATF2,0.04,0
