,drug,tissue,feature,iter,feature_dim,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
0,sorafenib,LUAD,targets,0,4,0.5777777777777777,0.6422413793103448,0.6666666666666666,0.54,8,2,3,2
1,sorafenib,LUAD,DiffExp,0,15,0.8444444444444444,0.9525862068965518,0.7333333333333333,0.82,8,2,2,3
2,sorafenib,LUAD,edge,0,15,0.8888888888888888,0.959051724137931,0.6666666666666666,0.6,7,3,2,3
3,sorafenib,LUAD,edge-random,0,15,0.7555555555555555,0.8405172413793103,0.6666666666666666,0.9,6,4,1,4
4,sorafenib,LUAD,node,0,12,0.8444444444444444,0.9482758620689655,0.6,0.5199999999999999,7,3,3,2
5,sorafenib,LUAD,node-random,0,12,0.8222222222222222,0.9202586206896551,0.6,0.74,7,3,3,2
6,sorafenib,LUAD,node-norm,0,15,0.8888888888888888,0.959051724137931,0.6666666666666666,0.6,7,3,2,3
7,sorafenib,LUAD,node-norm-random,0,15,0.9555555555555556,0.9698275862068966,0.6,0.62,7,3,3,2
8,sorafenib,LUAD,targets,1,4,0.6666666666666666,0.7047413793103449,0.4,0.36000000000000004,6,4,5,0
9,sorafenib,LUAD,DiffExp,1,15,0.8666666666666667,0.9719827586206897,0.7333333333333333,0.8800000000000001,9,1,3,2
10,sorafenib,LUAD,edge,1,15,0.8666666666666667,0.915948275862069,0.7333333333333333,0.8200000000000001,9,1,3,2
11,sorafenib,LUAD,edge-random,1,15,0.8444444444444444,0.9633620689655172,0.6666666666666666,0.78,8,2,3,2
12,sorafenib,LUAD,node,1,8,0.7333333333333333,0.8211206896551724,0.6666666666666666,0.5,8,2,3,2
13,sorafenib,LUAD,node-random,1,8,0.7555555555555555,0.8426724137931034,0.6,0.6,8,2,4,1
14,sorafenib,LUAD,node-norm,1,12,0.8222222222222222,0.915948275862069,0.7333333333333333,0.78,9,1,3,2
15,sorafenib,LUAD,node-norm-random,1,12,0.8222222222222222,0.9331896551724138,0.8,0.9400000000000001,10,0,3,2
16,sorafenib,LUAD,targets,2,4,0.6444444444444445,0.6508620689655172,0.5333333333333333,0.62,7,3,4,1
17,sorafenib,LUAD,DiffExp,2,15,0.8,0.9288793103448276,0.8666666666666667,0.98,8,2,0,5
18,sorafenib,LUAD,edge,2,15,0.8222222222222222,0.915948275862069,0.7333333333333333,0.68,9,1,3,2
19,sorafenib,LUAD,edge-random,2,15,0.9111111111111111,0.9504310344827587,0.7333333333333333,0.78,8,2,2,3
20,sorafenib,LUAD,node,2,9,0.7111111111111111,0.8060344827586207,0.6666666666666666,0.8,9,1,4,1
21,sorafenib,LUAD,node-random,2,9,0.7777777777777778,0.896551724137931,0.8666666666666667,0.96,9,1,1,4
22,sorafenib,LUAD,node-norm,2,12,0.8,0.9051724137931034,0.7333333333333333,0.72,9,1,3,2
23,sorafenib,LUAD,node-norm-random,2,12,0.8,0.9030172413793104,0.8666666666666667,0.7800000000000001,9,1,1,4
24,sorafenib,LUAD,targets,3,4,0.5777777777777777,0.665948275862069,0.6,0.74,4,6,0,5
25,sorafenib,LUAD,DiffExp,3,15,0.8666666666666667,0.9568965517241379,0.7333333333333333,0.8600000000000001,8,2,2,3
26,sorafenib,LUAD,edge,3,15,0.9111111111111111,0.9849137931034482,0.6,0.62,7,3,3,2
27,sorafenib,LUAD,edge-random,3,15,0.8666666666666667,0.9224137931034484,0.6666666666666666,0.7999999999999999,7,3,2,3
28,sorafenib,LUAD,node,3,13,0.7555555555555555,0.8836206896551725,0.5333333333333333,0.5599999999999999,6,4,3,2
29,sorafenib,LUAD,node-random,3,13,0.8444444444444444,0.9137931034482759,0.8,0.8200000000000001,8,2,1,4
30,sorafenib,LUAD,node-norm,3,15,0.9111111111111111,0.9849137931034482,0.6,0.62,7,3,3,2
31,sorafenib,LUAD,node-norm-random,3,15,0.8888888888888888,0.9137931034482758,0.6666666666666666,0.74,7,3,2,3
32,sorafenib,LUAD,targets,4,4,0.6444444444444445,0.7155172413793103,0.4,0.44,4,6,3,2
33,sorafenib,LUAD,DiffExp,4,15,0.7777777777777778,0.9396551724137931,0.8666666666666667,0.94,10,0,2,3
34,sorafenib,LUAD,edge,4,15,0.8666666666666667,0.9375,0.6666666666666666,0.76,6,4,1,4
35,sorafenib,LUAD,edge-random,4,15,0.8222222222222222,0.9267241379310345,0.8,0.76,9,1,2,3
36,sorafenib,LUAD,node,4,7,0.6888888888888889,0.6810344827586207,0.6666666666666666,0.5800000000000001,6,4,1,4
37,sorafenib,LUAD,node-random,4,7,0.7777777777777778,0.8814655172413793,0.6666666666666666,0.6,8,2,3,2
38,sorafenib,LUAD,node-norm,4,12,0.8444444444444444,0.9267241379310345,0.6666666666666666,0.7000000000000001,6,4,1,4
39,sorafenib,LUAD,node-norm-random,4,12,0.8,0.8793103448275862,0.6,0.74,7,3,3,2
40,sorafenib,LUAD,targets,5,4,0.5777777777777777,0.6573275862068966,0.4666666666666667,0.56,3,7,1,4
41,sorafenib,LUAD,DiffExp,5,15,0.8888888888888888,0.9719827586206897,0.6666666666666666,0.7,7,3,2,3
42,sorafenib,LUAD,edge,5,15,0.8888888888888888,0.9547413793103449,0.6,0.52,7,3,3,2
43,sorafenib,LUAD,edge-random,5,15,0.8222222222222222,0.9375,0.6,0.8,7,3,3,2
44,sorafenib,LUAD,node,5,8,0.6444444444444445,0.7586206896551724,0.6,0.6599999999999999,5,5,1,4
45,sorafenib,LUAD,node-random,5,8,0.8222222222222222,0.9137931034482758,0.5333333333333333,0.42000000000000004,7,3,4,1
46,sorafenib,LUAD,node-norm,5,12,0.8666666666666667,0.9224137931034483,0.6666666666666666,0.54,7,3,2,3
47,sorafenib,LUAD,node-norm-random,5,12,0.8444444444444444,0.9310344827586207,0.9333333333333333,0.8200000000000001,10,0,1,4
48,sorafenib,LUAD,targets,6,4,0.6,0.627155172413793,0.6666666666666666,0.5800000000000001,9,1,4,1
49,sorafenib,LUAD,DiffExp,6,15,0.7777777777777778,0.9267241379310345,0.9333333333333333,0.98,10,0,1,4
50,sorafenib,LUAD,edge,6,15,0.8444444444444444,0.9245689655172413,0.6666666666666666,0.72,7,3,2,3
51,sorafenib,LUAD,edge-random,6,15,0.8444444444444444,0.9418103448275862,0.6666666666666666,0.76,7,3,2,3
