,iter,Gene,Raw,Normalized,Response
0,0,EDNRB,1.0,0.43322,1
1,0,GRK2,1.0,0.43322,1
2,0,EDNRB,1.0,0.36639,0
3,0,GRK2,1.0,0.36639,0
4,1,EDNRB,1.0,0.38754,1
5,1,GRK2,1.0,0.38754,1
6,1,EDNRB,1.0,0.3353,0
7,1,GRK2,1.0,0.3353,0
8,2,EDNRB,1.0,0.48,1
9,2,GRK2,1.0,0.48,1
10,2,EDNRB,1.0,0.34343,0
11,2,GRK2,1.0,0.34343,0
12,3,EDNRB,1.0,0.41758,1
13,3,GRK2,1.0,0.41758,1
14,3,EDNRB,1.0,0.36152,0
15,3,GRK2,1.0,0.36152,0
16,4,EDNRB,1.0,0.40911,1
17,4,GRK2,1.0,0.40911,1
18,4,EDNRB,1.0,0.3719,0
19,4,GRK2,1.0,0.3719,0
20,5,EDNRB,1.0,0.42095,1
21,5,GRK2,1.0,0.42095,1
22,5,EDNRB,1.0,0.3872,0
23,5,GRK2,1.0,0.3872,0
24,6,EDNRB,1.0,0.46154,1
25,6,GRK2,1.0,0.46154,1
26,6,EDNRB,1.0,0.36372,0
27,6,GRK2,1.0,0.36372,0
28,7,EDNRB,1.0,0.3968,1
29,7,GRK2,1.0,0.3968,1
30,7,EDNRB,1.0,0.36694,0
31,7,GRK2,1.0,0.36694,0
32,8,EDNRB,1.0,0.44231,1
33,8,GRK2,1.0,0.44231,1
34,8,EDNRB,1.0,0.36663,0
35,8,GRK2,1.0,0.36663,0
36,9,EDNRB,1.0,0.40923,1
37,9,GRK2,1.0,0.40923,1
38,9,EDNRB,1.0,0.36315,0
39,9,GRK2,1.0,0.36315,0
40,10,EDNRB,1.0,0.48696,1
41,10,GRK2,1.0,0.48696,1
42,10,EDNRB,1.0,0.3942,0
43,10,GRK2,1.0,0.3942,0
44,11,EDNRB,1.0,0.40629,1
45,11,GRK2,1.0,0.40629,1
46,11,EDNRB,1.0,0.3516,0
47,11,GRK2,1.0,0.3516,0
48,12,EDNRB,1.0,0.48137,1
49,12,GRK2,1.0,0.48137,1
50,12,EDNRB,1.0,0.35293,0
51,12,GRK2,1.0,0.35293,0
52,13,EDNRB,1.0,0.39808,1
53,13,GRK2,1.0,0.39808,1
54,13,EDNRB,1.0,0.3696,0
55,13,GRK2,1.0,0.3696,0
56,14,EDNRB,1.0,0.33192,1
57,14,GRK2,1.0,0.33192,1
58,14,EDNRB,1.0,0.39584,0
59,14,GRK2,1.0,0.39584,0
60,15,EDNRB,1.0,0.40493,1
61,15,GRK2,1.0,0.40493,1
