,drug,tissue,feature,iter,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
44,sorafenib,LUAD,targets,44,0.6222222222222222,0.6982758620689655,0.4666666666666667,0.48000000000000004,3,7,1,4
45,sorafenib,LUAD,targets,45,0.6666666666666666,0.6831896551724137,0.4,0.6200000000000001,4,6,3,2
46,sorafenib,LUAD,targets,46,0.5333333333333333,0.5797413793103449,0.6666666666666666,0.8200000000000001,5,5,0,5
47,sorafenib,LUAD,targets,47,0.6222222222222222,0.6788793103448276,0.5333333333333333,0.56,4,6,1,4
48,sorafenib,LUAD,targets,48,0.5555555555555556,0.6810344827586207,0.6,0.5399999999999999,6,4,2,3
49,sorafenib,LUAD,targets,49,0.5777777777777777,0.6314655172413792,0.6,0.76,5,5,1,4
50,sorafenib,LUAD,node,0,0.5777777777777777,0.6293103448275862,0.4666666666666667,0.34,5,5,3,2
51,sorafenib,LUAD,node,1,0.5555555555555556,0.6551724137931034,0.4,0.46,3,7,2,3
52,sorafenib,LUAD,node,2,0.6444444444444445,0.6918103448275863,0.4666666666666667,0.36000000000000004,6,4,4,1
53,sorafenib,LUAD,node,3,0.5333333333333333,0.6012931034482758,0.5333333333333333,0.68,5,5,2,3
54,sorafenib,LUAD,node,4,0.5333333333333333,0.6163793103448276,0.6,0.6,7,3,3,2
55,sorafenib,LUAD,node,5,0.5555555555555556,0.6422413793103449,0.6666666666666666,0.56,6,4,1,4
56,sorafenib,LUAD,node,6,0.5333333333333333,0.5754310344827587,0.6,0.66,6,4,2,3
57,sorafenib,LUAD,node,7,0.6,0.6810344827586207,0.4,0.48000000000000004,2,8,1,4
58,sorafenib,LUAD,node,8,0.6,0.6982758620689655,0.5333333333333333,0.42000000000000004,5,5,2,3
59,sorafenib,LUAD,node,9,0.5777777777777777,0.6271551724137931,0.5333333333333333,0.6399999999999999,5,5,2,3
60,sorafenib,LUAD,node,10,0.6,0.5969827586206896,0.3333333333333333,0.34,4,6,4,1
61,sorafenib,LUAD,node,11,0.6444444444444445,0.6788793103448276,0.4666666666666667,0.46,5,5,3,2
62,sorafenib,LUAD,node,12,0.5111111111111111,0.564655172413793,0.8,0.74,9,1,2,3
63,sorafenib,LUAD,node,13,0.5777777777777777,0.5969827586206897,0.6666666666666666,0.6200000000000001,8,2,3,2
64,sorafenib,LUAD,node,14,0.6,0.6163793103448276,0.4666666666666667,0.6400000000000001,4,6,2,3
65,sorafenib,LUAD,node,15,0.5333333333333333,0.6400862068965517,0.6666666666666666,0.5,8,2,3,2
66,sorafenib,LUAD,node,16,0.6222222222222222,0.665948275862069,0.5333333333333333,0.46,6,4,3,2
67,sorafenib,LUAD,node,17,0.6222222222222222,0.6788793103448276,0.26666666666666666,0.4,2,8,3,2
68,sorafenib,LUAD,node,18,0.4666666666666667,0.5301724137931034,0.4666666666666667,0.66,4,6,2,3
69,sorafenib,LUAD,node,19,0.5555555555555556,0.6142241379310345,0.4666666666666667,0.52,3,7,1,4
70,sorafenib,LUAD,node,20,0.5777777777777777,0.6163793103448275,0.6,0.5800000000000001,6,4,2,3
71,sorafenib,LUAD,node,21,0.5777777777777777,0.6206896551724138,0.6,0.44000000000000006,5,5,1,4
72,sorafenib,LUAD,node,22,0.5777777777777777,0.6185344827586207,0.4,0.46,3,7,2,3
73,sorafenib,LUAD,node,23,0.5777777777777777,0.6120689655172413,0.7333333333333333,0.7,9,1,3,2
74,sorafenib,LUAD,node,24,0.5777777777777777,0.5732758620689655,0.4666666666666667,0.5,7,3,5,0
75,sorafenib,LUAD,node,25,0.5333333333333333,0.6487068965517241,0.4,0.36,5,5,4,1
76,sorafenib,LUAD,node,26,0.6222222222222222,0.6508620689655171,0.4666666666666667,0.5,5,5,3,2
77,sorafenib,LUAD,node,27,0.5555555555555556,0.5862068965517242,0.4666666666666667,0.34,6,4,4,1
78,sorafenib,LUAD,node,28,0.6222222222222222,0.6551724137931034,0.4666666666666667,0.5,4,6,2,3
79,sorafenib,LUAD,node,29,0.6222222222222222,0.6573275862068966,0.5333333333333333,0.48,6,4,3,2
80,sorafenib,LUAD,node,30,0.5777777777777777,0.6120689655172413,0.6666666666666666,0.6200000000000001,8,2,3,2
81,sorafenib,LUAD,node,31,0.5111111111111111,0.5064655172413792,0.3333333333333333,0.86,0,10,0,5
82,sorafenib,LUAD,node,32,0.6222222222222222,0.6508620689655172,0.4666666666666667,0.52,5,5,3,2
83,sorafenib,LUAD,node,33,0.5555555555555556,0.6142241379310345,0.3333333333333333,0.46,4,6,4,1
84,sorafenib,LUAD,node,34,0.5555555555555556,0.6142241379310345,0.5333333333333333,0.48,5,5,2,3
85,sorafenib,LUAD,node,35,0.6222222222222222,0.6918103448275863,0.4666666666666667,0.4,5,5,3,2
86,sorafenib,LUAD,node,36,0.5333333333333333,0.5625,0.4,0.5,5,5,4,1
87,sorafenib,LUAD,node,37,0.6222222222222222,0.6831896551724138,0.4,0.38,4,6,3,2
88,sorafenib,LUAD,node,38,0.6222222222222222,0.6594827586206897,0.3333333333333333,0.38,4,6,4,1
89,sorafenib,LUAD,node,39,0.5777777777777777,0.6551724137931034,0.3333333333333333,0.22,3,7,3,2
90,sorafenib,LUAD,node,40,0.5777777777777777,0.6336206896551724,0.4,0.52,4,6,3,2
91,sorafenib,LUAD,node,41,0.6,0.603448275862069,0.5333333333333333,0.6200000000000001,7,3,4,1
92,sorafenib,LUAD,node,42,0.6444444444444445,0.6594827586206896,0.5333333333333333,0.52,7,3,4,1
93,sorafenib,LUAD,node,43,0.5555555555555556,0.5948275862068966,0.6,0.66,6,4,2,3
94,sorafenib,LUAD,node,44,0.6,0.6422413793103449,0.5333333333333333,0.48,6,4,3,2
95,sorafenib,LUAD,node,45,0.4888888888888889,0.5668103448275863,0.6,0.52,6,4,2,3
96,sorafenib,LUAD,node,46,0.6,0.6228448275862069,0.5333333333333333,0.5800000000000001,5,5,2,3
97,sorafenib,LUAD,node,47,0.6,0.6142241379310345,0.6666666666666666,0.54,8,2,3,2
98,sorafenib,LUAD,node,48,0.5777777777777777,0.5969827586206897,0.6666666666666666,0.64,9,1,4,1
99,sorafenib,LUAD,node,49,0.6222222222222222,0.6831896551724138,0.5333333333333333,0.42000000000000004,6,4,3,2
100,sorafenib,LUAD,norm-node,0,0.5555555555555556,0.5991379310344827,0.6666666666666666,0.7,7,3,2,3
101,sorafenib,LUAD,norm-node,1,0.4444444444444444,0.5538793103448275,0.5333333333333333,0.56,6,4,3,2
102,sorafenib,LUAD,norm-node,2,0.5777777777777777,0.646551724137931,0.6666666666666666,0.5800000000000001,7,3,2,3
103,sorafenib,LUAD,norm-node,3,0.6666666666666666,0.7478448275862069,0.3333333333333333,0.22,5,5,5,0
104,sorafenib,LUAD,norm-node,4,0.6444444444444445,0.6831896551724138,0.5333333333333333,0.32,7,3,4,1
105,sorafenib,LUAD,norm-node,5,0.5555555555555556,0.6314655172413792,0.6,0.6,8,2,4,1
106,sorafenib,LUAD,norm-node,6,0.5333333333333333,0.6142241379310345,0.6,0.54,7,3,3,2
107,sorafenib,LUAD,norm-node,7,0.6,0.6573275862068966,0.6,0.54,7,3,3,2
108,sorafenib,LUAD,norm-node,8,0.6222222222222222,0.6767241379310345,0.3333333333333333,0.28,4,6,4,1
109,sorafenib,LUAD,norm-node,9,0.5777777777777777,0.6637931034482758,0.4,0.45999999999999996,4,6,3,2
110,sorafenib,LUAD,norm-node,10,0.5111111111111111,0.6228448275862069,0.6,0.6,7,3,3,2
111,sorafenib,LUAD,norm-node,11,0.6,0.6681034482758621,0.4666666666666667,0.4,6,4,4,1
112,sorafenib,LUAD,norm-node,12,0.6444444444444445,0.6788793103448275,0.4,0.46,5,5,4,1
113,sorafenib,LUAD,norm-node,13,0.5777777777777777,0.6314655172413793,0.4666666666666667,0.5800000000000001,4,6,2,3
114,sorafenib,LUAD,norm-node,14,0.6,0.6357758620689656,0.6,0.52,6,4,2,3
115,sorafenib,LUAD,norm-node,15,0.5777777777777777,0.6379310344827587,0.3333333333333333,0.34,4,6,4,1
116,sorafenib,LUAD,norm-node,16,0.6222222222222222,0.6508620689655172,0.6666666666666666,0.48000000000000004,7,3,2,3
117,sorafenib,LUAD,norm-node,17,0.6222222222222222,0.6982758620689655,0.4,0.3,5,5,4,1
118,sorafenib,LUAD,norm-node,18,0.5555555555555556,0.5905172413793103,0.5333333333333333,0.5,4,6,1,4
119,sorafenib,LUAD,norm-node,19,0.5777777777777777,0.6422413793103449,0.5333333333333333,0.54,7,3,4,1
120,sorafenib,LUAD,norm-node,20,0.6,0.6702586206896552,0.4,0.34,5,5,4,1
121,sorafenib,LUAD,norm-node,21,0.5555555555555556,0.6551724137931034,0.6666666666666666,0.5,8,2,3,2
122,sorafenib,LUAD,norm-node,22,0.5333333333333333,0.6400862068965517,0.4666666666666667,0.4,6,4,4,1
123,sorafenib,LUAD,norm-node,23,0.6222222222222222,0.6206896551724138,0.4666666666666667,0.48,5,5,3,2
124,sorafenib,LUAD,norm-node,24,0.6888888888888889,0.6551724137931034,0.5333333333333333,0.5,5,5,2,3
125,sorafenib,LUAD,norm-node,25,0.6666666666666666,0.7047413793103448,0.4666666666666667,0.4,5,5,3,2
126,sorafenib,LUAD,norm-node,26,0.5777777777777777,0.6336206896551724,0.5333333333333333,0.6000000000000001,5,5,2,3
127,sorafenib,LUAD,norm-node,27,0.6222222222222222,0.6099137931034483,0.4666666666666667,0.5800000000000001,6,4,4,1
128,sorafenib,LUAD,norm-node,28,0.5777777777777777,0.6228448275862069,0.4666666666666667,0.42000000000000004,4,6,2,3
129,sorafenib,LUAD,norm-node,29,0.6222222222222222,0.7025862068965518,0.5333333333333333,0.38,6,4,3,2
130,sorafenib,LUAD,norm-node,30,0.6444444444444445,0.6896551724137931,0.4666666666666667,0.42,4,6,2,3
131,sorafenib,LUAD,norm-node,31,0.6222222222222222,0.6012931034482758,0.5333333333333333,0.68,4,6,1,4
132,sorafenib,LUAD,norm-node,32,0.6,0.5581896551724137,0.5333333333333333,0.5800000000000001,5,5,2,3
133,sorafenib,LUAD,norm-node,33,0.6,0.6422413793103448,0.5333333333333333,0.52,6,4,3,2
134,sorafenib,LUAD,norm-node,34,0.6444444444444445,0.7262931034482759,0.3333333333333333,0.2,3,7,3,2
135,sorafenib,LUAD,norm-node,35,0.5111111111111111,0.6056034482758621,0.6666666666666666,0.6,9,1,4,1
136,sorafenib,LUAD,norm-node,36,0.5555555555555556,0.6185344827586208,0.5333333333333333,0.6599999999999999,6,4,3,2
137,sorafenib,LUAD,norm-node,37,0.6666666666666666,0.6961206896551724,0.4666666666666667,0.24000000000000002,7,3,5,0
138,sorafenib,LUAD,norm-node,38,0.6444444444444445,0.7068965517241379,0.4,0.32,4,6,3,2
139,sorafenib,LUAD,norm-node,39,0.5555555555555556,0.6185344827586208,0.6,0.56,6,4,2,3
140,sorafenib,LUAD,norm-node,40,0.5777777777777777,0.6616379310344828,0.5333333333333333,0.48,6,4,3,2
141,sorafenib,LUAD,norm-node,41,0.4666666666666667,0.5668103448275862,0.4666666666666667,0.52,6,4,4,1
142,sorafenib,LUAD,norm-node,42,0.6888888888888889,0.7112068965517242,0.26666666666666666,0.24,2,8,3,2
143,sorafenib,LUAD,norm-node,43,0.5555555555555556,0.6681034482758621,0.6,0.4,6,4,2,3
144,sorafenib,LUAD,norm-node,44,0.6444444444444445,0.6982758620689655,0.4666666666666667,0.46,5,5,3,2
145,sorafenib,LUAD,norm-node,45,0.6,0.646551724137931,0.5333333333333333,0.42,5,5,2,3
146,sorafenib,LUAD,norm-node,46,0.6222222222222222,0.6336206896551725,0.4666666666666667,0.54,4,6,2,3
147,sorafenib,LUAD,norm-node,47,0.6222222222222222,0.6293103448275862,0.6,0.64,6,4,2,3
148,sorafenib,LUAD,norm-node,48,0.5555555555555556,0.5775862068965518,0.6666666666666666,0.64,6,4,1,4
149,sorafenib,LUAD,norm-node,49,0.6444444444444445,0.7004310344827587,0.3333333333333333,0.30000000000000004,5,5,5,0
