,iter,Gene,Raw,Normalized,Response
0,0,CHD4,-0.86,-0.41716319999999996,1
1,0,SMC1A,-0.40000000000000013,-0.21338140000000005,1
2,0,ATP1A1,0.09,0.06596010000000001,1
3,0,CSF1R,-0.09,0.010436400000000026,1
4,0,CCNC,-0.85,-0.39527899999999994,1
5,0,JAK2,1.8000000000000003,1.4285656999999998,1
6,0,BCLAF1,0.57,0.44328329999999994,1
7,0,ELK4,0.05,0.033828500000000004,1
8,0,DDR2,0.3,0.223074,1
9,0,PCM1,0.32,0.21966719999999998,1
10,0,ATIC,-0.24000000000000002,-0.16614929999999992,1
11,0,XPC,1.09,0.6594533,1
12,0,FOXP1,-0.14,-0.05763940000000001,1
13,0,SPEN,0.17,0.1131537,1
14,0,DDX3X,-0.79,-0.41035400000000005,1
15,0,EIF4A2,0.5,0.3887446,1
16,0,FUBP1,0.16,0.125032,1
17,0,NCOA1,1.15,0.8271596000000001,1
18,0,PIK3CA,2.83,2.5927407000000007,1
19,0,PTCH1,-0.2,-0.012086800000000009,1
20,0,NSD2,0.33,0.2322474,1
21,0,RB1,-0.3699999999999999,-0.1290064999999999,1
22,0,SDC4,-0.32999999999999996,-0.19158340000000001,1
23,0,PSIP1,-0.57,-0.30980830000000004,1
24,0,SRSF3,0.6699999999999999,0.5024877,1
25,0,USP9X,-0.03,-0.017865299999999997,1
26,0,SFPQ,-0.17999999999999997,-0.023632399999999984,1
27,0,IDH1,-1.71,-0.8670857,1
28,0,CANT1,0.5800000000000001,0.3277923,1
29,0,ATF1,-0.38,-0.2351436,1
30,0,PIK3R1,3.2200000000000006,2.3989395000000004,1
31,0,KDM5A,-0.77,-0.5148196,1
32,0,MALT1,0.65,0.4986356,1
33,0,EED,0.42000000000000004,0.28314720000000004,1
34,0,LATS2,-0.19000000000000006,-0.10329869999999998,1
35,0,CDH1,-1.98,-0.8828299,1
36,0,WAS,-0.5,-0.0047317999999999805,1
37,0,FOXO3,-0.8999999999999999,-0.08501629999999998,1
38,0,ARHGEF12,0.43,0.32455100000000003,1
