,iter,Gene,Raw,Normalized,Response
0,0,CHD4,-0.16,0.5876055,1
1,0,CEP89,0.7,0.511953,1
2,0,SMC1A,1.31,1.12283,1
3,0,ATP1A1,0.3,0.20715830000000002,1
4,0,CCNC,-2.8999999999999995,-0.5187687999999999,1
5,0,BCLAF1,0.38,0.28942320000000005,1
6,0,ELK4,-0.31,-0.1187548,1
7,0,PCM1,-0.22000000000000003,-0.11593469999999999,1
8,0,ATIC,-0.79,-0.3402057,1
9,0,CCNB1IP1,-0.5499999999999999,-0.18395669999999995,1
10,0,PER1,-0.55,-0.03260890000000005,1
11,0,XPC,3.19,2.1190145,1
12,0,LMNA,-0.5200000000000001,0.0992621,1
13,0,ZNRF3,-0.01999999999999999,0.015603900000000004,1
14,0,SPEN,0.2700000000000001,0.2232147,1
15,0,DDX3X,-1.3900000000000001,-0.0025850000000000387,1
16,0,FUBP1,0.96,1.1728828,1
17,0,EIF4A2,-1.4300000000000002,-0.3728028,1
18,0,NCOA1,2.1300000000000003,1.5616726999999997,1
19,0,PIK3CA,9.280000000000003,6.5062419999999985,1
20,0,RB1,0.4500000000000001,0.9301439000000001,1
21,0,SDC4,0.4,0.2836809,1
22,0,PSIP1,-1.1400000000000001,-0.18263660000000004,1
23,0,SRSF3,2.8,2.1797511,1
24,0,FBXO11,0.15,0.10326869999999999,1
25,0,USP9X,-1.42,-0.2330951,1
26,0,SFPQ,-1.46,-0.02036309999999994,1
27,0,IDH1,-0.8699999999999999,0.32035530000000007,1
28,0,BLM,8.07,6.2817015,1
29,0,BTG1,0.18,0.125406,1
30,0,CANT1,0.8799999999999999,0.5470311999999999,1
31,0,ATF1,0.5,0.3905234,1
32,0,PIK3R1,7.1899999999999995,4.5498978,1
33,0,KDM5A,-0.06999999999999998,0.16982740000000002,1
34,0,MALT1,0.5900000000000001,0.44215950000000004,1
35,0,EED,1.83,1.3889015,1
36,0,FOXO3,1.1599999999999997,1.1180322999999996,1
37,0,ARHGEF12,0.7,0.4949464,1
38,0,DGCR8,0.18,0.29063629999999996,1
39,0,LARP4B,0.19,0.1383238,1
40,0,CBLB,-1.15,-0.40543989999999996,1
41,0,NOTCH1,2.9400000000000004,2.0281874000000006,1
42,0,TSC1,0.72,0.5200414,1
43,0,EXT1,0.29,0.16969669999999998,1
44,0,SUZ12,2.3200000000000003,1.9928003999999997,1
45,0,LPP,-1.08,-0.38197970000000003,1
46,0,AXIN1,-0.06999999999999998,0.10868200000000003,1
47,0,BRD4,-0.86,0.4536938000000001,1
48,0,CTCF,3.9700000000000006,3.000174899999999,1
49,0,RPN1,-1.01,-0.23269239999999997,1
50,0,XPA,4.6,2.580146,1
51,0,NFE2L2,3.1600000000000006,2.2034573999999996,1
52,0,NACA,1.1,0.6587881,1
53,0,HRAS,7.710000000000001,5.434708000000002,1
54,0,RPL5,-6.84,-1.8622801000000002,1
55,0,MSH6,7.45,4.853589900000001,1
56,0,GOPC,-0.15,-0.060274399999999985,1
57,0,RPL22,0.8300000000000001,0.42964019999999997,1
58,0,AFF1,1.1400000000000001,0.8656599000000001,1
59,0,SBDS,-0.33,-0.11586279999999999,1
60,0,DCTN1,-1.19,-0.2642027999999999,1
61,0,MEN1,0.10000000000000012,0.3735936,1
62,0,CDC73,0.19999999999999996,0.3014952,1
63,0,YWHAE,-2.07,0.007504999999999948,1
64,0,PIM1,-0.3,0.029426399999999964,1
65,0,ERCC2,3.1799999999999997,2.2178857,1
66,0,RNF213,-0.41,-0.1477459,1
67,0,RMI2,3.1100000000000003,2.1539279000000002,1
68,0,TRRAP,0.8,0.6653855000000001,1
69,0,FANCD2,9.879999999999999,7.412395900000002,1
70,0,WWTR1,-0.5500000000000002,0.015163599999999992,1
71,0,FANCC,3.81,2.0055185,1
72,0,NCOA4,-0.9999999999999999,-0.3152983999999999,1
73,0,BCR,0.12999999999999995,0.2040093,1
74,0,KDM6A,2.3800000000000003,2.0966385,1
75,0,MYD88,1.2500000000000002,0.8442566000000001,1
76,0,PPFIBP1,2.2700000000000005,1.5023374999999999,1
77,0,TFG,1.6700000000000002,1.1650285999999999,1
78,0,CIC,0.22,0.1807146,1
79,0,DDB2,1.5199999999999998,0.9237359999999999,1
80,0,ARID1B,2.66,2.0083767999999997,1
81,0,MED12,-1.4700000000000002,0.14434770000000002,1
82,0,CTNNA1,0.25,0.2196446,1
83,0,SDHAF2,1.4900000000000002,1.1229144999999998,1
84,0,AFF4,1.1500000000000001,0.8451636,1
85,0,IL6ST,0.6399999999999999,0.41727870000000006,1
86,0,DNM2,-0.49999999999999994,-0.00642640000000002,1
87,0,RPL10,-2.02,-0.4138204999999999,1
88,0,CASP9,3.130000000000001,1.9694927,1
89,0,PTPRK,-0.69,-0.1668144,1
90,0,MLLT6,-0.8300000000000001,-0.3081584,1
91,0,CDKN2C,1.22,0.8530223,1
92,0,NFKBIE,0.64,0.5533807000000001,1
93,0,MET,3.7800000000000002,2.4897528,1
94,0,ABL1,2.4600000000000004,2.1943630999999995,1
95,0,CCDC6,-1.1099999999999999,-0.39909390000000006,1
96,0,DDX6,-0.18999999999999992,0.08999680000000003,1
97,0,ELL,0.9900000000000001,0.7396956,1
98,0,SKI,-0.03,0.07928699999999998,1
99,0,DDX10,-1.9399999999999997,-0.5115306999999999,1
100,0,NCKIPSD,-0.43999999999999995,-0.03483859999999998,1
101,0,HIF1A,0.5299999999999999,1.6651831,1
102,0,PATZ1,0.08,0.0600549,1
103,0,TCF7L2,-0.5400000000000001,-0.05723219999999994,1
104,0,FUS,-0.77,0.2900233,1
