,drug,tissue,feature,iter,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
51,erlotinib,BRCA,node,1,0.5384615384615384,0.6165413533834587,0.5555555555555556,0.5,4,3,1,1
52,erlotinib,BRCA,node,2,0.5,0.4962406015037594,0.7777777777777778,0.7857142857142857,6,1,1,1
53,erlotinib,BRCA,node,3,0.5384615384615384,0.5563909774436091,0.5555555555555556,0.6428571428571429,4,3,1,1
54,erlotinib,BRCA,node,4,0.5769230769230769,0.6165413533834587,0.5555555555555556,0.4285714285714286,4,3,1,1
55,erlotinib,BRCA,node,5,0.5384615384615384,0.5338345864661654,0.6666666666666666,0.6428571428571429,5,2,1,1
56,erlotinib,BRCA,node,6,0.6538461538461539,0.6541353383458647,0.4444444444444444,0.35714285714285715,4,3,2,0
57,erlotinib,BRCA,node,7,0.5769230769230769,0.6015037593984962,0.4444444444444444,0.5,3,4,1,1
58,erlotinib,BRCA,node,8,0.5,0.5864661654135338,0.5555555555555556,0.5714285714285714,3,4,0,2
59,erlotinib,BRCA,node,9,0.5,0.5338345864661654,0.4444444444444444,0.7857142857142857,2,5,0,2
60,erlotinib,BRCA,node,10,0.6153846153846154,0.6390977443609023,0.4444444444444444,0.35714285714285715,4,3,2,0
61,erlotinib,BRCA,node,11,0.5384615384615384,0.5864661654135339,0.5555555555555556,0.5714285714285714,4,3,1,1
62,erlotinib,BRCA,node,12,0.5769230769230769,0.6240601503759399,0.4444444444444444,0.4285714285714286,3,4,1,1
63,erlotinib,BRCA,node,13,0.5769230769230769,0.5789473684210527,0.4444444444444444,0.6428571428571429,3,4,1,1
64,erlotinib,BRCA,node,14,0.5769230769230769,0.631578947368421,0.4444444444444444,0.4285714285714286,3,4,1,1
65,erlotinib,BRCA,node,15,0.46153846153846156,0.49624060150375937,0.5555555555555556,0.7857142857142857,4,3,1,1
66,erlotinib,BRCA,node,16,0.5384615384615384,0.5939849624060151,0.3333333333333333,0.5714285714285714,2,5,1,1
67,erlotinib,BRCA,node,17,0.5,0.5413533834586466,0.6666666666666666,0.7142857142857142,5,2,1,1
68,erlotinib,BRCA,node,18,0.6153846153846154,0.6917293233082706,0.3333333333333333,0.14285714285714285,3,4,2,0
69,erlotinib,BRCA,node,19,0.46153846153846156,0.5112781954887218,0.6666666666666666,0.7857142857142857,4,3,0,2
70,erlotinib,BRCA,node,20,0.5,0.5864661654135338,0.5555555555555556,0.4285714285714286,4,3,1,1
71,erlotinib,BRCA,node,21,0.5,0.5639097744360902,0.6666666666666666,0.5,5,2,1,1
72,erlotinib,BRCA,node,22,0.6153846153846154,0.5939849624060152,0.4444444444444444,0.4285714285714286,4,3,2,0
73,erlotinib,BRCA,node,23,0.5769230769230769,0.5789473684210527,0.4444444444444444,0.5714285714285714,3,4,1,1
74,erlotinib,BRCA,node,24,0.5,0.5714285714285714,0.6666666666666666,0.5714285714285714,5,2,1,1
75,erlotinib,BRCA,node,25,0.5769230769230769,0.5789473684210527,0.5555555555555556,0.5714285714285714,4,3,1,1
76,erlotinib,BRCA,node,26,0.5384615384615384,0.5864661654135339,0.6666666666666666,0.5714285714285714,5,2,1,1
77,erlotinib,BRCA,node,27,0.5,0.5789473684210527,0.6666666666666666,0.5714285714285714,5,2,1,1
78,erlotinib,BRCA,node,28,0.5,0.5639097744360902,0.4444444444444444,0.7857142857142857,2,5,0,2
79,erlotinib,BRCA,node,29,0.5384615384615384,0.6015037593984962,0.5555555555555556,0.5,4,3,1,1
80,erlotinib,BRCA,node,30,0.5,0.6165413533834586,0.6666666666666666,0.35714285714285715,5,2,1,1
81,erlotinib,BRCA,node,31,0.5769230769230769,0.631578947368421,0.4444444444444444,0.4285714285714286,3,4,1,1
82,erlotinib,BRCA,node,32,0.5384615384615384,0.6766917293233083,0.4444444444444444,0.28571428571428575,3,4,1,1
83,erlotinib,BRCA,node,33,0.5384615384615384,0.6691729323308271,0.3333333333333333,0.2857142857142857,2,5,1,1
84,erlotinib,BRCA,node,34,0.5384615384615384,0.5939849624060151,0.5555555555555556,0.4285714285714286,3,4,0,2
85,erlotinib,BRCA,node,35,0.46153846153846156,0.518796992481203,0.6666666666666666,0.8571428571428572,4,3,0,2
86,erlotinib,BRCA,node,36,0.5384615384615384,0.5563909774436091,0.5555555555555556,0.6428571428571429,4,3,1,1
87,erlotinib,BRCA,node,37,0.6153846153846154,0.6390977443609023,0.4444444444444444,0.35714285714285715,3,4,1,1
88,erlotinib,BRCA,node,38,0.6153846153846154,0.6842105263157895,0.3333333333333333,0.2857142857142857,3,4,2,0
89,erlotinib,BRCA,node,39,0.5,0.5563909774436091,0.5555555555555556,0.5714285714285714,3,4,0,2
90,erlotinib,BRCA,node,40,0.5769230769230769,0.6015037593984962,0.4444444444444444,0.5714285714285714,2,5,0,2
91,erlotinib,BRCA,node,41,0.5384615384615384,0.5714285714285714,0.5555555555555556,0.5714285714285714,4,3,1,1
92,erlotinib,BRCA,node,42,0.5769230769230769,0.5864661654135339,0.6666666666666666,0.5714285714285714,5,2,1,1
93,erlotinib,BRCA,node,43,0.5384615384615384,0.5864661654135338,0.5555555555555556,0.5,4,3,1,1
94,erlotinib,BRCA,node,44,0.5,0.5714285714285714,0.6666666666666666,0.4285714285714286,5,2,1,1
95,erlotinib,BRCA,node,45,0.5769230769230769,0.5864661654135338,0.4444444444444444,0.6428571428571428,2,5,0,2
96,erlotinib,BRCA,node,46,0.6153846153846154,0.6390977443609023,0.3333333333333333,0.2857142857142857,3,4,2,0
97,erlotinib,BRCA,node,47,0.6153846153846154,0.5338345864661654,0.4444444444444444,0.8571428571428572,2,5,0,2
98,erlotinib,BRCA,node,48,0.46153846153846156,0.556390977443609,0.6666666666666666,0.7142857142857143,4,3,0,2
99,erlotinib,BRCA,node,49,0.5769230769230769,0.5563909774436091,0.5555555555555556,0.5714285714285714,4,3,1,1
100,erlotinib,BRCA,norm-node,0,0.5384615384615384,0.5639097744360902,0.5555555555555556,0.5,4,3,1,1
101,erlotinib,BRCA,norm-node,1,0.5769230769230769,0.5789473684210527,0.5555555555555556,0.5714285714285714,4,3,1,1
102,erlotinib,BRCA,norm-node,2,0.5384615384615384,0.5939849624060151,0.3333333333333333,0.5,2,5,1,1
103,erlotinib,BRCA,norm-node,3,0.6153846153846154,0.7218045112781954,0.3333333333333333,0.07142857142857145,3,4,2,0
104,erlotinib,BRCA,norm-node,4,0.6153846153846154,0.631578947368421,0.5555555555555556,0.4285714285714286,4,3,1,1
105,erlotinib,BRCA,norm-node,5,0.5384615384615384,0.7218045112781954,0.2222222222222222,0.0,2,5,2,0
106,erlotinib,BRCA,norm-node,6,0.6538461538461539,0.7293233082706767,0.2222222222222222,0.1428571428571429,2,5,2,0
107,erlotinib,BRCA,norm-node,7,0.5769230769230769,0.6466165413533835,0.5555555555555556,0.3571428571428572,4,3,1,1
108,erlotinib,BRCA,norm-node,8,0.5,0.5112781954887218,0.8888888888888888,0.8571428571428572,6,1,0,2
109,erlotinib,BRCA,norm-node,9,0.5,0.6616541353383458,0.4444444444444444,0.35714285714285715,3,4,1,1
110,erlotinib,BRCA,norm-node,10,0.5769230769230769,0.6090225563909775,0.3333333333333333,0.6428571428571429,1,6,0,2
111,erlotinib,BRCA,norm-node,11,0.5769230769230769,0.5563909774436091,0.6666666666666666,0.6428571428571428,5,2,1,1
112,erlotinib,BRCA,norm-node,12,0.5,0.49624060150375937,0.6666666666666666,0.7142857142857143,4,3,0,2
113,erlotinib,BRCA,norm-node,13,0.5384615384615384,0.5338345864661654,0.6666666666666666,0.6428571428571428,5,2,1,1
114,erlotinib,BRCA,norm-node,14,0.5,0.5639097744360902,0.6666666666666666,0.7142857142857142,5,2,1,1
115,erlotinib,BRCA,norm-node,15,0.5769230769230769,0.5789473684210527,0.4444444444444444,0.5,3,4,1,1
116,erlotinib,BRCA,norm-node,16,0.5384615384615384,0.5789473684210527,0.4444444444444444,0.7142857142857142,2,5,0,2
117,erlotinib,BRCA,norm-node,17,0.5769230769230769,0.5338345864661654,0.6666666666666666,0.7142857142857142,5,2,1,1
118,erlotinib,BRCA,norm-node,18,0.5769230769230769,0.5789473684210527,0.6666666666666666,0.4285714285714286,5,2,1,1
119,erlotinib,BRCA,norm-node,19,0.6153846153846154,0.5639097744360902,0.4444444444444444,0.1428571428571429,4,3,2,0
120,erlotinib,BRCA,norm-node,20,0.5769230769230769,0.556390977443609,0.3333333333333333,0.6428571428571428,2,5,1,1
121,erlotinib,BRCA,norm-node,21,0.6153846153846154,0.6466165413533835,0.3333333333333333,0.2857142857142857,1,6,0,2
122,erlotinib,BRCA,norm-node,22,0.5384615384615384,0.5639097744360902,0.5555555555555556,0.5714285714285714,4,3,1,1
123,erlotinib,BRCA,norm-node,23,0.5384615384615384,0.6165413533834587,0.5555555555555556,0.35714285714285715,4,3,1,1
124,erlotinib,BRCA,norm-node,24,0.6153846153846154,0.631578947368421,0.2222222222222222,0.5714285714285714,1,6,1,1
125,erlotinib,BRCA,norm-node,25,0.5769230769230769,0.6541353383458647,0.3333333333333333,0.5,2,5,1,1
126,erlotinib,BRCA,norm-node,26,0.5,0.556390977443609,0.6666666666666666,0.6428571428571428,5,2,1,1
127,erlotinib,BRCA,norm-node,27,0.5384615384615384,0.6240601503759399,0.7777777777777778,0.5,7,0,2,0
128,erlotinib,BRCA,norm-node,28,0.5769230769230769,0.6691729323308271,0.4444444444444444,0.07142857142857145,4,3,2,0
129,erlotinib,BRCA,norm-node,29,0.5,0.5864661654135338,0.5555555555555556,0.4285714285714286,4,3,1,1
130,erlotinib,BRCA,norm-node,30,0.5,0.5789473684210527,0.5555555555555556,0.35714285714285715,5,2,2,0
131,erlotinib,BRCA,norm-node,31,0.5769230769230769,0.6691729323308271,0.4444444444444444,0.2142857142857143,4,3,2,0
132,erlotinib,BRCA,norm-node,32,0.6153846153846154,0.5789473684210527,0.6666666666666666,0.6428571428571428,5,2,1,1
133,erlotinib,BRCA,norm-node,33,0.5384615384615384,0.631578947368421,0.3333333333333333,0.1428571428571429,3,4,2,0
134,erlotinib,BRCA,norm-node,34,0.5769230769230769,0.6015037593984962,0.4444444444444444,0.5,3,4,1,1
135,erlotinib,BRCA,norm-node,35,0.6153846153846154,0.6541353383458647,0.5555555555555556,0.4285714285714286,5,2,2,0
136,erlotinib,BRCA,norm-node,36,0.46153846153846156,0.48872180451127817,0.3333333333333333,0.5714285714285714,2,5,1,1
137,erlotinib,BRCA,norm-node,37,0.5384615384615384,0.6165413533834587,0.4444444444444444,0.2857142857142857,4,3,2,0
138,erlotinib,BRCA,norm-node,38,0.5384615384615384,0.5639097744360902,0.6666666666666666,0.7142857142857143,4,3,0,2
139,erlotinib,BRCA,norm-node,39,0.5769230769230769,0.6390977443609023,0.4444444444444444,0.4285714285714286,3,4,1,1
140,erlotinib,BRCA,norm-node,40,0.5,0.5563909774436091,0.4444444444444444,0.1428571428571429,4,3,2,0
141,erlotinib,BRCA,norm-node,41,0.5769230769230769,0.6240601503759399,0.6666666666666666,0.5,5,2,1,1
142,erlotinib,BRCA,norm-node,42,0.4230769230769231,0.48872180451127817,0.5555555555555556,1.0,3,4,0,2
143,erlotinib,BRCA,norm-node,43,0.5769230769230769,0.6015037593984962,0.4444444444444444,0.5714285714285714,3,4,1,1
144,erlotinib,BRCA,norm-node,44,0.6153846153846154,0.6541353383458647,0.3333333333333333,0.4285714285714286,3,4,2,0
145,erlotinib,BRCA,norm-node,45,0.5384615384615384,0.6390977443609023,0.4444444444444444,0.4285714285714286,3,4,1,1
146,erlotinib,BRCA,norm-node,46,0.46153846153846156,0.5789473684210527,0.4444444444444444,0.6428571428571428,3,4,1,1
147,erlotinib,BRCA,norm-node,47,0.6153846153846154,0.6466165413533835,0.4444444444444444,0.35714285714285715,4,3,2,0
148,erlotinib,BRCA,norm-node,48,0.5384615384615384,0.5939849624060151,0.5555555555555556,0.5714285714285714,4,3,1,1
149,erlotinib,BRCA,norm-node,49,0.5,0.556390977443609,0.7777777777777778,0.6428571428571428,6,1,1,1
