,drug,tissue,feature,iter,feature_dim,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
0,erlotinib,BRCA,targets,0,2,0.8076923076923077,0.8721804511278195,0.4444444444444444,0.4285714285714286,4,3,2,0
1,erlotinib,BRCA,DiffExp,0,5,0.8846153846153846,0.9398496240601504,0.8888888888888888,1.0,7,0,1,1
2,erlotinib,BRCA,edge,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
3,erlotinib,BRCA,edge-random,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
4,erlotinib,BRCA,node,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
5,erlotinib,BRCA,node-random,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
6,erlotinib,BRCA,node-norm,0,4,0.8846153846153846,0.9624060150375939,0.7777777777777778,0.4285714285714286,7,0,2,0
7,erlotinib,BRCA,node-norm-random,0,4,0.8076923076923077,0.7819548872180452,0.5555555555555556,0.5714285714285714,4,3,1,1
8,erlotinib,BRCA,edge+targets,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
9,erlotinib,BRCA,edge+targets-random,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
10,erlotinib,BRCA,node+targets,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
11,erlotinib,BRCA,node+targets-random,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
12,erlotinib,BRCA,node-norm+targets,0,4,0.8846153846153846,0.9624060150375939,0.7777777777777778,0.4285714285714286,7,0,2,0
13,erlotinib,BRCA,node-norm+targets-random,0,4,0.7692307692307693,0.8646616541353385,0.8888888888888888,0.5714285714285714,7,0,1,1
14,erlotinib,BRCA,targets,1,2,0.6923076923076923,0.7819548872180451,0.7777777777777778,0.6428571428571428,7,0,2,0
15,erlotinib,BRCA,DiffExp,1,5,0.9615384615384616,0.9548872180451128,1.0,1.0,7,0,0,2
16,erlotinib,BRCA,edge,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
17,erlotinib,BRCA,edge-random,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
18,erlotinib,BRCA,node,1,5,0.6538461538461539,0.8195488721804511,0.4444444444444444,0.4285714285714286,3,4,1,1
19,erlotinib,BRCA,node-random,1,5,0.6923076923076923,0.6616541353383459,0.5555555555555556,0.4285714285714286,5,2,2,0
20,erlotinib,BRCA,node-norm,1,8,0.8846153846153846,0.9323308270676691,0.7777777777777778,0.5714285714285714,6,1,1,1
21,erlotinib,BRCA,node-norm-random,1,8,0.9230769230769231,0.9172932330827068,0.6666666666666666,0.6428571428571428,5,2,1,1
22,erlotinib,BRCA,edge+targets,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
23,erlotinib,BRCA,edge+targets-random,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
24,erlotinib,BRCA,node+targets,1,5,0.6538461538461539,0.8195488721804511,0.4444444444444444,0.4285714285714286,3,4,1,1
25,erlotinib,BRCA,node+targets-random,1,5,0.9615384615384616,1.0,0.5555555555555556,0.5,4,3,1,1
26,erlotinib,BRCA,node-norm+targets,1,8,0.8846153846153846,0.9323308270676691,0.7777777777777778,0.5714285714285714,6,1,1,1
27,erlotinib,BRCA,node-norm+targets-random,1,8,0.9230769230769231,0.9849624060150376,0.6666666666666666,0.7142857142857142,5,2,1,1
28,erlotinib,BRCA,targets,2,2,0.6538461538461539,0.7593984962406015,0.7777777777777778,1.0,5,2,0,2
29,erlotinib,BRCA,DiffExp,2,5,0.8076923076923077,0.9548872180451128,0.8888888888888888,1.0,6,1,0,2
30,erlotinib,BRCA,edge,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
31,erlotinib,BRCA,edge-random,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
