drug,source tissue,target tissue,feature,pval,iter,feature_dim,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
Pembro,STAD,SKCM,edge,0.1,47,47,0.7916666666666666,0.871252204585538,0.5757575757575758,0.6654135338345865,10,9,5,9
Pembro,STAD,SKCM,edge,0.1,48,47,0.8333333333333334,0.892416225749559,0.6666666666666666,0.6127819548872181,14,5,6,8
Pembro,STAD,SKCM,edge,0.1,49,47,0.8333333333333334,0.9113756613756614,0.5454545454545454,0.5939849624060152,9,10,5,9
Pembro,STAD,SKCM,edge,0.1,50,47,0.8125,0.9007936507936508,0.5757575757575758,0.6090225563909774,14,5,9,5
Pembro,STAD,SKCM,edge,0.1,51,47,0.8333333333333334,0.8813932980599647,0.48484848484848486,0.4774436090225564,10,9,8,6
Pembro,STAD,SKCM,edge,0.1,52,47,0.75,0.8774250440917108,0.6060606060606061,0.612781954887218,13,6,7,7
Pembro,STAD,SKCM,edge,0.1,53,47,0.8958333333333334,0.9285714285714285,0.5454545454545454,0.4699248120300752,10,9,6,8
Pembro,STAD,SKCM,edge,0.1,54,47,0.8125,0.8805114638447972,0.6363636363636364,0.7293233082706767,15,4,8,6
Pembro,STAD,SKCM,edge,0.1,55,47,0.7291666666666666,0.8452380952380952,0.5454545454545454,0.6616541353383458,9,10,5,9
Pembro,STAD,SKCM,edge,0.1,56,47,0.8333333333333334,0.9047619047619047,0.7272727272727273,0.6616541353383458,14,5,4,10
Pembro,STAD,SKCM,edge,0.1,57,47,0.8229166666666666,0.8734567901234568,0.6363636363636364,0.6390977443609023,14,5,7,7
Pembro,STAD,SKCM,edge,0.1,58,47,0.875,0.908289241622575,0.696969696969697,0.631578947368421,13,6,4,10
Pembro,STAD,SKCM,edge,0.1,59,47,0.9375,0.9664902998236332,0.5454545454545454,0.5300751879699248,12,7,8,6
Pembro,STAD,SKCM,edge,0.1,60,47,0.875,0.9312169312169313,0.6363636363636364,0.6165413533834587,12,7,5,9
Pembro,STAD,SKCM,edge,0.1,61,47,0.8020833333333334,0.9122574955908289,0.5757575757575758,0.5902255639097745,11,8,6,8
Pembro,STAD,SKCM,edge,0.1,62,47,0.84375,0.9404761904761905,0.6060606060606061,0.6917293233082706,12,7,6,8
Pembro,STAD,SKCM,edge,0.1,63,47,0.8541666666666666,0.8897707231040565,0.5151515151515151,0.5037593984962406,12,7,9,5
Pembro,STAD,SKCM,edge,0.1,64,47,0.8541666666666666,0.9175485008818343,0.6060606060606061,0.518796992481203,13,6,7,7
Pembro,STAD,SKCM,edge,0.1,65,47,0.7916666666666666,0.8500881834215168,0.5757575757575758,0.6804511278195489,11,8,6,8
Pembro,STAD,SKCM,edge,0.1,66,47,0.8958333333333334,0.949294532627866,0.5151515151515151,0.5300751879699248,9,10,6,8
Pembro,STAD,SKCM,edge,0.1,67,47,0.84375,0.927689594356261,0.48484848484848486,0.5601503759398496,10,9,8,6
Pembro,STAD,SKCM,edge,0.1,68,47,0.8229166666666666,0.8985890652557319,0.5757575757575758,0.6315789473684211,10,9,5,9
Pembro,STAD,SKCM,edge,0.1,69,47,0.7395833333333334,0.8518518518518517,0.7575757575757576,0.868421052631579,13,6,2,12
Pembro,STAD,SKCM,edge,0.1,70,47,0.8229166666666666,0.9047619047619047,0.5151515151515151,0.462406015037594,9,10,6,8
Pembro,STAD,SKCM,edge,0.1,71,47,0.7916666666666666,0.8694885361552027,0.6363636363636364,0.7030075187969924,11,8,4,10
Pembro,STAD,SKCM,edge,0.1,72,47,0.8125,0.8567019400352733,0.6666666666666666,0.7368421052631579,14,5,6,8
Pembro,STAD,SKCM,edge,0.1,73,47,0.7916666666666666,0.8734567901234569,0.6363636363636364,0.7142857142857143,10,9,3,11
Pembro,STAD,SKCM,edge,0.1,74,47,0.8333333333333334,0.9175485008818343,0.42424242424242425,0.4398496240601504,10,9,10,4
Pembro,STAD,SKCM,edge,0.1,75,47,0.8333333333333334,0.8827160493827161,0.5151515151515151,0.5150375939849624,8,11,5,9
Pembro,STAD,SKCM,edge,0.1,76,47,0.8125,0.871252204585538,0.5757575757575758,0.6691729323308271,12,7,7,7
Pembro,STAD,SKCM,edge,0.1,77,47,0.8229166666666666,0.8858024691358024,0.6060606060606061,0.6240601503759399,11,8,5,9
Pembro,STAD,SKCM,edge,0.1,78,47,0.8854166666666666,0.9285714285714286,0.5151515151515151,0.5639097744360902,11,8,8,6
Pembro,STAD,SKCM,edge,0.1,79,47,0.8333333333333334,0.8950617283950617,0.5151515151515151,0.46616541353383456,12,7,9,5
Pembro,STAD,SKCM,edge,0.1,80,47,0.8333333333333334,0.8738977072310405,0.5151515151515151,0.5714285714285714,11,8,8,6
Pembro,STAD,SKCM,edge,0.1,81,47,0.8020833333333334,0.8681657848324515,0.6666666666666666,0.6804511278195489,15,4,7,7
Pembro,STAD,SKCM,edge,0.1,82,47,0.8645833333333334,0.9391534391534392,0.48484848484848486,0.5563909774436091,6,13,4,10
Pembro,STAD,SKCM,edge,0.1,83,47,0.8125,0.9065255731922399,0.6363636363636364,0.631578947368421,14,5,7,7
Pembro,STAD,SKCM,edge,0.1,84,47,0.7916666666666666,0.88668430335097,0.696969696969697,0.6578947368421053,13,6,4,10
Pembro,STAD,SKCM,edge,0.1,85,47,0.84375,0.9201940035273368,0.5454545454545454,0.5902255639097744,9,10,5,9
Pembro,STAD,SKCM,edge,0.1,86,47,0.8541666666666666,0.9232804232804233,0.6060606060606061,0.6541353383458647,10,9,4,10
Pembro,STAD,SKCM,edge,0.1,87,47,0.8229166666666666,0.8822751322751323,0.6060606060606061,0.650375939849624,11,8,5,9
Pembro,STAD,SKCM,edge,0.1,88,47,0.8333333333333334,0.904320987654321,0.6666666666666666,0.6879699248120301,13,6,5,9
Pembro,STAD,SKCM,edge,0.1,89,47,0.8125,0.8800705467372134,0.5757575757575758,0.6278195488721805,12,7,7,7
Pembro,STAD,SKCM,edge,0.1,90,47,0.8854166666666666,0.9598765432098766,0.5454545454545454,0.5075187969924813,11,8,7,7
Pembro,STAD,SKCM,edge,0.1,91,47,0.8125,0.9162257495590829,0.6060606060606061,0.6240601503759399,13,6,7,7
Pembro,STAD,SKCM,edge,0.1,92,47,0.8541666666666666,0.9166666666666666,0.5151515151515151,0.575187969924812,9,10,6,8
Pembro,STAD,SKCM,edge,0.1,93,47,0.8333333333333334,0.9281305114638447,0.48484848484848486,0.5413533834586466,7,12,5,9
Pembro,STAD,SKCM,edge,0.1,94,47,0.8229166666666666,0.8738977072310405,0.696969696969697,0.7330827067669172,15,4,6,8
Pembro,STAD,SKCM,edge,0.1,95,47,0.84375,0.904320987654321,0.48484848484848486,0.5112781954887218,8,11,6,8
Pembro,STAD,SKCM,edge,0.1,96,47,0.8229166666666666,0.8611111111111112,0.6363636363636364,0.650375939849624,11,8,4,10
Pembro,STAD,SKCM,edge,0.1,97,47,0.84375,0.9444444444444444,0.5757575757575758,0.5676691729323309,12,7,7,7
Pembro,STAD,SKCM,edge,0.1,98,47,0.8854166666666666,0.9779541446208113,0.6363636363636364,0.6165413533834587,12,7,5,9
Pembro,STAD,SKCM,edge,0.1,99,47,0.8020833333333334,0.8875661375661376,0.6060606060606061,0.6203007518796992,13,6,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,0,47,0.7916666666666666,0.902557319223986,0.5454545454545454,0.612781954887218,9,10,5,9
Pembro,STAD,SKCM,edge-matched-random,0.1,1,47,0.875,0.9537037037037037,0.42424242424242425,0.32330827067669177,7,12,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,2,47,0.8333333333333334,0.9012345679012346,0.5151515151515151,0.5902255639097744,9,10,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,3,47,0.75,0.8474426807760141,0.6060606060606061,0.706766917293233,9,10,3,11
Pembro,STAD,SKCM,edge-matched-random,0.1,4,47,0.9166666666666666,0.9691358024691359,0.5151515151515151,0.4473684210526316,11,8,8,6
Pembro,STAD,SKCM,edge-matched-random,0.1,5,47,0.78125,0.8743386243386243,0.696969696969697,0.6992481203007519,14,5,5,9
Pembro,STAD,SKCM,edge-matched-random,0.1,6,47,0.8020833333333334,0.9047619047619049,0.5454545454545454,0.5789473684210527,11,8,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,7,47,0.8541666666666666,0.9320987654320987,0.48484848484848486,0.4849624060150376,13,6,11,3
Pembro,STAD,SKCM,edge-matched-random,0.1,8,47,0.9166666666666666,0.9559082892416226,0.45454545454545453,0.39097744360902253,10,9,9,5
Pembro,STAD,SKCM,edge-matched-random,0.1,9,47,0.8541666666666666,0.9087301587301587,0.48484848484848486,0.43609022556390975,8,11,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,10,47,0.8854166666666666,0.9338624338624338,0.5454545454545454,0.5413533834586466,10,9,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,11,47,0.8020833333333334,0.9197530864197532,0.3939393939393939,0.40225563909774437,6,13,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,12,47,0.9166666666666666,0.9695767195767195,0.45454545454545453,0.49624060150375937,10,9,9,5
Pembro,STAD,SKCM,edge-matched-random,0.1,13,47,0.84375,0.8999118165784832,0.6666666666666666,0.6127819548872181,12,7,4,10
Pembro,STAD,SKCM,edge-matched-random,0.1,14,47,0.8020833333333334,0.9038800705467372,0.42424242424242425,0.46240601503759404,7,12,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,15,47,0.78125,0.8725749559082893,0.6666666666666666,0.6578947368421052,12,7,4,10
Pembro,STAD,SKCM,edge-matched-random,0.1,16,47,0.84375,0.9091710758377425,0.5151515151515151,0.5075187969924813,9,10,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,17,47,0.84375,0.9360670194003528,0.5757575757575758,0.5526315789473685,10,9,5,9
Pembro,STAD,SKCM,edge-matched-random,0.1,18,47,0.84375,0.9065255731922398,0.5757575757575758,0.5451127819548872,8,11,3,11
Pembro,STAD,SKCM,edge-matched-random,0.1,19,47,0.8229166666666666,0.8858024691358025,0.5454545454545454,0.5827067669172932,11,8,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,20,47,0.8541666666666666,0.9250440917107585,0.5454545454545454,0.5902255639097744,11,8,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,21,47,0.8645833333333334,0.9047619047619048,0.6060606060606061,0.5864661654135339,14,5,8,6
Pembro,STAD,SKCM,edge-matched-random,0.1,22,47,0.7708333333333334,0.8664021164021164,0.5151515151515151,0.5488721804511278,10,9,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,23,47,0.8229166666666666,0.9237213403880071,0.48484848484848486,0.46240601503759404,10,9,8,6
Pembro,STAD,SKCM,edge-matched-random,0.1,24,47,0.875,0.9440035273368607,0.3939393939393939,0.3721804511278196,7,12,8,6
Pembro,STAD,SKCM,edge-matched-random,0.1,25,47,0.78125,0.8941798941798942,0.5757575757575758,0.6390977443609023,10,9,5,9
Pembro,STAD,SKCM,edge-matched-random,0.1,26,47,0.7604166666666666,0.8619929453262787,0.5757575757575758,0.6466165413533835,9,10,4,10
Pembro,STAD,SKCM,edge-matched-random,0.1,27,47,0.8229166666666666,0.9113756613756614,0.45454545454545453,0.4548872180451128,7,12,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,28,47,0.8229166666666666,0.9263668430335097,0.48484848484848486,0.5864661654135339,9,10,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,29,47,0.7916666666666666,0.8716931216931216,0.48484848484848486,0.4285714285714286,14,5,12,2
Pembro,STAD,SKCM,edge-matched-random,0.1,30,47,0.8333333333333334,0.9113756613756614,0.5757575757575758,0.6127819548872181,13,6,8,6
Pembro,STAD,SKCM,edge-matched-random,0.1,31,47,0.8958333333333334,0.9647266313932981,0.45454545454545453,0.4323308270676692,13,6,12,2
Pembro,STAD,SKCM,edge-matched-random,0.1,32,47,0.8125,0.9069664902998237,0.5454545454545454,0.5563909774436091,10,9,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,33,47,0.7604166666666666,0.8721340388007055,0.5454545454545454,0.6428571428571428,7,12,3,11
Pembro,STAD,SKCM,edge-matched-random,0.1,34,47,0.8020833333333334,0.8752204585537919,0.5454545454545454,0.6203007518796992,11,8,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,35,47,0.8125,0.8937389770723104,0.5757575757575758,0.5601503759398496,9,10,4,10
Pembro,STAD,SKCM,edge-matched-random,0.1,36,47,0.8125,0.890652557319224,0.5757575757575758,0.4661654135338346,14,5,9,5
Pembro,STAD,SKCM,edge-matched-random,0.1,37,47,0.8020833333333334,0.8677248677248677,0.696969696969697,0.6503759398496242,15,4,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,38,47,0.78125,0.8672839506172839,0.5757575757575758,0.6353383458646616,9,10,4,10
Pembro,STAD,SKCM,edge-matched-random,0.1,39,47,0.7916666666666666,0.876984126984127,0.48484848484848486,0.518796992481203,11,8,9,5
Pembro,STAD,SKCM,edge-matched-random,0.1,40,47,0.875,0.9466490299823633,0.5151515151515151,0.4285714285714286,12,7,9,5
Pembro,STAD,SKCM,edge-matched-random,0.1,41,47,0.8229166666666666,0.9016754850088183,0.5757575757575758,0.5714285714285714,11,8,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,42,47,0.8125,0.8575837742504409,0.6060606060606061,0.6616541353383459,11,8,5,9
Pembro,STAD,SKCM,edge-matched-random,0.1,43,47,0.84375,0.9298941798941799,0.5757575757575758,0.5601503759398496,12,7,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,44,47,0.8645833333333334,0.904320987654321,0.5454545454545454,0.5225563909774436,14,5,10,4
Pembro,STAD,SKCM,edge-matched-random,0.1,45,47,0.8020833333333334,0.9078483245149912,0.48484848484848486,0.5526315789473685,12,7,10,4
Pembro,STAD,SKCM,edge-matched-random,0.1,46,47,0.8333333333333334,0.8994708994708995,0.5151515151515151,0.5676691729323309,9,10,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,47,47,0.8125,0.8897707231040565,0.42424242424242425,0.462406015037594,7,12,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,48,47,0.7708333333333334,0.8505291005291006,0.6060606060606061,0.6052631578947368,11,8,5,9
Pembro,STAD,SKCM,edge-matched-random,0.1,49,47,0.8333333333333334,0.9038800705467372,0.48484848484848486,0.4849624060150376,11,8,9,5
Pembro,STAD,SKCM,edge-matched-random,0.1,50,47,0.84375,0.9171075837742505,0.5454545454545454,0.6390977443609023,9,10,5,9
Pembro,STAD,SKCM,edge-matched-random,0.1,51,47,0.8541666666666666,0.9400352733686066,0.6060606060606061,0.5902255639097744,12,7,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,52,47,0.8541666666666666,0.9166666666666666,0.5757575757575758,0.4699248120300752,12,7,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,53,47,0.8125,0.9047619047619049,0.5757575757575758,0.5639097744360902,13,6,8,6
Pembro,STAD,SKCM,edge-matched-random,0.1,54,47,0.8333333333333334,0.9074074074074073,0.5151515151515151,0.5112781954887218,10,9,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,55,47,0.8645833333333334,0.937389770723104,0.5151515151515151,0.4849624060150376,11,8,8,6
Pembro,STAD,SKCM,edge-matched-random,0.1,56,47,0.7916666666666666,0.8783068783068783,0.5454545454545454,0.5563909774436091,10,9,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,57,47,0.7708333333333334,0.8540564373897708,0.5151515151515151,0.5,10,9,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,58,47,0.7708333333333334,0.8584656084656085,0.6060606060606061,0.6052631578947368,11,8,5,9
Pembro,STAD,SKCM,edge-matched-random,0.1,59,47,0.84375,0.9060846560846562,0.48484848484848486,0.47744360902255645,10,9,8,6
Pembro,STAD,SKCM,edge-matched-random,0.1,60,47,0.8541666666666666,0.923721340388007,0.5454545454545454,0.518796992481203,11,8,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,61,47,0.8541666666666666,0.9369488536155203,0.5757575757575758,0.5639097744360902,11,8,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,62,47,0.8229166666666666,0.8999118165784833,0.42424242424242425,0.4210526315789474,8,11,8,6
Pembro,STAD,SKCM,edge-matched-random,0.1,63,47,0.7916666666666666,0.8615520282186949,0.48484848484848486,0.5676691729323309,8,11,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,64,47,0.78125,0.8752204585537919,0.5757575757575758,0.5789473684210527,13,6,8,6
Pembro,STAD,SKCM,edge-matched-random,0.1,65,47,0.8229166666666666,0.898589065255732,0.5757575757575758,0.46240601503759404,10,9,5,9
Pembro,STAD,SKCM,edge-matched-random,0.1,66,47,0.8125,0.878747795414462,0.5151515151515151,0.5676691729323309,9,10,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,67,47,0.8333333333333334,0.8999118165784833,0.42424242424242425,0.4210526315789474,10,9,10,4
Pembro,STAD,SKCM,edge-matched-random,0.1,68,47,0.7916666666666666,0.8421516754850088,0.5757575757575758,0.7142857142857143,8,11,3,11
Pembro,STAD,SKCM,edge-matched-random,0.1,69,47,0.8229166666666666,0.9069664902998237,0.696969696969697,0.7293233082706767,13,6,4,10
Pembro,STAD,SKCM,edge-matched-random,0.1,70,47,0.8229166666666666,0.8858024691358024,0.48484848484848486,0.48120300751879697,7,12,5,9
Pembro,STAD,SKCM,edge-matched-random,0.1,71,47,0.8125,0.8553791887125219,0.6666666666666666,0.6879699248120301,13,6,5,9
Pembro,STAD,SKCM,edge-matched-random,0.1,72,47,0.84375,0.9144620811287478,0.48484848484848486,0.5789473684210527,9,10,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,73,47,0.8333333333333334,0.8765432098765432,0.5151515151515151,0.5488721804511278,11,8,8,6
Pembro,STAD,SKCM,edge-matched-random,0.1,74,47,0.7916666666666666,0.8624338624338624,0.5454545454545454,0.6691729323308271,11,8,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,75,47,0.8125,0.8655202821869489,0.6060606060606061,0.6090225563909775,10,9,4,10
Pembro,STAD,SKCM,edge-matched-random,0.1,76,47,0.7708333333333334,0.8774250440917107,0.6060606060606061,0.5864661654135339,11,8,5,9
Pembro,STAD,SKCM,edge-matched-random,0.1,77,47,0.8541666666666666,0.9510582010582012,0.5454545454545454,0.5338345864661654,14,5,10,4
Pembro,STAD,SKCM,edge-matched-random,0.1,78,47,0.84375,0.9316578483245149,0.5757575757575758,0.537593984962406,12,7,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,79,47,0.7708333333333334,0.8677248677248678,0.5454545454545454,0.4849624060150376,11,8,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,80,47,0.8020833333333334,0.8849206349206349,0.5151515151515151,0.5526315789473684,9,10,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,81,47,0.8541666666666666,0.9404761904761905,0.45454545454545453,0.39097744360902253,11,8,10,4
Pembro,STAD,SKCM,edge-matched-random,0.1,82,47,0.8333333333333334,0.917989417989418,0.36363636363636365,0.37593984962406013,8,11,10,4
Pembro,STAD,SKCM,edge-matched-random,0.1,83,47,0.875,0.9290123456790123,0.6666666666666666,0.5714285714285715,13,6,5,9
Pembro,STAD,SKCM,edge-matched-random,0.1,84,47,0.78125,0.8932980599647267,0.48484848484848486,0.46240601503759404,11,8,9,5
Pembro,STAD,SKCM,edge-matched-random,0.1,85,47,0.8854166666666666,0.9642857142857143,0.48484848484848486,0.4548872180451128,8,11,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,86,47,0.90625,0.9678130511463845,0.36363636363636365,0.40225563909774437,5,14,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,87,47,0.78125,0.8641975308641976,0.6363636363636364,0.6466165413533834,13,6,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,88,47,0.8229166666666666,0.8562610229276897,0.6363636363636364,0.6015037593984962,14,5,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,89,47,0.8333333333333334,0.8910934744268078,0.45454545454545453,0.5075187969924813,10,9,9,5
Pembro,STAD,SKCM,edge-matched-random,0.1,90,47,0.90625,0.9598765432098766,0.5757575757575758,0.5808270676691729,11,8,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,91,47,0.8541666666666666,0.9272486772486772,0.48484848484848486,0.45112781954887216,8,11,6,8
Pembro,STAD,SKCM,edge-matched-random,0.1,92,47,0.7708333333333334,0.8985890652557319,0.5454545454545454,0.4849624060150376,11,8,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,93,47,0.8333333333333334,0.8999118165784833,0.5757575757575758,0.5827067669172932,9,10,4,10
Pembro,STAD,SKCM,edge-matched-random,0.1,94,47,0.78125,0.8686067019400353,0.5757575757575758,0.5000000000000001,9,10,4,10
Pembro,STAD,SKCM,edge-matched-random,0.1,95,47,0.8020833333333334,0.8664021164021163,0.6363636363636364,0.6729323308270677,14,5,7,7
Pembro,STAD,SKCM,edge-matched-random,0.1,96,47,0.8020833333333334,0.8963844797178131,0.45454545454545453,0.5789473684210527,5,14,4,10
Pembro,STAD,SKCM,edge-matched-random,0.1,97,47,0.8541666666666666,0.915784832451499,0.5454545454545454,0.5714285714285714,11,8,7,7
