,iter,Gene,Raw,Normalized,Response
0,0,PDS5A,0.93,0.7026994,1
1,0,PCK2,0.2,0.09935000000000001,1
2,0,GMNN,0.17,0.12790400000000002,1
3,0,EED,1.05,0.7380517000000001,1
4,0,LIG1,-0.73,-0.2672038,1
5,0,EPN2,1.15,0.6144725,1
6,0,SMC4,0.8700000000000001,0.6307787999999999,1
7,0,MRPL19,1.83,1.0994182000000001,1
8,0,GRN,0.3,0.176103,1
9,0,ITGB5,0.30000000000000004,0.2308909,1
10,0,DUSP3,0.19,0.1319284,1
11,0,NPC1,0.4,0.20758800000000002,1
12,0,PNKP,0.2,0.11272,1
13,0,BNIP3L,-0.53,-0.25095429999999996,1
14,0,PARP1,-3.1,-1.8495449,1
15,0,NFATC3,-0.09,-0.0371385,1
16,0,DDB2,-0.47,-0.28030849999999996,1
17,0,CREB1,-0.32999999999999996,-0.10766070000000004,1
18,0,PIK3CA,0.05000000000000013,0.34085969999999993,1
19,0,PGAM1,0.26,0.18607220000000002,1
20,0,BIRC2,-1.9000000000000001,-0.9636339,1
21,0,FBXO7,-0.26,-0.1647928,1
22,0,HSPA4,-3.3300000000000005,-1.5363902999999997,1
23,0,SDHB,-0.45999999999999996,-0.2099159,1
24,0,CLTB,1.26,0.7290116,1
25,0,NFE2L2,-0.35000000000000003,-0.17014669999999998,1
26,0,NUP93,2.71,1.7938224999999999,1
27,0,FBXL12,0.12,0.0698892,1
28,0,PXN,1.0800000000000003,0.7682032,1
29,0,DNTTIP2,0.84,0.4750029,1
30,0,CSNK1A1,-1.08,-0.4015225,1
31,0,CRKL,1.1900000000000002,0.6840324,1
32,0,BECN1,-2.25,-1.0367640999999999,1
33,0,RFC5,1.1900000000000002,0.8045125,1
34,0,SMC1A,0.35,0.22381699999999993,1
35,0,SKP1,-4.32,-2.0807296,1
36,0,STAT1,-0.5399999999999999,-0.14053959999999993,1
37,0,TOP2A,5.5200000000000005,3.4909265000000005,1
38,0,RUVBL1,-0.49,-0.28172639999999993,1
39,0,MBTPS1,0.22,0.1407362,1
40,0,PLK1,0.28,0.5404720999999998,1
