,drug,tissue,feature,iter,feature_dim,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
0,Nivo,SKCM,targets,0,1,0.5679012345679012,0.5786713286713286,0.42857142857142855,0.4678362573099415,9,10,6,3
1,Nivo,SKCM,DiffExp,0,42,0.9753086419753086,0.9993006993006993,0.7857142857142857,0.9298245614035088,15,4,2,7
2,Nivo,SKCM,edge,0,23,0.8518518518518519,0.9300699300699301,0.5714285714285714,0.5847953216374269,10,9,3,6
3,Nivo,SKCM,edge-random,0,23,0.8024691358024691,0.9265734265734266,0.6785714285714286,0.7953216374269005,13,6,3,6
4,Nivo,SKCM,node,0,4,0.7654320987654321,0.8202797202797203,0.6428571428571429,0.7076023391812866,12,7,3,6
5,Nivo,SKCM,node-random,0,4,0.6790123456790124,0.7286713286713288,0.6071428571428571,0.8187134502923976,9,10,1,8
6,Nivo,SKCM,node-norm,0,95,0.9629629629629629,0.993006993006993,0.6071428571428571,0.695906432748538,10,9,2,7
7,Nivo,SKCM,node-norm-random,0,95,0.9629629629629629,0.9986013986013986,0.8214285714285714,0.935672514619883,15,4,1,8
8,Nivo,SKCM,edge+targets,0,24,0.8765432098765432,0.9433566433566434,0.5357142857142857,0.5497076023391814,10,9,4,5
9,Nivo,SKCM,edge+targets-random,0,24,0.8765432098765432,0.9062937062937063,0.6428571428571429,0.6491228070175439,13,6,4,5
10,Nivo,SKCM,node+targets,0,5,0.7407407407407407,0.8258741258741259,0.6071428571428571,0.6666666666666667,11,8,3,6
11,Nivo,SKCM,node+targets-random,0,5,0.6296296296296297,0.7251748251748252,0.6071428571428571,0.5672514619883041,9,10,1,8
12,Nivo,SKCM,node-norm+targets,0,96,0.9629629629629629,0.9937062937062937,0.6071428571428571,0.695906432748538,10,9,2,7
13,Nivo,SKCM,node-norm+targets-random,0,96,0.9506172839506173,0.9951048951048951,0.7857142857142857,0.8654970760233918,15,4,2,7
14,Nivo,SKCM,targets,1,1,0.5802469135802469,0.5727272727272728,0.4642857142857143,0.49415204678362573,9,10,5,4
15,Nivo,SKCM,DiffExp,1,42,0.9506172839506173,0.9895104895104896,0.8571428571428571,0.9707602339181286,16,3,1,8
16,Nivo,SKCM,edge,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
17,Nivo,SKCM,edge-random,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
18,Nivo,SKCM,node,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
19,Nivo,SKCM,node-random,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
20,Nivo,SKCM,node-norm,1,96,0.9382716049382716,0.993006993006993,0.6428571428571429,0.760233918128655,12,7,3,6
21,Nivo,SKCM,node-norm-random,1,96,0.9629629629629629,0.9951048951048951,0.7857142857142857,0.9005847953216375,14,5,1,8
22,Nivo,SKCM,edge+targets,1,1,0.5802469135802469,0.5727272727272728,0.4642857142857143,0.49415204678362573,9,10,5,4
23,Nivo,SKCM,edge+targets-random,1,1,0.38271604938271603,0.39370629370629373,0.4642857142857143,0.5029239766081872,7,12,3,6
24,Nivo,SKCM,node+targets,1,1,0.5802469135802469,0.5727272727272728,0.4642857142857143,0.49415204678362573,9,10,5,4
25,Nivo,SKCM,node+targets-random,1,1,0.49382716049382713,0.6846153846153847,0.5,0.6491228070175439,9,10,4,5
26,Nivo,SKCM,node-norm+targets,1,97,0.9876543209876543,1.0,0.5357142857142857,0.695906432748538,10,9,4,5
27,Nivo,SKCM,node-norm+targets-random,1,97,1.0,1.0,0.7857142857142857,0.871345029239766,15,4,2,7
28,Nivo,SKCM,targets,2,1,0.5432098765432098,0.5678321678321678,0.5,0.5116959064327485,11,8,6,3
29,Nivo,SKCM,DiffExp,2,42,0.9876543209876543,0.9993006993006993,0.8928571428571429,0.8830409356725146,18,1,2,7
30,Nivo,SKCM,edge,2,23,0.8271604938271605,0.9293706293706294,0.6428571428571429,0.6374269005847953,12,7,3,6
31,Nivo,SKCM,edge-random,2,23,0.8641975308641975,0.9370629370629371,0.7857142857142857,0.7309941520467836,17,2,4,5
32,Nivo,SKCM,node,2,4,0.7407407407407407,0.806993006993007,0.6071428571428571,0.5847953216374269,11,8,3,6
33,Nivo,SKCM,node-random,2,4,0.6172839506172839,0.6783216783216783,0.6071428571428571,0.5964912280701755,13,6,5,4
34,Nivo,SKCM,node-norm,2,96,1.0,1.0,0.6428571428571429,0.7485380116959064,14,5,5,4
35,Nivo,SKCM,node-norm-random,2,96,0.9876543209876543,1.0,0.8214285714285714,0.8421052631578947,17,2,3,6
36,Nivo,SKCM,edge+targets,2,24,0.9259259259259259,0.9748251748251748,0.5,0.5964912280701755,11,8,6,3
37,Nivo,SKCM,edge+targets-random,2,24,0.7407407407407407,0.8405594405594407,0.6428571428571429,0.7251461988304093,12,7,3,6
38,Nivo,SKCM,node+targets,2,5,0.7283950617283951,0.8027972027972028,0.6071428571428571,0.5906432748538011,11,8,3,6
39,Nivo,SKCM,node+targets-random,2,5,0.6296296296296297,0.651048951048951,0.6071428571428571,0.695906432748538,11,8,3,6
40,Nivo,SKCM,node-norm+targets,2,97,0.9876543209876543,1.0,0.6785714285714286,0.7368421052631579,15,4,5,4
41,Nivo,SKCM,node-norm+targets-random,2,97,1.0,1.0,0.7857142857142857,0.8362573099415205,16,3,3,6
42,Nivo,SKCM,targets,3,1,0.5308641975308642,0.5751748251748252,0.4642857142857143,0.49707602339181284,12,7,8,1
43,Nivo,SKCM,DiffExp,3,42,0.9135802469135802,0.9811188811188811,0.7857142857142857,0.9415204678362572,14,5,1,8
44,Nivo,SKCM,edge,3,2,0.5925925925925926,0.6608391608391608,0.6785714285714286,0.6491228070175439,11,8,1,8
45,Nivo,SKCM,edge-random,3,2,0.654320987654321,0.6650349650349651,0.6428571428571429,0.6666666666666666,13,6,4,5
46,Nivo,SKCM,node,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
47,Nivo,SKCM,node-random,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
48,Nivo,SKCM,node-norm,3,94,0.9012345679012346,0.9671328671328672,0.6428571428571429,0.7660818713450293,12,7,3,6
49,Nivo,SKCM,node-norm-random,3,94,0.9382716049382716,0.9874125874125874,0.7142857142857143,0.9005847953216374,12,7,1,8
50,Nivo,SKCM,edge+targets,3,3,0.6049382716049383,0.655944055944056,0.5714285714285714,0.5730994152046784,13,6,6,3
51,Nivo,SKCM,edge+targets-random,3,3,0.6172839506172839,0.7286713286713288,0.75,0.7719298245614035,13,6,1,8
52,Nivo,SKCM,node+targets,3,1,0.5308641975308642,0.5751748251748252,0.4642857142857143,0.49707602339181284,12,7,8,1
53,Nivo,SKCM,node+targets-random,3,1,0.5308641975308642,0.6825174825174826,0.5714285714285714,0.6608187134502924,9,10,2,7
54,Nivo,SKCM,node-norm+targets,3,95,0.9012345679012346,0.9678321678321679,0.6428571428571429,0.760233918128655,12,7,3,6
55,Nivo,SKCM,node-norm+targets-random,3,95,1.0,1.0,0.8214285714285714,0.8654970760233918,15,4,1,8
56,Nivo,SKCM,targets,4,1,0.5432098765432098,0.5769230769230769,0.5,0.47953216374269003,11,8,6,3
57,Nivo,SKCM,DiffExp,4,42,1.0,1.0,0.8214285714285714,0.8771929824561404,16,3,2,7
58,Nivo,SKCM,edge,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
59,Nivo,SKCM,edge-random,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
60,Nivo,SKCM,node,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
61,Nivo,SKCM,node-random,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
62,Nivo,SKCM,node-norm,4,95,0.9506172839506173,0.9839160839160839,0.6785714285714286,0.672514619883041,14,5,4,5
63,Nivo,SKCM,node-norm-random,4,95,0.9876543209876543,1.0,0.8571428571428571,0.8888888888888888,16,3,1,8
64,Nivo,SKCM,edge+targets,4,1,0.5432098765432098,0.5769230769230769,0.5,0.47953216374269003,11,8,6,3
65,Nivo,SKCM,edge+targets-random,4,1,0.6666666666666666,0.7230769230769231,0.8571428571428571,0.9181286549707602,16,3,1,8
66,Nivo,SKCM,node+targets,4,1,0.5432098765432098,0.5769230769230769,0.5,0.47953216374269003,11,8,6,3
67,Nivo,SKCM,node+targets-random,4,1,0.5185185185185185,0.5216783216783217,0.6071428571428571,0.5614035087719298,13,6,5,4
68,Nivo,SKCM,node-norm+targets,4,96,0.9506172839506173,0.9839160839160839,0.6785714285714286,0.6666666666666667,14,5,4,5
