,Edge,U,pval,adj_pvals
0,KAT2B/RARA,7447.5,0.5511388244089888,0.6805745136943515
1,KAT2B/TEP1,8982.0,0.06277377070398986,0.14709853593165642
2,KAT2B/H3C11,7016.0,0.1979173296762473,0.337122482478659
3,KAT2B/H2AZ1,7038.5,0.21079910793459278,0.35021440978266233
4,KAT2B/WWTR1,8098.0,0.6566210853923025,0.7661357685533942
5,KAT2B/H2AC18,7112.0,0.25696930342314495,0.4020583140349731
6,KAT2B/H2BC11,7103.0,0.2509351376959281,0.39620701962480276
7,KAT2B/DNMT1,7439.5,0.5423812545671216,0.6733281610629418
8,KAT2B/H2BC17,7048.5,0.21662625617944842,0.35734074737293625
9,KAT2B/EZH2,6857.0,0.12297055642102507,0.23873751219963504
10,KAT2B/SF3B3,7413.0,0.5149182998518267,0.6535578111465545
11,KAT2B/H3C13,6899.0,0.140241043921523,0.2614379915377938
12,KAT2B/H2BC12,6998.5,0.18831153815032342,0.3249091784020525
13,KAT2B/BUB1B,6680.0,0.06791745498166499,0.15597420116642716
14,KAT2B/UHRF1,6687.5,0.06972661064261693,0.15909110536747298
15,KAT2B/H2AC20,7287.5,0.3939846259919729,0.5437938965931579
16,KAT2B/H2BC5,6907.5,0.14389775108594172,0.2659878993312534
17,KAT2B/H2BC13,6855.0,0.12219410536303751,0.23765196188270662
18,KAT2B/H2BC21,6992.5,0.1851527599809103,0.32040411682350567
19,KAT2B/TACC3,6859.0,0.12384660889656468,0.23972904058385175
20,H2AZ1/CBX5,6286.0,0.01393038380279503,0.05420459895544111
21,H2AZ1/NCAPH,5675.0,0.0005844516265918851,0.01462497359132989
22,H2AZ1/RAD18,6101.0,0.005849986576075169,0.03493212055625918
23,H2AZ1/SSRP1,6805.5,0.10374122773567494,0.21088907571297985
24,H2AZ1/SMC2,5680.0,0.0006012603071537468,0.01462497359132989
25,H2AZ1/H2BC5,6274.5,0.013180355183695168,0.0526504828182275
26,H2AZ1/RFC4,5817.5,0.001325379801278009,0.017704256129150414
27,H2AZ1/CDK1,5673.0,0.0005747106641414276,0.01462497359132989
28,H2AZ1/H2AC18,6575.5,0.04569755220436889,0.11861840884694172
29,H2AZ1/CBX3,6863.0,0.12494583862756281,0.24142950326091495
30,H2AZ1/HMGB2,7039.5,0.21081178278596713,0.35021440978266233
31,H2AZ1/H4C14,6100.5,0.0057691132104748695,0.03479496405067656
32,H2AZ1/H2BC21,6270.0,0.012760308731330354,0.05162339450985807
33,H2AZ1/SLBP,7053.0,0.2191436673358126,0.3602113902227103
34,H2AZ1/KPNA2,5876.5,0.0018348445624201128,0.020407203421357257
35,H2AZ1/TOP2A,5960.5,0.0028703570091693246,0.0246324219072948
36,H2AZ1/SMC3,6526.5,0.0377325433989445,0.10325310666550201
37,H2AZ1/H2AC20,6794.0,0.09965413438267753,0.20486542287566728
38,H2AZ1/UHRF1,5951.5,0.002743761345340853,0.023895520654335294
39,H2AZ1/ACTL6A,6349.5,0.0183941496682251,0.06379619985353757
40,H2AZ1/ANP32E,6254.5,0.012067816299146437,0.04999306221906497
41,H2AZ1/H2BC13,6272.5,0.013071723790715103,0.05236669811640568
42,H2AZ1/CHD1L,6399.5,0.022734196073583703,0.07255923863563048
43,H2AZ1/NCAPG2,5622.5,0.00042576695714044806,0.014435616069327946
44,H2AZ1/H3C13,6505.0,0.03475415892499576,0.09721090829745191
45,H2AZ1/H2BC18,6086.5,0.0054262185893610695,0.033718604529722855
46,H2AZ1/EZH2,6297.0,0.014547276184574588,0.055628919768752005
47,H2AZ1/H2BC17,6295.0,0.014461527036302022,0.055480486820142845
48,H2AZ1/VPS72,6431.0,0.025993523482216382,0.07946395299779595
49,H2AZ1/DNMT1,6433.5,0.026166122582331478,0.07986144017919031
50,H2AZ1/H2BC11,6503.0,0.034534318154736586,0.09700950159733797
51,H2AZ1/PLK1,5611.5,0.0003976373074491077,0.014435616069327946
52,H2AZ1/H2AC12,6351.0,0.01848061768734288,0.06383055553795194
53,H2AZ1/PCNA,5887.5,0.0019475741153521257,0.02050932212446811
54,H2AZ1/H2BC12,6588.5,0.04811438298788975,0.12222407104590743
55,H2AC21/SSRP1,8753.0,0.13517867997511174,0.25542892237343706
56,H2AC21/H2BC5,8535.0,0.25200678493922524,0.39694395649812675
57,H2AC21/H2AC20,9054.0,0.04810284819112554,0.12222407104590743
58,H2AC21/H2AC13,8957.0,0.06841178310635997,0.15685468928858634
59,H2AC21/ACTL6A,8909.0,0.08114377328582767,0.1784401609589816
60,H2AC21/H2BC13,8659.0,0.17902319033885716,0.31259983368908484
61,H2AC21/H2BC11,8712.0,0.1530888592253541,0.2789545732455777
62,H2AC21/H2BC18,8532.5,0.2533614308953178,0.3978318919324727
63,H2AC21/H3C13,8201.0,0.5420189316451913,0.6733281610629418
64,H2AC21/H2BC17,8545.0,0.24536426899924813,0.38984995960606933
65,H2AC21/H2BC12,8548.0,0.24367365149433307,0.3881035196858771
66,H2AC21/H2AC12,9223.0,0.02414427772515381,0.0753733351248617
67,H2AC21/H2AC17,9005.5,0.057429993040567326,0.13813301906318554
68,H2AC21/H2AC18,8722.5,0.14834138780732817,0.2717521459496615
69,H2AC21/H2BC21,8341.5,0.40376427062596754,0.5542889422275311
70,H2AC21/H4C14,8476.0,0.293363579930625,0.4411209467242808
71,H2AC21/H2AC11,8697.5,0.15974381864197928,0.28734620009009537
72,TSEN15/CSTF2,7809.0,0.9865787276656434,0.9920210865678749
73,SSH1/YWHAB,6048.5,0.004544093887606448,0.03153727880859854
74,PSIP1/POGZ,6824.0,0.11064071005137963,0.22134888395035154
75,PSIP1/NSD3,7031.0,0.2056036960924238,0.34683070790706555
76,PSIP1/H3C13,6933.5,0.15560383415821816,0.2822201104881779
77,PSIP1/H2BC12,6949.0,0.16285882667366425,0.291764623124262
78,PSIP1/H2AC13,6857.0,0.1229035794635853,0.23873751219963504
79,PSIP1/H2AC11,6766.5,0.09148033400897906,0.19401873037069187
80,PSIP1/H2AC17,6724.0,0.07911215473631455,0.17491036367240434
81,PSIP1/SMC3,6767.0,0.09167430491454852,0.19405380285460236
82,PSIP1/H4C14,6814.0,0.10703205215902067,0.215840296947601
83,PSIP1/H2BC11,6971.5,0.17404037675244832,0.3066737250938684
84,PSIP1/CDC7,6643.5,0.059523567675884674,0.14141696274046173
85,CFI/CFH,6839.0,0.11622365558601253,0.22834120597467492
86,CFI/C4A,6919.5,0.14851435775785998,0.2718158555296692
87,KIF2C/TRIP13,6672.0,0.06459692437551975,0.15074147146236153
88,KIF2C/CDC6,8083.5,0.6727871845278723,0.7793607652417531
89,KIF2C/MYBL2,7466.5,0.5712074052293095,0.6991818657775221
90,KIF2C/RAD51AP1,7363.0,0.4632406107822632,0.6074710007900103
91,KIF2C/NCAPH,8452.0,0.30949828221836784,0.4592780931517254
92,KIF2C/KNSTRN,8120.0,0.6310212870132342,0.7444735140922047
93,KIF2C/NCAPG,8698.5,0.1563073058440219,0.2827359872725584
94,KIF2C/TROAP,6800.0,0.10165142575513766,0.2075048819609019
95,KIF2C/KIF23,8560.5,0.23389978013303936,0.3772985145607189
96,KIF2C/KIF11,8928.5,0.07528065858246692,0.1682532975538651
97,KIF2C/NDC80,7011.5,0.19075431296698475,0.3281934456448228
98,KIF2C/MCM4,7623.0,0.7524885482198229,0.8386259941267795
99,KIF2C/KIF18A,6895.0,0.13694992432814407,0.25794070133217034
100,KIF2C/SGO1,8739.0,0.1409661179432004,0.2620452311454054
101,KIF2C/ANLN,7434.0,0.5336003901117519,0.666944732136409
102,KIF2C/PLK4,8033.0,0.7329165728849807,0.824374108891197
103,KIF2C/NUF2,8300.0,0.4372042878627048,0.5850668951217253
104,KIF2C/ATAD2,7406.0,0.5068348513626476,0.647412628037136
105,KIF2C/BUB1B,8494.5,0.27726653285175296,0.4243057342754671
106,KIF2C/CCNB2,9063.5,0.04550205206125471,0.1182044598677567
107,KIF2C/PLK1,8810.5,0.11255847367992668,0.22382081948111482
108,KIF2C/TPX2,7410.5,0.5037932447885319,0.6446745850823609
109,KIF2C/CKAP2L,7028.0,0.2035385555253555,0.3442973349414483
110,KIF2C/FEN1,8470.0,0.2978657306551189,0.4458473824267542
111,KIF2C/SHCBP1,7203.5,0.32208466166416716,0.4726117061360163
112,KIF2C/MCM7,8208.0,0.5342337587176145,0.666944732136409
113,KIF2C/ZWILCH,7057.5,0.22097434135699434,0.36160439600613387
114,KIF2C/AURKB,9062.5,0.04640818952025936,0.11979958286071672
115,KIF2C/TYMS,8112.0,0.6399504456217939,0.7514951367520063
116,KIF2C/SPAG5,7261.5,0.36854830654830173,0.519581978326718
117,KIF2C/KIF15,7160.5,0.2874418451623384,0.4349030622782906
118,KIF2C/NCAPD2,7329.5,0.4313238956221215,0.5792769961261484
119,KIF2C/TACC3,8260.5,0.480580609676613,0.6237282358975345
120,KIF2C/KNTC1,7567.0,0.6848390202736637,0.7903471071114635
121,KIF2C/KNL1,7143.5,0.27778247594453187,0.42489711122331425
122,KIF2C/UBE2C,7692.5,0.8374190246910475,0.8977044689928977
123,KIF2C/RRM2,7661.5,0.7989830690745356,0.8717791551286903
124,KIF2C/IQGAP3,7033.0,0.207149617627014,0.3475264817292362
125,KIF2C/ARHGAP11A,6903.0,0.14089101833206386,0.2620452311454054
126,KIF2C/EXO1,7996.0,0.778041958088267,0.8576894497020485
127,KIF2C/CENPF,7768.0,0.9327211024996228,0.9575275148001446
128,KIF2C/NEK2,7454.0,0.5545591815481266,0.6842830668143676
129,KIF2C/KIF14,8053.5,0.7076963567217929,0.8088018012637259
130,KIF2C/MKI67,7428.0,0.5275266398607741,0.6628934911463806
131,KIF2C/TTK,8360.5,0.3838275718202332,0.534650846350857
132,KIF2C/CEP55,7751.0,0.9117607499647031,0.94334305913026
133,KIF2C/KIF20B,7013.0,0.19547181539135494,0.3345555692744056
134,KIF2C/RAD54L,7230.0,0.3439121276522281,0.4963611437614617
135,KIF2C/STMN1,6839.5,0.11608425442621133,0.22820397769466708
136,KIF2C/ZWINT,7087.5,0.2368298788532589,0.38108819642841707
137,KIF2C/RAD51,8593.5,0.21541441809585948,0.35569939897962505
138,KIF2C/RFC4,7813.0,0.991682501737918,0.9934993246418654
139,KIF2C/DSN1,7120.5,0.2622377863284173,0.4071945939155406
140,KIF2C/KIFC1,7016.0,0.1949422159763774,0.333823283203807
141,KIF2C/NUSAP1,7905.0,0.8909650016689402,0.9336493677661427
142,KIF2C/CDK1,8602.0,0.2101957498543242,0.34984620801017086
143,KIF2C/RACGAP1,7307.5,0.4075136464302488,0.5580351727619559
144,KIF2C/MCM10,7854.5,0.9564812070265374,0.9733916998306665
145,KIF2C/CENPI,7965.5,0.8161199025459158,0.8848940516368639
146,KIF2C/CCNA2,8601.0,0.21068460824058133,0.35021440978266233
147,KIF2C/KPNA2,7506.0,0.614912910746015,0.735251188104109
148,KIF2C/ECT2,7269.5,0.37538567489364305,0.5272214843952845
149,KIF2C/HJURP,7470.0,0.57334252371268,0.7008328507353253
150,KIF2C/INCENP,7105.5,0.25128654257425687,0.3965710178865497
151,KIF2C/CKAP2,7156.0,0.2867917403818747,0.43442460766063296
152,KIF2C/TOP2A,8444.5,0.3155897353968815,0.4655800008260649
153,KIF2C/UHRF1,8358.0,0.38903576325230727,0.5390029850583155
154,KIF2C/CDC20,7590.0,0.708577748362649,0.8088018012637259
155,KIF2C/GTSE1,6952.0,0.16360970974318978,0.2923954273014339
156,KIF2C/PRC1,7745.5,0.9049216642239073,0.9405414160790432
157,KIF2C/KIF4A,7492.5,0.5966798650362628,0.7205565329665502
158,NCAPH/TRIP13,8263.5,0.4764893650252068,0.6196439186078888
159,NCAPH/CDC6,8565.0,0.23219954383196484,0.3752939425185599
160,NCAPH/MYBL2,8228.5,0.5128773484410649,0.6514713822048525
161,NCAPH/RAD51AP1,8393.5,0.35747319112273335,0.5086164527639584
162,NCAPH/ZWILCH,7938.0,0.8504253117596268,0.9056298110624263
163,NCAPH/KIF11,8928.5,0.07526341882309127,0.1682532975538651
164,NCAPH/ANLN,8476.5,0.2916870448858824,0.4397100110001967
165,NCAPH/AURKB,9007.0,0.05707251475967095,0.13774268146382787
166,NCAPH/MKI67,8500.5,0.2746770759386683,0.42171992800878366
167,NCAPH/KIF14,8533.0,0.25278507743611556,0.3978318919324727
168,NCAPH/MCM2,8243.5,0.4975209753236217,0.6391410806722017
169,NCAPH/KIF15,8935.5,0.07332702043029052,0.16501094240863046
170,NCAPH/BUB1B,8725.0,0.14621447228886666,0.26875612525477394
171,NCAPH/PLK1,8771.5,0.12736053811746265,0.24537282769430122
172,NCAPH/NCAPG,8874.5,0.08987718200406165,0.19123672772718955
173,NCAPH/NEK2,8447.5,0.3134060147704989,0.4632819421474466
174,NCAPH/NCAPD3,7513.0,0.6230769632216216,0.7401576815098265
175,NCAPH/RRM2,8435.0,0.32312653627791144,0.4736777966483296
176,NCAPH/CEP55,8780.0,0.12315686038792638,0.2388313302685622
177,NCAPH/NDC80,8789.5,0.11955391384971302,0.2334859472267312
178,NCAPH/SMC3,8561.0,0.23543472653622466,0.37902911568466785
179,NCAPH/NUF2,8881.5,0.08833968450725352,0.18894557031831735
180,NCAPH/TTK,8963.5,0.06640381284504455,0.15332224485896637
181,NCAPH/TOP2A,8472.0,0.29530873040281314,0.44287583910436173
182,NCAPH/EXO1,8570.0,0.22892923022025424,0.3717029119204405
183,NCAPH/PRC1,8531.0,0.2534928271889547,0.3978318919324727
184,NCAPH/KIF4A,8658.0,0.178344935907655,0.31174732803037614
185,NCAPH/NCAPG2,7730.5,0.8861813804035891,0.9304195549133362
186,NCAPH/SMC2,7742.0,0.9008926141904748,0.9388716464845218
187,NCAPH/CCNB2,9201.5,0.026572440570915908,0.08072609028997695
188,NCAPH/CENPF,8353.5,0.39182193593273096,0.5410638770182198
189,NCAPH/CDC20,8458.0,0.3054139028981394,0.4549978503405834
190,NCAPH/KIF23,8884.5,0.08756718720695128,0.18762584923524545
191,NCAPH/KNTC1,8601.5,0.20985086858135626,0.3496803960464347
192,NCAPH/PRIM2,7704.5,0.8537044622581509,0.9061806343154296
193,NCAPH/RAD54L,8049.0,0.7138482642637689,0.811496775081215
194,NCAPH/SHCBP1,8422.0,0.33420422365654634,0.48583254666244063
195,NCAPH/TACC3,8646.5,0.18535106786516264,0.32057820435719486
196,NCAPH/KIF18A,8236.5,0.5043618345581289,0.6451505571872207
197,NCAPH/HJURP,8359.0,0.3868835754277241,0.536824553618339
198,NCAPH/CCNA2,8750.5,0.1358907820638224,0.25624003215597774
199,NCAPH/TPX2,8680.5,0.1664302548219092,0.29628739341871085
200,NCAPH/PLK4,8740.0,0.14006432161949015,0.26125698648865675
201,NCAPH/ZWINT,8296.0,0.4445094877477831,0.5906989183071998
202,NCAPH/NCAPD2,8071.0,0.6875345756168615,0.7926651078688607
203,NCAPH/RACGAP1,8550.0,0.24110445951672677,0.38545481853786195
204,NCAPH/MCM10,8408.0,0.34577416836947406,0.4971873967761725
205,NCAPH/MCM4,8153.0,0.5937650440534514,0.7183418545499167
206,NCAPH/KIFC1,8405.0,0.34689069461367394,0.4978581382057258
207,NCAPH/NUSAP1,8489.5,0.2821399380830222,0.4289625286609804
208,NCAPH/CDK1,8557.0,0.23759658950542428,0.3817891213158062
209,NCAPH/RAD51,8806.0,0.11423752092549976,0.22565569829552434
210,NCAPH/UBE2C,8618.5,0.19970096629975753,0.3396676363035274
211,NCAPH/SPAG5,8614.5,0.20202594303984722,0.34237971028602204
212,EIF4EBP1/CCNA2,6837.5,0.11567540533066022,0.22780972682466755
213,EIF4EBP1/TFDP1,6685.0,0.06913408160252706,0.15806893500898347
214,TPT1/ARL6IP1,5114.0,1.3906780897846327e-05,0.006215332120915076
215,TPT1/MRPS11,5163.0,1.9763475960493234e-05,0.00648439646263783
216,CDC20/TRIP13,7630.5,0.7615771388536837,0.8461681654517224
217,CDC20/CDC6,8219.5,0.5222034720165452,0.6592844405619117
218,CDC20/MYBL2,7730.5,0.8865457306316906,0.9305043321185467
219,CDC20/RAD51AP1,7929.0,0.8618270013420686,0.9128595995268459
220,CDC20/FBXO5,7608.0,0.73456662298767,0.8252241529131075
221,CDC20/NCAPG,8615.5,0.20152685420420913,0.34188707789245615
222,CDC20/TROAP,7488.0,0.5950110264692261,0.7193187832886996
223,CDC20/KIF23,8602.5,0.20962359445730705,0.3495673962676316
224,CDC20/KIF11,8935.5,0.07371184686127462,0.16553632412857086
225,CDC20/NDC80,7884.5,0.9180940002603495,0.9475515617660292
226,CDC20/MCM4,8148.0,0.5995021766384869,0.7228159326507605
227,CDC20/CCNE1,7889.0,0.9125787472354299,0.94334305913026
228,CDC20/KIF18A,7793.0,0.9660910486400525,0.9786606892190396
229,CDC20/SGO1,8757.0,0.13342191348717544,0.2530389006655622
230,CDC20/MCM6,8086.0,0.6703476057893765,0.7782768912225563
231,CDC20/UBE2S,8223.0,0.5189999711627261,0.6569594542380033
232,CDC20/MCM2,8289.0,0.45267046586478177,0.59743032924471
233,CDC20/ANLN,8053.0,0.7088175418836047,0.8088018012637259
234,CDC20/CDK2,8139.5,0.6091018978359455,0.7311458982385408
235,CDC20/PLK4,8409.0,0.34528694260440407,0.49715041626517426
236,CDC20/NUF2,8443.0,0.31719941702753585,0.46704642519302175
237,CDC20/SKP2,8047.0,0.7166151666505955,0.8124444926677968
238,CDC20/BUB1B,8593.5,0.2140710479121617,0.35437291029253404
239,CDC20/CCNB2,8741.0,0.13900896591356166,0.26030716839025014
240,CDC20/POC1A,7184.5,0.30888548455824993,0.4587837369106465
241,CDC20/PLK1,8892.5,0.08578119697563169,0.18491991279700892
242,CDC20/TPX2,7947.0,0.8386926948384108,0.8981131445205622
243,CDC20/CKAP2L,7644.5,0.7789741482241324,0.8579436657681699
244,CDC20/FEN1,8552.5,0.2407895227492759,0.3851927957778519
245,CDC20/MCM7,8295.0,0.4468591068086266,0.5924256156277561
246,CDC20/ZWILCH,7794.0,0.9673786543634236,0.9793179157563693
247,CDC20/AURKB,8937.5,0.07330455002763979,0.16501094240863046
248,CDC20/TYMS,8177.5,0.5670011950525886,0.6954508115766517
249,CDC20/SPAG5,8002.5,0.7701401451847919,0.8527944030885258
250,CDC20/KIF15,8105.0,0.6478057399284671,0.7580066450446864
251,CDC20/NCAPD2,7842.0,0.9724952207295564,0.9835871822483584
252,CDC20/TACC3,8536.0,0.25150067178192326,0.39666157398582097
253,CDC20/KNTC1,8055.5,0.7061902310085904,0.8084473649473779
254,CDC20/SKA2,7828.0,0.990409115797005,0.9934369639039967
255,CDC20/KNL1,7655.5,0.7925611797402248,0.8679550169318015
256,CDC20/UBE2C,8042.5,0.7213048914773517,0.8163509309890276
257,CDC20/RRM2,7946.0,0.8401551012639611,0.898562101090054
258,CDC20/IQGAP3,7574.0,0.6939504389983545,0.7980551666153527
259,CDC20/EXO1,8232.0,0.5091841488682091,0.6487895892957647
260,CDC20/CENPF,8122.5,0.6268661892847802,0.7418206591319096
261,CDC20/DTL,8846.5,0.10015844483178382,0.20543654235143774
262,CDC20/NEK2,8138.0,0.610209639622489,0.7314424306057801
263,CDC20/KIF14,8326.0,0.4173361532680524,0.5660520541018933
264,CDC20/MKI67,8035.5,0.7298693703089901,0.8220739457548221
265,CDC20/BRCC3,8868.5,0.09316790493975496,0.19607690577763695
266,CDC20/TTK,8347.5,0.39726398241991356,0.5467378885569364
267,CDC20/CEP55,8299.0,0.4421939204394332,0.5885753561711076
268,CDC20/KIF20B,7603.5,0.7291087377321965,0.8220739457548221
269,CDC20/RAD54L,7900.5,0.8979331576253353,0.9373899731517561
270,CDC20/PCNA,8361.5,0.3859773970173547,0.5360013502403679
271,CDC20/GTSE1,7550.5,0.6661339883747572,0.7741879573589712
272,CDC20/PRC1,7812.0,0.9903875358632144,0.9934369639039967
273,CDC20/KIF4A,8159.5,0.585701513002106,0.7119995050611004
274,CDC20/NCAPG2,8355.5,0.391010063186934,0.5401701125542444
275,CDC20/CENPK,7898.5,0.9004948092024062,0.9388380899247203
276,CDC20/UHRF1,8536.0,0.25158931372417104,0.39666157398582097
277,CDC20/CDC7,8306.5,0.43606921513841534,0.5842152286113275
278,CDC20/TOP2A,8703.0,0.15642367033470722,0.2827359872725584
279,CDC20/INCENP,7643.5,0.7776677686659623,0.8576564534430328
280,CDC20/KPNA2,7985.0,0.7920047463152005,0.8676352496361177
281,CDC20/ECT2,7893.5,0.9067183516510448,0.9411398012550072
282,CDC20/HJURP,7921.0,0.8718131039350311,0.9196599960521477
283,CDC20/CCNA2,8713.5,0.15223064307058842,0.2776368759947752
284,CDC20/UBE2T,8002.0,0.7710807478527102,0.8532600113675353
285,CDC20/CENPI,8123.0,0.627751515431467,0.7422801919965735
286,CDC20/RACGAP1,7981.0,0.7966526878921787,0.870402087570509
287,CDC20/MCM10,8150.5,0.596693721447765,0.7205565329665502
288,CDC20/KIFC1,7947.5,0.8384059920201687,0.8981131445205622
289,CDC20/NUSAP1,8231.5,0.5088263981477847,0.6487895892957647
290,CDC20/CDK1,8781.5,0.12341044636822712,0.23916696664746204
291,CDC20/CENPO,7771.5,0.9386721217999286,0.9605661191837875
292,CDC20/RAD51,8694.0,0.16160608826909417,0.28990135353247565
293,CDC20/RFC4,8173.0,0.5720229033361058,0.6997789507254896
294,CDC20/DSN1,7600.0,0.7249301428661395,0.8196057197600979
295,CDC20/ZWINT,7920.0,0.8729699921359635,0.9200817681330216
296,RARA/EZH2,4805.0,1.3709367591918582e-06,0.0021646799175529803
297,RARA/H3C13,4799.0,1.3060718101973446e-06,0.0021646799175529803
298,RARA/DNMT1,4988.5,5.752181317268661e-06,0.003774581380391695
299,KPNA2/CBX5,8279.0,0.46218449829542363,0.6067118699774481
300,KPNA2/NCAPG,7362.0,0.4618120333940181,0.606567366519525
301,KPNA2/KIF23,7691.0,0.8363541641931316,0.8973440198553514
302,KPNA2/ANLN,7326.5,0.42729962489921447,0.5756518268856128
303,KPNA2/CCNB2,7523.0,0.6336760965853141,0.7467759039704994
304,KPNA2/TPX2,6885.0,0.13198459273645807,0.25118413501642634
305,KPNA2/FEN1,8153.5,0.5932367655441975,0.7182324087640265
306,KPNA2/AURKB,7268.5,0.37585219506265477,0.5272214843952845
307,KPNA2/H3C13,8381.0,0.3685880975672978,0.519581978326718
308,KPNA2/UBE2C,7368.0,0.46681313908278954,0.6106913514077482
309,KPNA2/RRM2,7537.5,0.6498091031215825,0.7592676877998262
310,KPNA2/EXO1,7234.0,0.3470288211144452,0.4978581382057258
311,KPNA2/CEP55,6985.5,0.1795292922094035,0.31331681262715577
312,KPNA2/ECT2,7376.0,0.47512915566756675,0.6183652359164167
313,KPNA2/PRC1,7231.5,0.34416994881357066,0.4963611437614617
314,KPNA2/CDK1,7905.0,0.8921053017771821,0.9338721480231306
315,KPNA2/KIFC1,6909.0,0.14231963828997152,0.26366951750419515
316,KPNA2/RACGAP1,7343.5,0.44378413316782694,0.5902131094137171
317,KPNA2/TOP2A,7713.0,0.864067106098962,0.9140241580596152
318,KPNA2/NUSAP1,7519.5,0.6294599056207082,0.7431658691405338
319,DCLRE1A/RAD18,6938.0,0.1579045250379545,0.28466194870853223
320,DCLRE1A/FEN1,6782.0,0.09649487247498396,0.20082478049338726
321,DCLRE1A/ERCC4,6436.5,0.026713993041913773,0.08100611013911192
322,DCLRE1A/FANCI,6381.0,0.021194683058349498,0.06897710073003396
323,DCLRE1A/EXO1,6483.0,0.032270679774133636,0.09247170335277945
324,DCLRE1A/PCNA,6689.5,0.07025929977277809,0.1601951094888707
325,DCLRE1A/RAD51,6787.0,0.0981210564099231,0.20285771019594054
326,DCLRE1A/FANCB,6529.5,0.03871929044276184,0.1051639006148192
327,DCLRE1A/UBE2T,6353.5,0.01884820171367761,0.06468718600687891
328,SEC61A2/MRPS11,9778.5,0.0017088762799037135,0.020082710409934222
329,SEC61A2/HMGN1,7707.0,0.8569709141448656,0.9093536770081837
330,SEC61A2/MRPS14,8110.0,0.6409982499324773,0.7524562640531156
331,SEC61A2/ARL6IP1,9839.5,0.0012189179716417685,0.01769512297539765
332,RFC3/CDC6,7309.5,0.413634659326922,0.5630606504534643
333,RFC3/RNASEH2A,7470.5,0.5757738467300199,0.7027953836016352
334,RFC3/RPA3,7268.5,0.3767107201644845,0.5281999456665272
335,RFC3/RAD51AP1,7417.5,0.519355471058572,0.6569816208839288
336,RFC3/MLH1,8938.0,0.0733155282973786,0.16501094240863046
337,RFC3/NCAPG,7421.5,0.5236200275420388,0.6597651680556288
338,RFC3/BRIP1,7473.0,0.5786170462804345,0.705740717043162
339,RFC3/KIF11,7661.0,0.7995073080713896,0.8717791551286903
340,RFC3/MCM4,7483.0,0.589494396758168,0.715020745199094
341,RFC3/MCM6,7495.5,0.6033852435876089,0.7262314688961646
342,RFC3/RAD18,8391.5,0.36023324611534335,0.511081124686271
343,RFC3/MCM2,7749.5,0.9106564828767126,0.9428412497060569
344,RFC3/POLA2,7419.0,0.5207723164377667,0.658187199627239
345,RFC3/NUF2,7355.0,0.45666105553427583,0.6014873236483176
346,RFC3/SMC2,7578.0,0.6987390868387089,0.801595434936295
347,RFC3/FEN1,8740.5,0.140336267867884,0.2614669476857055
348,RFC3/MCM7,7670.0,0.810586702473022,0.8800578990119078
349,RFC3/ERCC4,7452.0,0.5557518091936735,0.6854968744227229
350,RFC3/ATAD5,7365.0,0.4659977920347209,0.610150623012824
351,RFC3/TYMS,7792.5,0.9654851897774878,0.9786193490115309
352,RFC3/RMI1,7406.5,0.5079514129607385,0.6484780489977366
353,RFC3/POLE,7357.0,0.45792789281097623,0.6026477416616111
354,RFC3/RAD51C,7381.5,0.4826085522955267,0.6248771349966942
355,RFC3/BLM,7474.5,0.5801471033317522,0.7071023598187208
356,RFC3/PRIM1,7804.5,0.9808071830866558,0.9889536396024975
357,RFC3/DNA2,7043.5,0.2132048266836193,0.35329547290351254
358,RFC3/RRM2,7280.0,0.38725191839929074,0.5370133323195574
359,RFC3/SMC3,8217.0,0.5252738583777112,0.6613290596075482
360,RFC3/EXO1,7641.0,0.7747776676824141,0.8553316041944821
361,RFC3/DTL,8568.0,0.2309555076206119,0.37377136664928107
362,RFC3/TTK,7274.5,0.38247927448737906,0.534650846350857
363,RFC3/PCNA,8482.0,0.28890437822526926,0.4366168885108745
364,RFC3/CCNA2,7790.5,0.962935760233833,0.9778372730817722
365,RFC3/PRIM2,7521.5,0.6325786095723847,0.7460425657825285
366,RFC3/TIMELESS,8606.5,0.2076000681153103,0.3476956730404967
367,RFC3/CDK1,7812.5,0.9910502696361361,0.9934726350981248
368,RFC3/RFC4,7963.5,0.818476007587246,0.8862771554104799
369,RFC3/RAD51,8619.5,0.20043537996832783,0.3405636880766875
370,RFC3/MCM10,7608.5,0.7351814077918357,0.8252241529131075
371,RFC3/RFC5,7247.0,0.35775448558134126,0.5087960412624104
372,RFC3/TOP2A,7552.5,0.6687115949041218,0.7766522983647518
373,RFC3/CDC7,8361.5,0.38584478639259656,0.5360013502403679
374,PLPP5/LSM1,7762.0,0.9266023321310697,0.9524302650379725
375,PLPP5/NSD3,6948.5,0.16291154817544895,0.291764623124262
376,PLPP5/DDHD2,8424.5,0.3330445449895293,0.4847911056391507
377,MCM6/CDC6,6675.0,0.06602484015722841,0.15295408021367007
378,MCM6/RNASEH2A,6409.0,0.023716294202743175,0.07460514024851425
379,MCM6/RPA3,6404.0,0.023175529069722915,0.07339663212139082
380,MCM6/RAD51AP1,6722.5,0.07845793341798159,0.1739327564489173
381,MCM6/NCAPG,6678.0,0.06714251930153052,0.15448429581228726
382,MCM6/NASP,6130.0,0.00677873615573739,0.037148835255561195
383,MCM6/KIF23,6487.5,0.032692168125266256,0.09327217705999877
384,MCM6/KIF11,7269.5,0.37768573211658907,0.5293408317276928
