,drug,tissue,feature,iter,feature_dim,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
0,sunitinib,LUAD,targets,0,6,0.7333333333333333,0.6524064171122994,0.6875,0.3125,11,1,4,0
1,sunitinib,LUAD,DiffExp,0,77,1.0,1.0,0.9375,0.9166666666666667,12,0,1,3
2,sunitinib,LUAD,edge,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
3,sunitinib,LUAD,edge,0,0,1.0,1.0,0.9375,0.9166666666666667,12,0,1,3
4,sunitinib,LUAD,edge-random,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
5,sunitinib,LUAD,edge-random,0,0,1.0,1.0,0.9375,0.9166666666666667,12,0,1,3
6,sunitinib,LUAD,node,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
7,sunitinib,LUAD,node,0,0,1.0,1.0,0.9375,0.9166666666666667,12,0,1,3
8,sunitinib,LUAD,node-random,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
9,sunitinib,LUAD,node-random,0,0,1.0,1.0,0.9375,0.9166666666666667,12,0,1,3
10,sunitinib,LUAD,node-norm,0,79,1.0,1.0,0.75,0.6874999999999999,11,1,3,1
11,sunitinib,LUAD,node-norm-random,0,79,1.0,1.0,0.75,0.7916666666666667,9,3,1,3
12,sunitinib,LUAD,targets,1,6,0.7555555555555555,0.6951871657754011,0.4375,0.4375,6,6,3,1
13,sunitinib,LUAD,DiffExp,1,77,1.0,1.0,0.875,0.875,12,0,2,2
14,sunitinib,LUAD,edge,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
15,sunitinib,LUAD,edge,1,0,1.0,1.0,0.875,0.875,12,0,2,2
16,sunitinib,LUAD,edge-random,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
17,sunitinib,LUAD,edge-random,1,0,1.0,1.0,0.875,0.875,12,0,2,2
18,sunitinib,LUAD,node,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
19,sunitinib,LUAD,node,1,0,1.0,1.0,0.875,0.875,12,0,2,2
20,sunitinib,LUAD,node-random,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
21,sunitinib,LUAD,node-random,1,0,1.0,1.0,0.875,0.875,12,0,2,2
22,sunitinib,LUAD,node-norm,1,76,1.0,1.0,0.625,0.6041666666666666,9,3,3,1
23,sunitinib,LUAD,node-norm-random,1,76,1.0,1.0,0.8125,0.6666666666666666,11,1,2,2
24,sunitinib,LUAD,targets,2,6,0.8222222222222222,0.8101604278074865,0.5,0.3958333333333333,6,6,2,2
25,sunitinib,LUAD,DiffExp,2,77,1.0,1.0,0.875,0.875,12,0,2,2
26,sunitinib,LUAD,edge,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
27,sunitinib,LUAD,edge,2,0,1.0,1.0,0.875,0.875,12,0,2,2
28,sunitinib,LUAD,edge-random,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
29,sunitinib,LUAD,edge-random,2,0,1.0,1.0,0.875,0.875,12,0,2,2
30,sunitinib,LUAD,node,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
31,sunitinib,LUAD,node,2,0,1.0,1.0,0.875,0.875,12,0,2,2
32,sunitinib,LUAD,node-random,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
33,sunitinib,LUAD,node-random,2,0,1.0,1.0,0.875,0.875,12,0,2,2
34,sunitinib,LUAD,node-norm,2,74,1.0,1.0,0.75,0.6458333333333333,11,1,3,1
35,sunitinib,LUAD,node-norm-random,2,74,1.0,1.0,0.625,0.6041666666666667,9,3,3,1
36,sunitinib,LUAD,targets,3,6,0.7333333333333333,0.7780748663101604,0.5625,0.6666666666666666,6,6,1,3
37,sunitinib,LUAD,DiffExp,3,77,1.0,1.0,1.0,1.0,12,0,0,4
38,sunitinib,LUAD,edge,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
39,sunitinib,LUAD,edge,3,0,1.0,1.0,1.0,1.0,12,0,0,4
40,sunitinib,LUAD,edge-random,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
41,sunitinib,LUAD,edge-random,3,0,1.0,1.0,1.0,1.0,12,0,0,4
42,sunitinib,LUAD,node,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
43,sunitinib,LUAD,node,3,0,1.0,1.0,1.0,1.0,12,0,0,4
44,sunitinib,LUAD,node-random,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
45,sunitinib,LUAD,node-random,3,0,1.0,1.0,1.0,1.0,12,0,0,4
46,sunitinib,LUAD,node-norm,3,76,0.9777777777777777,1.0,0.8125,0.7708333333333334,11,1,2,2
47,sunitinib,LUAD,node-norm-random,3,76,0.9555555555555556,1.0,0.75,0.875,9,3,1,3
48,sunitinib,LUAD,targets,4,6,0.7777777777777778,0.7352941176470588,0.6875,0.27083333333333337,10,2,3,1
49,sunitinib,LUAD,DiffExp,4,77,1.0,1.0,0.9375,0.9375,12,0,1,3
50,sunitinib,LUAD,edge,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
51,sunitinib,LUAD,edge,4,0,1.0,1.0,0.9375,0.9375,12,0,1,3
52,sunitinib,LUAD,edge-random,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
53,sunitinib,LUAD,edge-random,4,0,1.0,1.0,0.9375,0.9375,12,0,1,3
54,sunitinib,LUAD,node,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
55,sunitinib,LUAD,node,4,0,1.0,1.0,0.9375,0.9375,12,0,1,3
56,sunitinib,LUAD,node-random,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
57,sunitinib,LUAD,node-random,4,0,1.0,1.0,0.9375,0.9375,12,0,1,3
58,sunitinib,LUAD,node-norm,4,81,1.0,1.0,0.75,0.7083333333333334,12,0,4,0
59,sunitinib,LUAD,node-norm-random,4,81,1.0,1.0,0.8125,0.8958333333333333,12,0,3,1
60,sunitinib,LUAD,targets,5,6,0.7111111111111111,0.7700534759358288,0.625,0.7083333333333333,8,4,2,2
61,sunitinib,LUAD,DiffExp,5,77,1.0,1.0,1.0,1.0,12,0,0,4
62,sunitinib,LUAD,edge,5,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
63,sunitinib,LUAD,edge,5,0,1.0,1.0,1.0,1.0,12,0,0,4
64,sunitinib,LUAD,edge-random,5,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
65,sunitinib,LUAD,edge-random,5,0,1.0,1.0,1.0,1.0,12,0,0,4
66,sunitinib,LUAD,node,5,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
67,sunitinib,LUAD,node,5,0,1.0,1.0,1.0,1.0,12,0,0,4
68,sunitinib,LUAD,node-random,5,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
69,sunitinib,LUAD,node-random,5,0,1.0,1.0,1.0,1.0,12,0,0,4
70,sunitinib,LUAD,node-norm,5,73,1.0,1.0,0.8125,0.8333333333333333,10,2,1,3
71,sunitinib,LUAD,node-norm-random,5,73,1.0,1.0,0.8125,0.8125,11,1,2,2
72,sunitinib,LUAD,targets,6,6,0.6888888888888889,0.7245989304812834,0.625,0.4166666666666667,8,4,2,2
73,sunitinib,LUAD,DiffExp,6,77,1.0,1.0,0.8125,0.9583333333333334,10,2,1,3
74,sunitinib,LUAD,edge,6,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
75,sunitinib,LUAD,edge,6,0,1.0,1.0,0.8125,0.9583333333333334,10,2,1,3
76,sunitinib,LUAD,edge-random,6,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
77,sunitinib,LUAD,edge-random,6,0,1.0,1.0,0.8125,0.9583333333333334,10,2,1,3
78,sunitinib,LUAD,node,6,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
79,sunitinib,LUAD,node,6,0,1.0,1.0,0.8125,0.9583333333333334,10,2,1,3
80,sunitinib,LUAD,node-random,6,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
81,sunitinib,LUAD,node-random,6,0,1.0,1.0,0.8125,0.9583333333333334,10,2,1,3
82,sunitinib,LUAD,node-norm,6,77,1.0,1.0,0.625,0.47916666666666663,10,2,4,0
83,sunitinib,LUAD,node-norm-random,6,77,1.0,1.0,0.4375,0.35416666666666663,7,5,4,0
84,sunitinib,LUAD,targets,7,6,0.7333333333333333,0.7352941176470588,0.5625,0.7083333333333333,8,4,3,1
85,sunitinib,LUAD,DiffExp,7,77,1.0,1.0,0.9375,1.0,12,0,1,3
86,sunitinib,LUAD,edge,7,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
87,sunitinib,LUAD,edge,7,0,1.0,1.0,0.9375,1.0,12,0,1,3
88,sunitinib,LUAD,edge-random,7,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
89,sunitinib,LUAD,edge-random,7,0,1.0,1.0,0.9375,1.0,12,0,1,3
90,sunitinib,LUAD,node,7,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
91,sunitinib,LUAD,node,7,0,1.0,1.0,0.9375,1.0,12,0,1,3
92,sunitinib,LUAD,node-random,7,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
93,sunitinib,LUAD,node-random,7,0,1.0,1.0,0.9375,1.0,12,0,1,3
94,sunitinib,LUAD,node-norm,7,77,1.0,1.0,0.6875,0.6666666666666667,10,2,3,1
95,sunitinib,LUAD,node-norm-random,7,77,1.0,1.0,0.8125,0.8958333333333334,11,1,2,2
96,sunitinib,LUAD,targets,8,6,0.7333333333333333,0.732620320855615,0.6875,0.6041666666666666,9,3,2,2
97,sunitinib,LUAD,DiffExp,8,77,1.0,1.0,0.9375,0.9375,12,0,1,3
98,sunitinib,LUAD,edge,8,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
99,sunitinib,LUAD,edge,8,0,1.0,1.0,0.9375,0.9375,12,0,1,3
100,sunitinib,LUAD,edge-random,8,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
101,sunitinib,LUAD,edge-random,8,0,1.0,1.0,0.9375,0.9375,12,0,1,3
102,sunitinib,LUAD,node,8,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
103,sunitinib,LUAD,node,8,0,1.0,1.0,0.9375,0.9375,12,0,1,3
104,sunitinib,LUAD,node-random,8,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
105,sunitinib,LUAD,node-random,8,0,1.0,1.0,0.9375,0.9375,12,0,1,3
106,sunitinib,LUAD,node-norm,8,74,1.0,1.0,0.4375,0.39583333333333337,7,5,4,0
107,sunitinib,LUAD,node-norm-random,8,74,1.0,1.0,0.5625,0.5833333333333333,7,5,2,2
108,sunitinib,LUAD,targets,9,6,0.8,0.802139037433155,0.625,0.41666666666666663,8,4,2,2
109,sunitinib,LUAD,DiffExp,9,77,1.0,1.0,0.8125,0.8958333333333334,11,1,2,2
110,sunitinib,LUAD,edge,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
111,sunitinib,LUAD,edge,9,0,1.0,1.0,0.8125,0.8958333333333334,11,1,2,2
112,sunitinib,LUAD,edge-random,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
113,sunitinib,LUAD,edge-random,9,0,1.0,1.0,0.8125,0.8958333333333334,11,1,2,2
114,sunitinib,LUAD,node,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
115,sunitinib,LUAD,node,9,0,1.0,1.0,0.8125,0.8958333333333334,11,1,2,2
116,sunitinib,LUAD,node-random,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
117,sunitinib,LUAD,node-random,9,0,1.0,1.0,0.8125,0.8958333333333334,11,1,2,2
118,sunitinib,LUAD,node-norm,9,73,1.0,1.0,0.625,0.39583333333333337,9,3,3,1
119,sunitinib,LUAD,node-norm-random,9,73,1.0,1.0,0.625,0.5416666666666667,9,3,3,1
120,sunitinib,LUAD,targets,10,6,0.7555555555555555,0.7754010695187166,0.625,0.5416666666666666,9,3,3,1
121,sunitinib,LUAD,DiffExp,10,77,1.0,1.0,0.875,0.6666666666666666,12,0,2,2
122,sunitinib,LUAD,edge,10,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
123,sunitinib,LUAD,edge,10,0,1.0,1.0,0.875,0.6666666666666666,12,0,2,2
124,sunitinib,LUAD,edge-random,10,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
125,sunitinib,LUAD,edge-random,10,0,1.0,1.0,0.875,0.6666666666666666,12,0,2,2
126,sunitinib,LUAD,node,10,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
127,sunitinib,LUAD,node,10,0,1.0,1.0,0.875,0.6666666666666666,12,0,2,2
128,sunitinib,LUAD,node-random,10,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
129,sunitinib,LUAD,node-random,10,0,1.0,1.0,0.875,0.6666666666666666,12,0,2,2
130,sunitinib,LUAD,node-norm,10,78,1.0,1.0,0.75,0.6458333333333333,11,1,3,1
131,sunitinib,LUAD,node-norm-random,10,78,1.0,1.0,0.75,0.625,10,2,2,2
132,sunitinib,LUAD,targets,11,6,0.7555555555555555,0.6844919786096256,0.5625,0.4375,7,5,2,2
133,sunitinib,LUAD,DiffExp,11,77,1.0,1.0,0.875,0.6458333333333334,12,0,2,2
134,sunitinib,LUAD,edge,11,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
135,sunitinib,LUAD,edge,11,0,1.0,1.0,0.875,0.6458333333333334,12,0,2,2
136,sunitinib,LUAD,edge-random,11,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
137,sunitinib,LUAD,edge-random,11,0,1.0,1.0,0.875,0.6458333333333334,12,0,2,2
138,sunitinib,LUAD,node,11,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
139,sunitinib,LUAD,node,11,0,1.0,1.0,0.875,0.6458333333333334,12,0,2,2
140,sunitinib,LUAD,node-random,11,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
141,sunitinib,LUAD,node-random,11,0,1.0,1.0,0.875,0.6458333333333334,12,0,2,2
142,sunitinib,LUAD,node-norm,11,81,1.0,1.0,0.625,0.5208333333333333,9,3,3,1
143,sunitinib,LUAD,node-norm-random,11,81,1.0,1.0,0.75,0.27083333333333337,12,0,4,0
