,drug,tissue,feature,iter,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
50,Ipi+Pembro,SKCM,norm-node,0,0.6666666666666666,0.8611111111111112,0.5714285714285714,0.3333333333333333,1,2,1,3
51,Ipi+Pembro,SKCM,norm-node,1,0.6666666666666666,0.7222222222222222,0.7142857142857143,0.6666666666666667,2,1,1,3
52,Ipi+Pembro,SKCM,norm-node,2,0.7222222222222222,0.7916666666666667,0.5714285714285714,0.5,2,1,2,2
53,Ipi+Pembro,SKCM,norm-node,3,0.7222222222222222,0.8055555555555556,0.5714285714285714,0.5,2,1,2,2
54,Ipi+Pembro,SKCM,norm-node,4,0.6111111111111112,0.6805555555555556,0.7142857142857143,0.8333333333333334,2,1,1,3
55,Ipi+Pembro,SKCM,norm-node,5,0.7222222222222222,0.7222222222222222,0.5714285714285714,0.6666666666666667,2,1,2,2
56,Ipi+Pembro,SKCM,norm-node,6,0.7222222222222222,0.7222222222222222,0.5714285714285714,0.6666666666666667,2,1,2,2
57,Ipi+Pembro,SKCM,norm-node,7,0.7777777777777778,0.8055555555555556,0.2857142857142857,0.3333333333333333,1,2,3,1
58,Ipi+Pembro,SKCM,norm-node,8,0.6666666666666666,0.7361111111111112,0.5714285714285714,0.6666666666666666,2,1,2,2
59,Ipi+Pembro,SKCM,norm-node,9,0.6111111111111112,0.6944444444444444,0.7142857142857143,0.7500000000000001,2,1,1,3
60,Ipi+Pembro,SKCM,norm-node,10,0.6666666666666666,0.638888888888889,0.7142857142857143,0.8333333333333334,3,0,2,2
61,Ipi+Pembro,SKCM,norm-node,11,0.7222222222222222,0.75,0.42857142857142855,0.5833333333333334,2,1,3,1
62,Ipi+Pembro,SKCM,norm-node,12,0.7222222222222222,0.8333333333333334,0.42857142857142855,0.4166666666666667,1,2,2,2
63,Ipi+Pembro,SKCM,norm-node,13,0.7222222222222222,0.6805555555555556,0.42857142857142855,0.5833333333333334,1,2,2,2
64,Ipi+Pembro,SKCM,norm-node,14,0.6111111111111112,0.625,0.8571428571428571,1.0,3,0,1,3
65,Ipi+Pembro,SKCM,norm-node,15,0.7222222222222222,0.6944444444444445,0.42857142857142855,0.6666666666666667,2,1,3,1
66,Ipi+Pembro,SKCM,norm-node,16,0.7777777777777778,0.8055555555555556,0.2857142857142857,0.3333333333333333,1,2,3,1
67,Ipi+Pembro,SKCM,norm-node,17,0.6111111111111112,0.7083333333333334,0.7142857142857143,0.75,2,1,1,3
68,Ipi+Pembro,SKCM,norm-node,18,0.6666666666666666,0.6944444444444444,0.5714285714285714,0.7500000000000001,2,1,2,2
69,Ipi+Pembro,SKCM,norm-node,19,0.5555555555555556,0.625,0.8571428571428571,0.9166666666666667,2,1,0,4
70,Ipi+Pembro,SKCM,norm-node,20,0.5,0.5972222222222222,0.7142857142857143,0.9166666666666667,2,1,1,3
71,Ipi+Pembro,SKCM,norm-node,21,0.6111111111111112,0.6388888888888888,0.5714285714285714,0.9166666666666667,3,0,3,1
72,Ipi+Pembro,SKCM,norm-node,22,0.6666666666666666,0.7777777777777778,0.5714285714285714,0.4166666666666667,1,2,1,3
73,Ipi+Pembro,SKCM,norm-node,23,0.6666666666666666,0.7361111111111112,0.5714285714285714,0.6666666666666666,2,1,2,2
74,Ipi+Pembro,SKCM,norm-node,24,0.7222222222222222,0.7083333333333333,0.5714285714285714,0.6666666666666667,2,1,2,2
