,drug,tissue,feature,iter,feature_dim,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
0,Pembro,STAD,targets,0,1,0.6666666666666666,0.7222222222222222,0.5833333333333334,0.8888888888888888,4,5,0,3
1,Pembro,STAD,DiffExp,0,540,1.0,1.0,1.0,1.0,9,0,0,3
2,Pembro,STAD,edge,0,11,0.8484848484848485,0.9768518518518519,0.6666666666666666,0.8148148148148148,6,3,1,2
3,Pembro,STAD,edge-random,0,11,0.8484848484848485,0.9768518518518519,1.0,1.0,9,0,0,3
4,Pembro,STAD,node,0,11,0.8484848484848485,0.9768518518518519,0.6666666666666666,0.8148148148148148,6,3,1,2
5,Pembro,STAD,node-random,0,11,0.9696969696969697,0.9907407407407408,0.6666666666666666,0.8518518518518519,6,3,1,2
6,Pembro,STAD,node-norm,0,16,0.8787878787878788,0.9768518518518519,0.5833333333333334,0.7777777777777778,5,4,1,2
7,Pembro,STAD,node-norm-random,0,16,0.9393939393939394,0.9907407407407407,0.8333333333333334,1.0,7,2,0,3
8,Pembro,STAD,targets,1,1,0.6363636363636364,0.7129629629629629,0.75,0.8518518518518519,6,3,0,3
9,Pembro,STAD,DiffExp,1,540,1.0,1.0,0.8333333333333334,1.0,7,2,0,3
10,Pembro,STAD,edge,1,14,0.9393939393939394,0.9814814814814814,0.8333333333333334,1.0,7,2,0,3
11,Pembro,STAD,edge-random,1,14,0.9393939393939394,0.9861111111111112,0.75,1.0,6,3,0,3
12,Pembro,STAD,node,1,10,0.8181818181818182,0.9537037037037037,0.75,1.0,6,3,0,3
13,Pembro,STAD,node-random,1,10,1.0,1.0,0.9166666666666666,1.0,8,1,0,3
14,Pembro,STAD,node-norm,1,16,0.9696969696969697,1.0,0.5833333333333334,0.7777777777777778,5,4,1,2
15,Pembro,STAD,node-norm-random,1,16,0.9696969696969697,0.9907407407407408,0.6666666666666666,1.0,5,4,0,3
16,Pembro,STAD,targets,2,1,0.6363636363636364,0.7546296296296297,0.8333333333333334,0.6666666666666666,8,1,1,2
17,Pembro,STAD,DiffExp,2,540,1.0,1.0,0.9166666666666666,0.888888888888889,9,0,1,2
18,Pembro,STAD,edge,2,12,0.9090909090909091,0.9907407407407407,0.75,0.8518518518518519,7,2,1,2
19,Pembro,STAD,edge-random,2,12,0.9696969696969697,1.0,0.9166666666666666,0.7777777777777778,9,0,1,2
20,Pembro,STAD,node,2,10,0.8787878787878788,0.9722222222222222,0.6666666666666666,0.8518518518518519,6,3,1,2
21,Pembro,STAD,node-random,2,10,0.9393939393939394,0.9953703703703705,0.8333333333333334,0.6666666666666666,8,1,1,2
22,Pembro,STAD,node-norm,2,16,0.8787878787878788,0.9814814814814815,0.6666666666666666,0.8518518518518519,6,3,1,2
23,Pembro,STAD,node-norm-random,2,16,0.9696969696969697,0.9953703703703705,0.8333333333333334,0.9629629629629629,8,1,1,2
24,Pembro,STAD,targets,3,1,0.7878787878787878,0.8101851851851852,0.4166666666666667,0.5555555555555556,4,5,2,1
25,Pembro,STAD,DiffExp,3,540,1.0,1.0,0.9166666666666666,1.0,9,0,1,2
26,Pembro,STAD,edge,3,12,0.9393939393939394,0.9907407407407408,0.8333333333333334,0.9629629629629629,8,1,1,2
27,Pembro,STAD,edge-random,3,12,0.8787878787878788,0.9861111111111112,0.9166666666666666,1.0,9,0,1,2
28,Pembro,STAD,node,3,10,0.8181818181818182,0.9583333333333333,0.8333333333333334,0.9629629629629629,8,1,1,2
29,Pembro,STAD,node-random,3,10,0.9393939393939394,0.986111111111111,0.8333333333333334,0.888888888888889,8,1,1,2
30,Pembro,STAD,node-norm,3,17,0.9393939393939394,0.9814814814814814,0.8333333333333334,0.9629629629629629,8,1,1,2
31,Pembro,STAD,node-norm-random,3,17,1.0,1.0,0.9166666666666666,0.8518518518518519,9,0,1,2
32,Pembro,STAD,targets,4,1,0.696969696969697,0.7129629629629629,0.5833333333333334,0.8518518518518519,5,4,1,2
33,Pembro,STAD,DiffExp,4,540,1.0,1.0,0.9166666666666666,0.9259259259259259,9,0,1,2
34,Pembro,STAD,edge,4,13,0.9090909090909091,0.9722222222222223,0.8333333333333334,0.9259259259259259,8,1,1,2
35,Pembro,STAD,edge-random,4,13,0.9393939393939394,0.9907407407407407,0.75,0.9259259259259258,8,1,2,1
36,Pembro,STAD,node,4,12,0.7878787878787878,0.9444444444444444,0.9166666666666666,1.0,8,1,0,3
37,Pembro,STAD,node-random,4,12,0.9090909090909091,0.9583333333333334,1.0,1.0,9,0,0,3
38,Pembro,STAD,node-norm,4,17,0.9393939393939394,0.9814814814814814,0.8333333333333334,0.9259259259259259,7,2,0,3
39,Pembro,STAD,node-norm-random,4,17,1.0,1.0,0.8333333333333334,1.0,9,0,2,1
