drug,source tissue,target tissue,feature,pval,iter,feature_dim,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
Atezo,KIRC,BLCA,edge-matched-random,0.01,61,7,0.547085201793722,0.5839033287733698,0.6,0.6328600405679513,34,24,6,11
Atezo,KIRC,BLCA,edge-matched-random,0.01,62,7,0.6053811659192825,0.6369129046967624,0.52,0.46855983772819476,31,27,9,8
Atezo,KIRC,BLCA,edge-matched-random,0.01,63,7,0.5650224215246636,0.599407204742362,0.52,0.5334685598377282,29,29,7,10
Atezo,KIRC,BLCA,edge-matched-random,0.01,64,7,0.5739910313901345,0.6247150022799818,0.5066666666666667,0.4918864097363083,31,27,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.01,65,7,0.5112107623318386,0.5694254445964433,0.6933333333333334,0.6572008113590263,40,18,5,12
Atezo,KIRC,BLCA,edge-matched-random,0.01,66,7,0.57847533632287,0.6239170086639307,0.5066666666666667,0.49797160243407707,30,28,9,8
Atezo,KIRC,BLCA,edge-matched-random,0.01,67,7,0.57847533632287,0.6000911992704059,0.6133333333333333,0.5953346855983773,39,19,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.01,68,7,0.6053811659192825,0.6409028727770177,0.4666666666666667,0.4300202839756592,28,30,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.01,69,7,0.5874439461883408,0.6174190606475148,0.5466666666666666,0.5121703853955375,36,22,12,5
Atezo,KIRC,BLCA,edge-matched-random,0.01,70,7,0.5919282511210763,0.6428408572731418,0.5066666666666667,0.43509127789046653,31,27,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.01,71,7,0.6098654708520179,0.6315549475604195,0.5466666666666666,0.4563894523326572,36,22,12,5
Atezo,KIRC,BLCA,edge-matched-random,0.01,72,7,0.5874439461883408,0.5926812585499315,0.5066666666666667,0.5233265720081136,28,30,7,10
Atezo,KIRC,BLCA,edge-matched-random,0.01,73,7,0.5695067264573991,0.5986092111263109,0.5733333333333334,0.5466531440162272,35,23,9,8
Atezo,KIRC,BLCA,edge-matched-random,0.01,74,7,0.5695067264573991,0.6103511171910625,0.5333333333333333,0.5141987829614605,31,27,8,9
Atezo,KIRC,BLCA,edge-matched-random,0.01,75,7,0.5739910313901345,0.6035111719106248,0.49333333333333335,0.5212981744421906,29,29,9,8
Atezo,KIRC,BLCA,edge-matched-random,0.01,76,7,0.6053811659192825,0.6077291381668947,0.5333333333333333,0.5314401622718052,33,25,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.01,77,7,0.5605381165919282,0.6080711354309165,0.64,0.5273833671399595,41,17,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.01,78,7,0.5336322869955157,0.570109439124487,0.6,0.6592292089249493,33,25,5,12
Atezo,KIRC,BLCA,edge-matched-random,0.01,79,7,0.6053811659192825,0.6566347469220246,0.52,0.396551724137931,34,24,12,5
Atezo,KIRC,BLCA,edge-matched-random,0.01,80,7,0.5829596412556054,0.6204970360237118,0.5733333333333334,0.4411764705882353,37,21,11,6
Atezo,KIRC,BLCA,edge-matched-random,0.01,81,7,0.5650224215246636,0.6145690834473324,0.5066666666666667,0.5121703853955375,31,27,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.01,82,7,0.57847533632287,0.6043091655266758,0.5466666666666666,0.5304259634888439,34,24,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.01,83,7,0.600896860986547,0.6348609211126311,0.49333333333333335,0.436105476673428,31,27,11,6
Atezo,KIRC,BLCA,edge-matched-random,0.01,84,7,0.5605381165919282,0.596671226630187,0.6133333333333333,0.5314401622718052,39,19,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.01,85,7,0.5874439461883408,0.6268809849521204,0.52,0.4858012170385395,31,27,9,8
Atezo,KIRC,BLCA,edge-matched-random,0.01,86,7,0.5739910313901345,0.6176470588235294,0.5066666666666667,0.4847870182555781,30,28,9,8
Atezo,KIRC,BLCA,edge-matched-random,0.01,87,7,0.5650224215246636,0.5966712266301869,0.5866666666666667,0.5598377281947262,37,21,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.01,88,7,0.5605381165919282,0.6045371637026904,0.56,0.5750507099391481,32,26,7,10
Atezo,KIRC,BLCA,edge-matched-random,0.01,89,7,0.600896860986547,0.6328089375284998,0.5333333333333333,0.4766734279918864,33,25,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.01,90,7,0.57847533632287,0.612859097127223,0.5066666666666667,0.5709939148073022,29,29,8,9
Atezo,KIRC,BLCA,edge-matched-random,0.01,91,7,0.5695067264573991,0.6027131782945736,0.5733333333333334,0.5121703853955375,35,23,9,8
Atezo,KIRC,BLCA,edge-matched-random,0.01,92,7,0.6098654708520179,0.6397628818969449,0.5333333333333333,0.4523326572008113,34,24,11,6
Atezo,KIRC,BLCA,edge-matched-random,0.01,93,7,0.57847533632287,0.5970132238942087,0.5066666666666667,0.563894523326572,27,31,6,11
Atezo,KIRC,BLCA,edge-matched-random,0.01,94,7,0.547085201793722,0.6082991336069311,0.5333333333333333,0.5334685598377282,30,28,7,10
Atezo,KIRC,BLCA,edge-matched-random,0.01,95,7,0.5605381165919282,0.5876652986776106,0.6,0.5872210953346856,34,24,6,11
Atezo,KIRC,BLCA,edge-matched-random,0.01,96,7,0.5919282511210763,0.641358869129047,0.52,0.4381338742393509,33,25,11,6
Atezo,KIRC,BLCA,edge-matched-random,0.01,97,7,0.5695067264573991,0.6031691746466028,0.5466666666666666,0.5496957403651116,32,26,8,9
Atezo,KIRC,BLCA,edge-matched-random,0.01,98,7,0.5739910313901345,0.6137710898312814,0.4666666666666667,0.5182555780933062,26,32,8,9
Atezo,KIRC,BLCA,edge-matched-random,0.01,99,7,0.547085201793722,0.5707934336525308,0.5066666666666667,0.6146044624746451,27,31,6,11
Atezo,KIRC,BLCA,edge,0.005,0,5,0.6367713004484304,0.6843365253077975,0.6133333333333333,0.5740365111561866,36,22,7,10
Atezo,KIRC,BLCA,edge,0.005,1,5,0.6322869955156951,0.6695166438668491,0.6533333333333333,0.6754563894523326,38,20,6,11
Atezo,KIRC,BLCA,edge,0.005,2,5,0.6636771300448431,0.7228682170542635,0.52,0.5304259634888439,31,27,9,8
Atezo,KIRC,BLCA,edge,0.005,3,5,0.6098654708520179,0.6333789329685363,0.6266666666666667,0.7434077079107505,34,24,4,13
Atezo,KIRC,BLCA,edge,0.005,4,5,0.6053811659192825,0.637482900136799,0.64,0.7241379310344828,35,23,4,13
Atezo,KIRC,BLCA,edge,0.005,5,5,0.6412556053811659,0.6895804833561332,0.6266666666666667,0.5993914807302231,40,18,10,7
Atezo,KIRC,BLCA,edge,0.005,6,5,0.6233183856502242,0.6551527587779298,0.6266666666666667,0.7079107505070993,34,24,4,13
Atezo,KIRC,BLCA,edge,0.005,7,5,0.6322869955156951,0.6702006383948929,0.6533333333333333,0.6501014198782962,37,21,5,12
Atezo,KIRC,BLCA,edge,0.005,8,5,0.6143497757847534,0.6634746922024624,0.6133333333333333,0.6460446247464503,33,25,4,13
Atezo,KIRC,BLCA,edge,0.005,9,5,0.6412556053811659,0.6925444596443229,0.5466666666666666,0.5750507099391481,34,24,10,7
Atezo,KIRC,BLCA,edge,0.005,10,5,0.57847533632287,0.6283629730962152,0.6933333333333334,0.7322515212981745,41,17,6,11
Atezo,KIRC,BLCA,edge,0.005,11,5,0.6502242152466368,0.6861605107159143,0.6266666666666667,0.6064908722109533,38,20,8,9
Atezo,KIRC,BLCA,edge,0.005,12,5,0.5695067264573991,0.6411308709530323,0.64,0.7119675456389453,37,21,6,11
Atezo,KIRC,BLCA,edge,0.005,13,5,0.6188340807174888,0.6818285453716371,0.5866666666666667,0.6115618661257607,36,22,9,8
Atezo,KIRC,BLCA,edge,0.005,14,5,0.5964125560538116,0.6458048335613314,0.6933333333333334,0.7139959432048681,41,17,6,11
Atezo,KIRC,BLCA,edge,0.005,15,5,0.600896860986547,0.6751025991792066,0.64,0.6288032454361054,39,19,8,9
Atezo,KIRC,BLCA,edge,0.005,16,5,0.5829596412556054,0.6146830825353398,0.7066666666666667,0.7778904665314401,42,16,6,11
Atezo,KIRC,BLCA,edge,0.005,17,5,0.6547085201793722,0.7038303693570451,0.4533333333333333,0.5608519269776876,27,31,10,7
Atezo,KIRC,BLCA,edge,0.005,18,5,0.672645739910314,0.7048563611491109,0.5466666666666666,0.5294117647058824,33,25,9,8
Atezo,KIRC,BLCA,edge,0.005,19,5,0.6457399103139013,0.6923164614683083,0.5733333333333334,0.5659229208924949,36,22,10,7
Atezo,KIRC,BLCA,edge,0.005,20,5,0.6188340807174888,0.6764705882352942,0.5733333333333334,0.6156186612576064,34,24,8,9
Atezo,KIRC,BLCA,edge,0.005,21,5,0.6233183856502242,0.6569767441860465,0.6266666666666667,0.6967545638945233,37,21,7,10
Atezo,KIRC,BLCA,edge,0.005,22,5,0.6681614349775785,0.6778385772913816,0.5733333333333334,0.6632860040567952,32,26,6,11
Atezo,KIRC,BLCA,edge,0.005,23,5,0.6143497757847534,0.6658686730506156,0.6133333333333333,0.6774847870182557,38,20,9,8
Atezo,KIRC,BLCA,edge,0.005,24,5,0.6681614349775785,0.7142042863657091,0.6133333333333333,0.5324543610547668,39,19,10,7
Atezo,KIRC,BLCA,edge,0.005,25,5,0.5829596412556054,0.640218878248974,0.6933333333333334,0.7474645030425964,38,20,3,14
Atezo,KIRC,BLCA,edge,0.005,26,5,0.6143497757847534,0.6580027359781122,0.64,0.7139959432048681,37,21,6,11
Atezo,KIRC,BLCA,edge,0.005,27,5,0.6233183856502242,0.6740766073871409,0.5866666666666667,0.6298174442190669,35,23,8,9
Atezo,KIRC,BLCA,edge,0.005,28,5,0.6502242152466368,0.6957364341085271,0.5866666666666667,0.5892494929006085,35,23,8,9
Atezo,KIRC,BLCA,edge,0.005,29,5,0.5874439461883408,0.6773825809393524,0.6533333333333333,0.6318458417849899,41,17,9,8
Atezo,KIRC,BLCA,edge,0.005,30,5,0.5874439461883408,0.6413588691290469,0.6533333333333333,0.7139959432048683,41,17,9,8
Atezo,KIRC,BLCA,edge,0.005,31,5,0.6367713004484304,0.6605107159142727,0.64,0.68052738336714,39,19,8,9
Atezo,KIRC,BLCA,edge,0.005,32,5,0.6457399103139013,0.6950524395804833,0.6133333333333333,0.5872210953346856,37,21,8,9
Atezo,KIRC,BLCA,edge,0.005,33,5,0.6188340807174888,0.6608527131782946,0.68,0.6531440162271805,43,15,9,8
Atezo,KIRC,BLCA,edge,0.005,34,5,0.6322869955156951,0.6785225718194255,0.5466666666666666,0.6166328600405679,31,27,7,10
Atezo,KIRC,BLCA,edge,0.005,35,5,0.5964125560538116,0.6305289557683539,0.7066666666666667,0.7576064908722109,40,18,4,13
Atezo,KIRC,BLCA,edge,0.005,36,5,0.6233183856502242,0.6531007751937985,0.5733333333333334,0.7150101419878296,31,27,5,12
Atezo,KIRC,BLCA,edge,0.005,37,5,0.6188340807174888,0.6770405836753305,0.64,0.6247464503042597,40,18,9,8
Atezo,KIRC,BLCA,edge,0.005,38,5,0.600896860986547,0.6997264021887825,0.52,0.5517241379310345,32,26,10,7
Atezo,KIRC,BLCA,edge,0.005,39,5,0.6322869955156951,0.6965344277245782,0.4666666666666667,0.5446247464503042,27,31,9,8
Atezo,KIRC,BLCA,edge,0.005,40,5,0.6636771300448431,0.7062243502051985,0.5733333333333334,0.5385395537525355,33,25,7,10
Atezo,KIRC,BLCA,edge,0.005,41,5,0.6412556053811659,0.7069083447332422,0.5866666666666667,0.5537525354969574,38,20,11,6
Atezo,KIRC,BLCA,edge,0.005,42,5,0.6143497757847534,0.6602827177382581,0.64,0.676470588235294,37,21,6,11
Atezo,KIRC,BLCA,edge,0.005,43,5,0.6188340807174888,0.6660966712266303,0.5733333333333334,0.6257606490872211,35,23,9,8
Atezo,KIRC,BLCA,edge,0.005,44,5,0.6188340807174888,0.6671226630186959,0.6133333333333333,0.6298174442190669,38,20,9,8
Atezo,KIRC,BLCA,edge,0.005,45,5,0.6233183856502242,0.6640446876424989,0.6133333333333333,0.6673427991886409,36,22,7,10
Atezo,KIRC,BLCA,edge,0.005,46,5,0.6053811659192825,0.6858185134518924,0.5733333333333334,0.592292089249493,33,25,7,10
Atezo,KIRC,BLCA,edge,0.005,47,5,0.6457399103139013,0.6851345189238487,0.6133333333333333,0.6125760649087222,38,20,9,8
Atezo,KIRC,BLCA,edge,0.005,48,5,0.6591928251121076,0.6940264477884177,0.5866666666666667,0.5882352941176471,35,23,8,9
Atezo,KIRC,BLCA,edge,0.005,49,5,0.6143497757847534,0.7034883720930233,0.6,0.5223123732251521,39,19,11,6
Atezo,KIRC,BLCA,edge,0.005,50,5,0.5874439461883408,0.6672366621067032,0.6666666666666666,0.6683569979716024,43,15,10,7
Atezo,KIRC,BLCA,edge,0.005,51,5,0.6053811659192825,0.667920656634747,0.68,0.6470588235294118,44,14,10,7
Atezo,KIRC,BLCA,edge,0.005,52,5,0.5964125560538116,0.6566347469220246,0.6266666666666667,0.6531440162271805,39,19,9,8
Atezo,KIRC,BLCA,edge,0.005,53,5,0.6367713004484304,0.695736434108527,0.4666666666666667,0.5334685598377282,29,29,11,6
Atezo,KIRC,BLCA,edge,0.005,54,5,0.6233183856502242,0.6755585955312358,0.6666666666666666,0.6054766734279918,41,17,8,9
Atezo,KIRC,BLCA,edge,0.005,55,5,0.6322869955156951,0.6464888280893752,0.6133333333333333,0.7018255578093306,34,24,5,12
Atezo,KIRC,BLCA,edge,0.005,56,5,0.5874439461883408,0.6576607387140903,0.64,0.6926977687626774,39,19,8,9
Atezo,KIRC,BLCA,edge,0.005,57,5,0.5919282511210763,0.6610807113543092,0.6133333333333333,0.6582150101419878,36,22,7,10
Atezo,KIRC,BLCA,edge,0.005,58,5,0.6502242152466368,0.6947104423164614,0.6133333333333333,0.5791075050709938,38,20,9,8
Atezo,KIRC,BLCA,edge,0.005,59,5,0.6412556053811659,0.6754445964432284,0.5866666666666667,0.6460446247464503,34,24,7,10
Atezo,KIRC,BLCA,edge,0.005,60,5,0.6188340807174888,0.6592567259461924,0.6133333333333333,0.6977687626774849,34,24,5,12
Atezo,KIRC,BLCA,edge,0.005,61,5,0.6188340807174888,0.675672594619243,0.6,0.6257606490872211,35,23,7,10
Atezo,KIRC,BLCA,edge,0.005,62,5,0.6098654708520179,0.6470588235294118,0.56,0.7139959432048681,29,29,4,13
Atezo,KIRC,BLCA,edge,0.005,63,5,0.6412556053811659,0.677952576379389,0.6133333333333333,0.6095334685598377,38,20,9,8
Atezo,KIRC,BLCA,edge,0.005,64,5,0.6322869955156951,0.6876424988600092,0.5733333333333334,0.592292089249493,34,24,8,9
Atezo,KIRC,BLCA,edge,0.005,65,5,0.6367713004484304,0.6966484268125855,0.6,0.5567951318458417,36,22,8,9
Atezo,KIRC,BLCA,edge,0.005,66,5,0.6457399103139013,0.6869585043319654,0.5733333333333334,0.6217038539553752,34,24,8,9
Atezo,KIRC,BLCA,edge,0.005,67,5,0.6233183856502242,0.7075923392612858,0.5733333333333334,0.5243407707910751,36,22,10,7
Atezo,KIRC,BLCA,edge,0.005,68,5,0.6188340807174888,0.6569767441860465,0.5733333333333334,0.6926977687626774,31,27,5,12
Atezo,KIRC,BLCA,edge,0.005,69,5,0.6188340807174888,0.6577747378020976,0.6666666666666666,0.6876267748478702,38,20,5,12
Atezo,KIRC,BLCA,edge,0.005,70,5,0.672645739910314,0.7000683994528043,0.5733333333333334,0.5689655172413793,36,22,10,7
Atezo,KIRC,BLCA,edge,0.005,71,5,0.6233183856502242,0.6538987688098494,0.6933333333333334,0.7221095334685598,44,14,9,8
Atezo,KIRC,BLCA,edge,0.005,72,5,0.5739910313901345,0.636000911992704,0.6666666666666666,0.7099391480730224,38,20,5,12
Atezo,KIRC,BLCA,edge,0.005,73,5,0.6278026905829597,0.6844505243958048,0.5866666666666667,0.6075050709939147,35,23,8,9
Atezo,KIRC,BLCA,edge,0.005,74,5,0.6233183856502242,0.689466484268126,0.6133333333333333,0.5740365111561867,37,21,8,9
Atezo,KIRC,BLCA,edge,0.005,75,5,0.6367713004484304,0.6720246238030095,0.5866666666666667,0.6450304259634888,33,25,6,11
Atezo,KIRC,BLCA,edge,0.005,76,5,0.6367713004484304,0.6932284541723666,0.56,0.5699797160243407,35,23,10,7
Atezo,KIRC,BLCA,edge,0.005,77,5,0.600896860986547,0.6387368901048792,0.6933333333333334,0.7454361054766734,40,18,5,12
Atezo,KIRC,BLCA,edge,0.005,78,5,0.6053811659192825,0.6732786137710898,0.5466666666666666,0.6085192697768762,30,28,6,11
Atezo,KIRC,BLCA,edge,0.005,79,5,0.6278026905829597,0.686046511627907,0.64,0.5912778904665315,37,21,6,11
Atezo,KIRC,BLCA,edge,0.005,80,5,0.6412556053811659,0.7116963064295485,0.52,0.5040567951318458,32,26,10,7
Atezo,KIRC,BLCA,edge,0.005,81,5,0.600896860986547,0.6439808481532148,0.6533333333333333,0.7322515212981744,35,23,3,14
Atezo,KIRC,BLCA,edge,0.005,82,5,0.5695067264573991,0.6383948928408573,0.6133333333333333,0.7241379310344828,33,25,4,13
Atezo,KIRC,BLCA,edge,0.005,83,5,0.600896860986547,0.6605107159142727,0.6533333333333333,0.6713995943204868,41,17,9,8
Atezo,KIRC,BLCA,edge,0.005,84,5,0.6188340807174888,0.6853625170998633,0.64,0.6085192697768763,40,18,9,8
Atezo,KIRC,BLCA,edge,0.005,85,5,0.6322869955156951,0.6932284541723667,0.5733333333333334,0.5689655172413793,35,23,9,8
Atezo,KIRC,BLCA,edge,0.005,86,5,0.57847533632287,0.6486548107615139,0.7066666666666667,0.6937119675456388,42,16,6,11
Atezo,KIRC,BLCA,edge,0.005,87,5,0.6502242152466368,0.7061103511171911,0.6,0.5202839756592292,39,19,11,6
Atezo,KIRC,BLCA,edge,0.005,88,5,0.6457399103139013,0.6786365709074327,0.5733333333333334,0.6409736308316429,34,24,8,9
Atezo,KIRC,BLCA,edge,0.005,89,5,0.6278026905829597,0.6657546739626083,0.6666666666666666,0.6663286004056795,39,19,6,11
Atezo,KIRC,BLCA,edge,0.005,90,5,0.6188340807174888,0.679890560875513,0.6666666666666666,0.6115618661257607,42,16,9,8
Atezo,KIRC,BLCA,edge,0.005,91,5,0.6322869955156951,0.6713406292749657,0.6666666666666666,0.6663286004056795,41,17,8,9
Atezo,KIRC,BLCA,edge,0.005,92,5,0.6188340807174888,0.6788645690834473,0.68,0.6450304259634888,43,15,9,8
Atezo,KIRC,BLCA,edge,0.005,93,5,0.6412556053811659,0.6774965800273597,0.6,0.6369168356997972,36,22,8,9
Atezo,KIRC,BLCA,edge,0.005,94,5,0.6278026905829597,0.7059963520291836,0.5866666666666667,0.5466531440162272,36,22,9,8
Atezo,KIRC,BLCA,edge,0.005,95,5,0.6053811659192825,0.6665526675786593,0.5866666666666667,0.6399594320486816,34,24,7,10
Atezo,KIRC,BLCA,edge,0.005,96,5,0.6278026905829597,0.6586867305061559,0.6,0.6937119675456389,34,24,6,11
Atezo,KIRC,BLCA,edge,0.005,97,5,0.6233183856502242,0.6998404012767898,0.5733333333333334,0.5770791075050711,37,21,11,6
Atezo,KIRC,BLCA,edge,0.005,98,5,0.6412556053811659,0.6774965800273598,0.6,0.6338742393509128,35,23,7,10
Atezo,KIRC,BLCA,edge,0.005,99,5,0.6188340807174888,0.6517327861377109,0.5733333333333334,0.6855983772819473,32,26,6,11
Atezo,KIRC,BLCA,edge-matched-random,0.005,0,5,0.6098654708520179,0.6187870497036024,0.4666666666666667,0.4016227180527383,31,27,13,4
Atezo,KIRC,BLCA,edge-matched-random,0.005,1,5,0.5739910313901345,0.5742134062927498,0.5866666666666667,0.5943204868154158,35,23,8,9
Atezo,KIRC,BLCA,edge-matched-random,0.005,2,5,0.5874439461883408,0.5904012767897857,0.6,0.511156186612576,40,18,12,5
Atezo,KIRC,BLCA,edge-matched-random,0.005,3,5,0.6098654708520179,0.5769493844049248,0.5066666666666667,0.49391480730223125,31,27,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.005,4,5,0.6143497757847534,0.6255129958960328,0.49333333333333335,0.3640973630831643,35,23,15,2
Atezo,KIRC,BLCA,edge-matched-random,0.005,5,5,0.5829596412556054,0.6273369813041495,0.4533333333333333,0.3022312373225153,30,28,13,4
Atezo,KIRC,BLCA,edge-matched-random,0.005,6,5,0.6188340807174888,0.5813953488372093,0.5866666666666667,0.6004056795131847,35,23,8,9
Atezo,KIRC,BLCA,edge-matched-random,0.005,7,5,0.6143497757847534,0.6258549931600548,0.5466666666666666,0.462474645030426,34,24,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.005,8,5,0.5874439461883408,0.6268809849521204,0.49333333333333335,0.4401622718052738,32,26,12,5
Atezo,KIRC,BLCA,edge-matched-random,0.005,9,5,0.5560538116591929,0.598267213862289,0.5333333333333333,0.5314401622718052,30,28,7,10
Atezo,KIRC,BLCA,edge-matched-random,0.005,10,5,0.5874439461883408,0.5971272229822161,0.5466666666666666,0.5304259634888437,36,22,12,5
Atezo,KIRC,BLCA,edge-matched-random,0.005,11,5,0.5964125560538116,0.6047651618787049,0.5333333333333333,0.49290060851926976,32,26,9,8
Atezo,KIRC,BLCA,edge-matched-random,0.005,12,5,0.6098654708520179,0.582421340629275,0.56,0.5882352941176471,32,26,7,10
Atezo,KIRC,BLCA,edge-matched-random,0.005,13,5,0.6143497757847534,0.6057911536707705,0.4666666666666667,0.3438133874239351,33,25,15,2
Atezo,KIRC,BLCA,edge-matched-random,0.005,14,5,0.6457399103139013,0.5607615139078888,0.6133333333333333,0.5993914807302232,40,18,11,6
Atezo,KIRC,BLCA,edge-matched-random,0.005,15,5,0.5829596412556054,0.5683994528043775,0.49333333333333335,0.5091277890466531,30,28,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.005,16,5,0.600896860986547,0.6502507979936161,0.4666666666666667,0.3945233265720081,29,29,11,6
Atezo,KIRC,BLCA,edge-matched-random,0.005,17,5,0.5919282511210763,0.6068171454628363,0.5466666666666666,0.45030425963488835,35,23,11,6
Atezo,KIRC,BLCA,edge-matched-random,0.005,18,5,0.600896860986547,0.6085271317829458,0.49333333333333335,0.5233265720081136,27,31,7,10
Atezo,KIRC,BLCA,edge-matched-random,0.005,19,5,0.5650224215246636,0.573985408116735,0.5733333333333334,0.5527383367139959,36,22,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.005,20,5,0.5829596412556054,0.6264249886000912,0.48,0.4503042596348884,29,29,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.005,21,5,0.5919282511210763,0.5786593707250343,0.6133333333333333,0.5334685598377282,37,21,8,9
Atezo,KIRC,BLCA,edge-matched-random,0.005,22,5,0.5874439461883408,0.5899452804377565,0.5333333333333333,0.5993914807302231,28,30,5,12
Atezo,KIRC,BLCA,edge-matched-random,0.005,23,5,0.5650224215246636,0.5799133606931144,0.5733333333333334,0.5750507099391481,33,25,7,10
Atezo,KIRC,BLCA,edge-matched-random,0.005,24,5,0.600896860986547,0.6059051527587779,0.49333333333333335,0.5111561866125761,29,29,9,8
Atezo,KIRC,BLCA,edge-matched-random,0.005,25,5,0.6233183856502242,0.6430688554491565,0.5333333333333333,0.45841784989858014,34,24,11,6
Atezo,KIRC,BLCA,edge-matched-random,0.005,26,5,0.5695067264573991,0.5676014591883265,0.5866666666666667,0.6044624746450304,36,22,9,8
Atezo,KIRC,BLCA,edge-matched-random,0.005,27,5,0.5874439461883408,0.5875512995896034,0.6133333333333333,0.5963488843813387,37,21,8,9
Atezo,KIRC,BLCA,edge-matched-random,0.005,28,5,0.5650224215246636,0.6117191062471501,0.5733333333333334,0.5365111561866126,34,24,8,9
Atezo,KIRC,BLCA,edge-matched-random,0.005,29,5,0.6053811659192825,0.5970132238942087,0.5333333333333333,0.5557809330628803,32,26,9,8
Atezo,KIRC,BLCA,edge-matched-random,0.005,30,5,0.600896860986547,0.6318969448244415,0.6,0.49492900608519275,39,19,11,6
Atezo,KIRC,BLCA,edge-matched-random,0.005,31,5,0.57847533632287,0.5660054719562244,0.6133333333333333,0.5567951318458417,39,19,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.005,32,5,0.5829596412556054,0.6166210670314637,0.5066666666666667,0.3935091277890467,31,27,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.005,33,5,0.6098654708520179,0.6507067943456453,0.56,0.4056795131845842,35,23,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.005,34,5,0.5695067264573991,0.5686274509803921,0.5466666666666666,0.5030425963488845,34,24,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.005,35,5,0.5560538116591929,0.5721614227086184,0.5466666666666666,0.5628803245436105,31,27,7,10
Atezo,KIRC,BLCA,edge-matched-random,0.005,36,5,0.5919282511210763,0.5676014591883266,0.6133333333333333,0.6440162271805274,34,24,5,12
Atezo,KIRC,BLCA,edge-matched-random,0.005,37,5,0.5739910313901345,0.5910852713178294,0.6,0.5720081135902636,36,22,8,9
Atezo,KIRC,BLCA,edge-matched-random,0.005,38,5,0.600896860986547,0.5882352941176471,0.6133333333333333,0.5780933062880325,39,19,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.005,39,5,0.5381165919282511,0.5564295485636116,0.5866666666666667,0.6744421906693713,30,28,3,14
Atezo,KIRC,BLCA,edge-matched-random,0.005,40,5,0.57847533632287,0.5542635658914729,0.6,0.5892494929006086,36,22,8,9
Atezo,KIRC,BLCA,edge-matched-random,0.005,41,5,0.5829596412556054,0.5726174190606474,0.52,0.528397565922921,32,26,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.005,42,5,0.5829596412556054,0.6041951664386684,0.5866666666666667,0.5486815415821501,35,23,8,9
Atezo,KIRC,BLCA,edge-matched-random,0.005,43,5,0.5964125560538116,0.6203830369357044,0.6,0.5212981744421907,38,20,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.005,44,5,0.57847533632287,0.5752393980848154,0.64,0.5608519269776876,40,18,9,8
Atezo,KIRC,BLCA,edge-matched-random,0.005,45,5,0.5874439461883408,0.5900592795257639,0.5733333333333334,0.5598377281947261,35,23,9,8
Atezo,KIRC,BLCA,edge-matched-random,0.005,46,5,0.6188340807174888,0.6018011855905152,0.6533333333333333,0.5821501014198783,40,18,8,9
Atezo,KIRC,BLCA,edge-matched-random,0.005,47,5,0.5605381165919282,0.5973552211582307,0.6533333333333333,0.5496957403651115,40,18,8,9
Atezo,KIRC,BLCA,edge-matched-random,0.005,48,5,0.6188340807174888,0.561217510259918,0.5733333333333334,0.5862068965517242,33,25,7,10
Atezo,KIRC,BLCA,edge-matched-random,0.005,49,5,0.5695067264573991,0.5753533971728226,0.5466666666666666,0.5933062880324543,31,27,7,10
Atezo,KIRC,BLCA,edge-matched-random,0.005,50,5,0.6412556053811659,0.5891472868217054,0.48,0.3945233265720081,31,27,12,5
Atezo,KIRC,BLCA,edge-matched-random,0.005,51,5,0.6502242152466368,0.5752393980848154,0.6666666666666666,0.603448275862069,41,17,8,9
Atezo,KIRC,BLCA,edge-matched-random,0.005,52,5,0.5605381165919282,0.5902872777017784,0.48,0.5324543610547667,26,32,7,10
Atezo,KIRC,BLCA,edge-matched-random,0.005,53,5,0.547085201793722,0.600547195622435,0.5866666666666667,0.4908722109533469,37,21,10,7
Atezo,KIRC,BLCA,edge-matched-random,0.005,54,5,0.600896860986547,0.5996352029183767,0.6533333333333333,0.5821501014198782,41,17,9,8
Atezo,KIRC,BLCA,edge-matched-random,0.005,55,5,0.5919282511210763,0.5979252165982673,0.5733333333333334,0.4594320486815417,37,21,11,6
Atezo,KIRC,BLCA,edge-matched-random,0.005,56,5,0.5291479820627802,0.5904012767897856,0.5333333333333333,0.42393509127789053,34,24,11,6
