,patient,Gene,Raw,Normalized,Response
0,A549_LUNG,IGF2R,-0.07930611977098834,-0.03965305988549417,0
1,A549_LUNG,EGFR,0.8593234631006522,0.19032293335694161,0
2,A549_LUNG,FN1,0.49207151365529667,0.24603575682764833,0
3,A549_LUNG,IGF1R,-1.6990816861635238,-0.17231564575645905,0
4,A549_LUNG,IGFBP2,0.14596614621230652,0.07298307310615326,0
5,A549_LUNG,IGF2,-9.09084203200455,-0.37363531655550253,0
6,A549_LUNG,IGFBP5,-5.555903272109246,-2.141082792348352,0
7,A549_LUNG,IGFBP3,-11.226182574116017,-0.22302510909789333,0
8,A549_LUNG,IDE,0.004109888705265852,0.002054944352632926,0
9,A549_LUNG,IGF2BP3,0.015484315325687947,0.007742157662843974,0
10,A549_LUNG,INSR,-3.211962693711434,-0.58746128192065,0
11,A549_LUNG,IGFBP4,0.4043379897257626,0.2021689948628813,0
12,A549_LUNG,IGFBP6,0.13289820619628379,0.06644910309814189,0
13,A549_LUNG,IGFBP7,0.20992952168519674,0.10496476084259837,0
14,A549_LUNG,TMEM219,0.2767441591695273,0.13837207958476366,0
15,A549_LUNG,IGF2BP2,-0.3721872232352694,-0.1860936116176347,0
16,CALU3_LUNG,IGF2R,0.1409898192958815,0.07049490964794075,1
17,CALU3_LUNG,EGFR,0.28198419659205776,-0.04839738694010777,1
18,CALU3_LUNG,FN1,0.4868098765318827,0.24340493826594134,1
19,CALU3_LUNG,IGF1R,-4.391095008298848,-0.5986506845765144,1
20,CALU3_LUNG,IGFBP2,0.19450071887580633,0.09725035943790317,1
21,CALU3_LUNG,IGF2,-5.542938229838988,-0.33389446821993596,1
22,CALU3_LUNG,IGFBP5,-2.5328812623328676,-1.1783455598378398,1
23,CALU3_LUNG,IGFBP3,-7.593706434254387,-0.1343971155161261,1
24,CALU3_LUNG,IDE,-0.2002296195086315,-0.10011480975431575,1
25,CALU3_LUNG,IGF2BP3,0.12026661277101147,0.060133306385505736,1
26,CALU3_LUNG,INSR,-0.8873233750046492,-0.3619501882578792,1
27,CALU3_LUNG,IGFBP4,0.00561682693178156,0.00280841346589078,1
28,CALU3_LUNG,IGFBP6,-0.19304169378338498,-0.09652084689169249,1
29,CALU3_LUNG,IGFBP7,-0.21907856534077963,-0.10953928267038981,1
30,CALU3_LUNG,TMEM219,0.42334545566249804,0.21167272783124902,1
31,CALU3_LUNG,IGF2BP2,0.1521015961582296,0.0760507980791148,1
32,CALU6_LUNG,IGF2R,0.06548573011851044,0.03274286505925522,1
33,CALU6_LUNG,EGFR,0.1794886271581232,0.03345333806593822,1
