drug,source tissue,target tissue,feature,pval,iter,feature_dim,predicted_class,predicted_prob,true_class
Nivo,SKCM,KIRC,norm-node,0.05,13,4,0,0.3254752238198707,1
Nivo,SKCM,KIRC,norm-node,0.05,14,4,0,0.4368236576745064,0
Nivo,SKCM,KIRC,norm-node,0.05,15,4,0,0.4326136716199569,0
Nivo,SKCM,KIRC,norm-node,0.05,16,4,1,0.531604529673507,0
Nivo,SKCM,KIRC,norm-node,0.05,17,4,1,0.51079664867732,0
Nivo,SKCM,KIRC,norm-node,0.05,18,4,0,0.46911149150499015,0
Nivo,SKCM,KIRC,norm-node,0.05,19,4,0,0.40461950999284013,1
Nivo,SKCM,KIRC,norm-node,0.05,20,4,0,0.4765889783172241,0
Nivo,SKCM,KIRC,norm-node,0.05,21,4,1,0.6431259042480794,0
Nivo,SKCM,KIRC,norm-node,0.05,22,4,1,0.5442046588463282,0
Nivo,SKCM,KIRC,norm-node,0.05,23,4,0,0.47829524650664185,0
Nivo,SKCM,KIRC,norm-node,0.05,24,4,1,0.5012021684410112,0
Nivo,SKCM,KIRC,norm-node,0.05,25,4,1,0.582359440024611,0
Nivo,SKCM,KIRC,norm-node,0.05,26,4,0,0.4169558836280103,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,0,4,0,0.251048775459537,1
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,1,4,0,0.4041560225756034,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,2,4,0,0.46334725099570484,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,3,4,1,0.6224909808777098,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,4,4,0,0.44215642221876983,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,5,4,0,0.3646985105990727,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,6,4,0,0.4701895995360186,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,7,4,0,0.3123188496224207,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,8,4,0,0.3684394262305451,1
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,9,4,1,0.8403133888323687,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,10,4,0,0.3802972509130399,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,11,4,0,0.3351711186370826,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,12,4,1,0.5318023413748478,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,13,4,0,0.4199596953242712,1
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,14,4,1,0.6955854059368295,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,15,4,0,0.46549082958733756,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,16,4,0,0.41461273658522796,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,17,4,1,0.5720655526140012,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,18,4,0,0.45135959286556626,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,19,4,0,0.17256963268736825,1
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,20,4,0,0.4622102598688655,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,21,4,0,0.22168400428853788,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,22,4,1,0.6280602054722028,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,23,4,0,0.3763093632639127,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,24,4,0,0.42658792052393746,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,25,4,0,0.43262517885771684,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.05,26,4,0,0.42196400250388005,0
Nivo,SKCM,KIRC,norm-node,0.01,0,2,0,0.486880434690634,1
Nivo,SKCM,KIRC,norm-node,0.01,1,2,1,0.5722510251397123,0
Nivo,SKCM,KIRC,norm-node,0.01,2,2,0,0.4926710649807594,0
Nivo,SKCM,KIRC,norm-node,0.01,3,2,1,0.5185354992399804,0
Nivo,SKCM,KIRC,norm-node,0.01,4,2,1,0.5334640738436508,0
Nivo,SKCM,KIRC,norm-node,0.01,5,2,1,0.5021588363104182,0
Nivo,SKCM,KIRC,norm-node,0.01,6,2,0,0.4934344857226465,0
Nivo,SKCM,KIRC,norm-node,0.01,7,2,0,0.48462542603343844,0
Nivo,SKCM,KIRC,norm-node,0.01,8,2,0,0.4708025229439457,1
Nivo,SKCM,KIRC,norm-node,0.01,9,2,0,0.4813482875926074,0
Nivo,SKCM,KIRC,norm-node,0.01,10,2,1,0.5273785342980101,0
Nivo,SKCM,KIRC,norm-node,0.01,11,2,0,0.48649229451523246,0
Nivo,SKCM,KIRC,norm-node,0.01,12,2,1,0.5222030416836949,0
Nivo,SKCM,KIRC,norm-node,0.01,13,2,0,0.36994848964278854,1
Nivo,SKCM,KIRC,norm-node,0.01,14,2,1,0.5070871516877326,0
Nivo,SKCM,KIRC,norm-node,0.01,15,2,0,0.47527400797431174,0
Nivo,SKCM,KIRC,norm-node,0.01,16,2,0,0.49853977835824176,0
Nivo,SKCM,KIRC,norm-node,0.01,17,2,1,0.5190878330553266,0
Nivo,SKCM,KIRC,norm-node,0.01,18,2,0,0.49107467421462264,0
Nivo,SKCM,KIRC,norm-node,0.01,19,2,0,0.46989788094670276,1
Nivo,SKCM,KIRC,norm-node,0.01,20,2,1,0.5011715455791312,0
Nivo,SKCM,KIRC,norm-node,0.01,21,2,1,0.5086996350938586,0
Nivo,SKCM,KIRC,norm-node,0.01,22,2,1,0.533436251509653,0
Nivo,SKCM,KIRC,norm-node,0.01,23,2,0,0.49454069157186603,0
Nivo,SKCM,KIRC,norm-node,0.01,24,2,1,0.5162990590284187,0
Nivo,SKCM,KIRC,norm-node,0.01,25,2,0,0.49398663250977554,0
Nivo,SKCM,KIRC,norm-node,0.01,26,2,0,0.495600424601211,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,0,2,0,0.34864515484844183,1
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,1,2,0,0.4898220900400739,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,2,2,1,0.5050480152344388,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,3,2,1,0.5007643416810019,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,4,2,1,0.5077425465854287,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,5,2,0,0.4896153764745873,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,6,2,0,0.4929372850040962,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,7,2,0,0.49751003337994965,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,8,2,0,0.4547157831906745,1
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,9,2,0,0.4976824228002161,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,10,2,0,0.4998108431507243,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,11,2,0,0.4867762775441003,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,12,2,0,0.48793688350793196,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,13,2,0,0.4933731847753914,1
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,14,2,0,0.4972175738917062,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,15,2,0,0.4927737789806071,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,16,2,1,0.5132401997102383,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,17,2,1,0.5297802110565191,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,18,2,1,0.5161173955875391,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,19,2,0,0.31137148688156446,1
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,20,2,0,0.4985025516002933,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,21,2,1,0.5105086816807578,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,22,2,1,0.5211546057001026,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,23,2,1,0.522233297301276,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,24,2,1,0.5401350848457213,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,25,2,1,0.5210720617896689,0
Nivo,SKCM,KIRC,norm-node-matched-random,0.01,26,2,1,0.53875214888766,0
