,drug,tissue,feature,iter,feature_dim,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
0,sunitinib,SKCM,targets,0,6,0.6388888888888888,0.6846153846153847,0.7692307692307693,0.6944444444444445,7,2,1,3
1,sunitinib,SKCM,DiffExp,0,26,0.9166666666666666,0.9846153846153847,0.9230769230769231,0.9444444444444444,8,1,0,4
2,sunitinib,SKCM,edge,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
3,sunitinib,SKCM,edge-random,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
4,sunitinib,SKCM,node,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
5,sunitinib,SKCM,node-random,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
6,sunitinib,SKCM,node-norm,0,46,0.9444444444444444,1.0,0.46153846153846156,0.36111111111111116,5,4,3,1
7,sunitinib,SKCM,node-norm-random,0,46,1.0,1.0,0.7692307692307693,0.5277777777777778,9,0,3,1
8,sunitinib,SKCM,targets,1,6,0.75,0.7576923076923077,0.5384615384615384,0.47222222222222227,5,4,2,2
9,sunitinib,SKCM,DiffExp,1,26,0.9166666666666666,0.9653846153846154,0.8461538461538461,1.0,7,2,0,4
10,sunitinib,SKCM,edge,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
11,sunitinib,SKCM,edge-random,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
12,sunitinib,SKCM,node,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
13,sunitinib,SKCM,node-random,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
14,sunitinib,SKCM,node-norm,1,46,1.0,1.0,0.46153846153846156,0.4722222222222222,5,4,3,1
15,sunitinib,SKCM,node-norm-random,1,46,1.0,1.0,0.7692307692307693,0.8055555555555556,7,2,1,3
16,sunitinib,SKCM,targets,2,6,0.6944444444444444,0.8346153846153845,0.5384615384615384,0.38888888888888895,6,3,3,1
17,sunitinib,SKCM,DiffExp,2,26,0.9166666666666666,0.9807692307692308,0.7692307692307693,0.9166666666666667,7,2,1,3
18,sunitinib,SKCM,edge,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
19,sunitinib,SKCM,edge-random,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
20,sunitinib,SKCM,node,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
21,sunitinib,SKCM,node-random,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
