,iter,Gene,Raw,Normalized,Response
0,0,CXCL10,0.2,0.17994500000000002,1
1,0,GBP1,0.1,0.09011000000000001,1
2,0,CCL5,0.1,0.089835,1
3,0,CXCL10,0.2,0.1380358,0
4,0,GBP1,0.09,0.0594639,0
5,0,CCL5,0.11,0.0785719,0
6,1,CXCL10,0.2,0.178022,1
7,1,GBP1,0.1,0.089286,1
8,1,CCL5,0.1,0.08873600000000001,1
9,1,CXCL10,0.2,0.141072,0
10,1,GBP1,0.1,0.069643,0
11,1,CCL5,0.1,0.071429,0
12,2,CXCL10,0.2,0.181044,1
13,2,GBP1,0.1,0.08956,1
14,2,CCL5,0.1,0.09148400000000001,1
15,2,CXCL10,0.2,0.101786,0
16,2,GBP1,0.1,0.051786,0
17,2,CCL5,0.1,0.05,0
18,3,CXCL10,0.2,0.186923,1
19,3,GBP1,0.09,0.0796158,1
20,3,CCL5,0.11,0.1073072,1
21,3,CXCL10,0.2,0.132143,0
22,3,GBP1,0.1,0.065476,0
23,3,CCL5,0.1,0.066667,0
24,4,CXCL10,0.2,0.174726,1
25,4,GBP1,0.1,0.088462,1
26,4,CCL5,0.1,0.08626400000000001,1
27,4,CXCL10,0.2,0.15946470000000001,0
28,4,GBP1,0.11,0.0903573,0
29,4,CCL5,0.09,0.0691074,0
30,5,CXCL10,0.2,0.17447600000000002,1
31,5,GBP1,0.1,0.08601400000000001,1
32,5,CCL5,0.1,0.088462,1
33,5,CXCL10,0.2,0.132143,0
34,5,GBP1,0.1,0.065476,0
35,5,CCL5,0.1,0.066667,0
36,6,CXCL10,0.2,0.179091,1
37,6,GBP1,0.1,0.08818200000000001,1
38,6,CCL5,0.1,0.090909,1
39,6,CXCL10,0.2,0.12333400000000001,0
40,6,GBP1,0.1,0.06166700000000001,0
41,6,CCL5,0.1,0.06166700000000001,0
42,7,CXCL10,0.2,0.1627974,1
43,7,GBP1,0.09,0.0704898,1
44,7,CCL5,0.11,0.0923076,1
45,7,CXCL10,0.2,0.13095299999999999,0
46,7,GBP1,0.1,0.064286,0
47,7,CCL5,0.1,0.066667,0
48,8,CXCL10,0.2,0.174726,1
49,8,GBP1,0.1,0.088352,1
50,8,CCL5,0.1,0.086374,1
51,8,CXCL10,0.2,0.1060007,0
52,8,GBP1,0.09,0.046286100000000004,0
53,8,CCL5,0.11,0.0597146,0
54,9,CXCL10,0.2,0.172377,1
55,9,GBP1,0.1,0.085664,1
