,Gene,U,pval,adj_pvals
0,CHD4,6868.5,4.96824652638648e-06,5.867670466508171e-06
1,SMC1A,759.5,3.723199311894526e-25,7.39243921347174e-25
2,ATP1A1,306.5,1.3708726922272962e-30,3.5660042816798656e-30
3,CSF1R,910.0,1.573558504900574e-23,2.9666630528171374e-23
4,CCNC,1341.5,3.6577387786935506e-19,5.942018332185966e-19
5,JAK2,10000.0,2.5558009435947748e-34,2.0916364567928027e-33
6,BCLAF1,2973.0,4.297311107677378e-07,5.210014351785848e-07
7,ELK4,5968.0,0.015351690549162482,0.016780704297089843
8,DDR2,8555.0,8.797329776332744e-20,1.4579445718035313e-19
9,PCM1,3570.0,0.00042143118655437465,0.00047324649637663384
10,ATIC,0.0,2.4712376993122256e-34,2.0916364567928027e-33
11,XPC,288.0,1.143880587124241e-30,2.9944899446373445e-30
12,FOXP1,9400.0,3.133925582025979e-27,6.779175864277249e-27
13,SPEN,9599.5,1.7439356670430005e-29,4.1431072783507123e-29
14,DDX3X,34.5,6.698290200029624e-34,3.16436468070365e-33
15,EIF4A2,1645.5,2.0911037613152558e-16,3.0694415925020364e-16
16,FUBP1,8369.5,2.2640633531762142e-17,3.4592194726967436e-17
17,NCOA1,217.0,1.4542724462206584e-31,4.209197009835849e-31
18,PIK3CA,6903.5,3.319559024440524e-06,3.9431756041764605e-06
19,PTCH1,8605.0,1.207078530007926e-18,1.9379268587236626e-18
20,NSD2,2579.0,2.8177988245711163e-09,3.6078358781891863e-09
21,RB1,2247.5,1.7551255355628004e-11,2.34206686726075e-11
22,GATA3,7281.5,2.4845200453232576e-08,3.094356783720784e-08
23,SDC4,6714.0,2.805300064943145e-05,3.2570009228577194e-05
24,PSIP1,9768.0,2.241738038784021e-31,6.354167820277466e-31
25,SRSF3,1546.0,2.9125888245781605e-17,4.401007378314794e-17
26,USP9X,6929.5,2.3032400028790147e-06,2.7518361662304507e-06
27,SFPQ,4503.0,0.2250493987929667,0.23475965204037896
28,IDH1,0.0,2.5108370936311016e-34,2.0916364567928027e-33
29,BLM,1764.5,2.653172864979592e-15,3.82615455265478e-15
30,CANT1,8450.5,2.4805503082990487e-17,3.7759488026329964e-17
31,ATF1,346.0,5.622359835950554e-30,1.3837065225004058e-29
32,PIK3R1,9664.5,4.361450305795461e-30,1.0863976216254149e-29
33,KDM5A,5.5,2.803879073655572e-34,2.0916364567928027e-33
34,MALT1,8863.5,3.70690894500217e-21,6.3480815683162165e-21
35,EED,7100.0,2.7774972903994325e-07,3.4076160786691545e-07
36,LATS2,0.0,2.5440211710712527e-34,2.0916364567928027e-33
37,CDH1,257.5,4.805775147758327e-31,1.3167823904857817e-30
38,FOXO3,7868.0,2.4432763565421036e-12,3.3251211342344522e-12
39,ARHGEF12,6434.5,0.00045000205849197815,0.0005039532589651308
40,DGCR8,9989.0,3.3825136031814265e-34,2.0916364567928027e-33
41,LARP4B,0.0,1.9311873675999037e-34,2.0916364567928027e-33
42,CBLB,9905.0,3.9732230350611464e-33,1.3882342661803738e-32
43,NOTCH1,6310.0,0.001374376131367258,0.0015266718648430893
44,COL3A1,6988.0,1.3510495864486937e-07,1.6625191018874643e-07
45,TSC1,1530.0,2.1838316137450946e-17,3.34908504943744e-17
