,Gene,U,pval,adj_pvals
0,XPC,1101.0,1.6416777137881093e-21,3.2913636115459165e-21
1,PABPC1,1930.0,6.382650555767866e-14,9.82497894539548e-14
2,CUL3,650.0,2.2193578505682012e-26,5.397373234222075e-26
3,FANCA,1147.0,4.814603096570974e-21,9.4679515439745e-21
4,FOXO4,6574.0,0.00012071358797164103,0.000142158408757434
5,MDM4,9589.0,3.5811392045363155e-29,1.1409676070266866e-28
6,BCL10,9986.0,3.89968424397301e-34,4.1096672417254036e-33
7,CDKN2C,215.0,1.4272274109704076e-31,6.110317353217058e-31
8,SMAD3,9388.0,8.167705415971547e-27,2.0980793287276908e-26
9,KAT7,9509.0,3.198968785379557e-28,9.258987118246464e-28
10,MEN1,9957.0,9.274824166313639e-34,7.192363645952651e-33
11,FAS,4173.0,0.0434393357201973,0.046859755855645904
12,TRIM24,605.0,6.787725675676768e-27,1.7545630520145606e-26
13,CHD4,6354.0,0.0009425819544351577,0.0010672208905588149
14,MAF,9867.0,1.3221076107748088e-32,6.708471950968474e-32
15,TCF3,67.0,1.892642073908724e-33,1.2154310818382587e-32
16,CHEK2,7113.0,2.4477083163649813e-07,3.1735271862019163e-07
17,CBFB,119.0,8.772671661515567e-33,4.744168490635392e-32
18,PBRM1,487.0,2.8697998430877954e-28,8.424912396493458e-28
19,TPM4,9011.0,1.1346832617657858e-22,2.3553273766956463e-22
20,TNC,680.0,4.85665170497256e-26,1.1605138667114664e-25
21,KDM6A,3385.0,7.984949400194334e-05,9.595947963391437e-05
22,SDHA,0.0,2.562143669163401e-34,3.602646396652694e-33
23,SMARCA4,1273.0,8.603731378883631e-20,1.5857101330588218e-19
24,DDX6,8791.0,2.0126771322601292e-20,3.794542666784005e-20
25,ZMYM3,137.0,1.4860952338558033e-32,7.358857121864279e-32
26,CREBBP,645.0,1.9467825382453875e-26,4.7626644239217514e-26
27,PMS2,49.0,1.1088823641360015e-33,8.138404493926726e-33
28,CDKN1B,10000.0,2.562143669163401e-34,3.602646396652694e-33
29,CCNE1,10000.0,2.562143669163401e-34,3.602646396652694e-33
30,PPM1D,9615.0,1.7433454538872254e-29,5.597773293341013e-29
31,CXCR4,2314.0,5.3190319563369246e-11,7.590701854355819e-11
32,MAML2,1585.0,7.2458978108416e-17,1.220518032891761e-16
33,SDHB,627.0,1.2131363624538246e-26,3.0402380790763526e-26
34,CREB3L2,61.0,1.5840426755453e-33,1.0500669994340616e-32
35,MLH1,6470.0,0.0003299682975596115,0.00037987946861904847
36,STAG2,9864.0,1.4433541583120448e-32,7.23437267153964e-32
37,JAK1,9483.0,6.4645209539936835e-28,1.832357318683727e-27
38,LYN,6592.0,0.00010080194462220556,0.0001204348815108328
39,PPP2R1A,1311.0,2.0152215494864819e-19,3.6648498090218765e-19
