,iter,Gene,Raw,Normalized,Response
0,0,CHD4,-0.44,-0.08792099999999999,1
1,0,SMC1A,0.19999999999999998,0.15702369999999996,1
2,0,ATP1A1,0.07,0.047810700000000005,1
3,0,CCNC,-1.29,-0.5180454999999999,1
4,0,BCLAF1,0.54,0.41224140000000004,1
5,0,ELK4,0.14,0.11143860000000001,1
6,0,DDR2,0.09,0.0521424,1
7,0,PCM1,0.42,0.3622668,1
8,0,ATIC,-0.35000000000000003,-0.2809911,1
9,0,XPC,0.30999999999999994,0.2291204,1
10,0,SPEN,0.38,0.30279480000000003,1
11,0,DDX3X,-0.46,-0.3210758,1
12,0,EIF4A2,0.07999999999999997,0.02071699999999997,1
13,0,FUBP1,0.17,0.12431590000000001,1
14,0,NCOA1,0.11999999999999983,0.6495437,1
15,0,PIK3CA,3.620000000000001,2.933886100000001,1
16,0,NSD2,0.39,0.2817444,1
17,0,RB1,-0.87,-0.20749,1
18,0,PSIP1,-0.23,-0.1396325,1
19,0,SRSF3,1.0099999999999998,0.7987801999999999,1
20,0,USP9X,0.2,0.15854780000000002,1
21,0,SFPQ,-0.5400000000000001,0.37996279999999993,1
22,0,IDH1,-1.58,-0.4346783000000001,1
23,0,CANT1,0.21999999999999997,0.08163599999999999,1
24,0,ATF1,-0.17,-0.1241295,1
25,0,PIK3R1,3.7900000000000005,3.2206948000000004,1
26,0,KDM5A,-0.72,-0.42788839999999995,1
27,0,MALT1,0.88,0.7078769,1
28,0,EED,0.23999999999999994,0.17379059999999996,1
29,0,FOXO3,3.3500000000000005,2.4639645,1
30,0,ARHGEF12,-0.15999999999999998,0.0829716,1
31,0,DGCR8,-0.51,-0.23555020000000004,1
32,0,LARP4B,0.15,0.1072605,1
33,0,CBLB,0.81,0.6958529,1
34,0,NOTCH1,-0.22000000000000008,0.16025240000000002,1
35,0,COL3A1,0.53,0.5086251,1
36,0,TSC1,1.46,1.3208150000000003,1
37,0,SUZ12,-1.1,-0.4742033,1
38,0,NSD3,0.42,0.2999878,1
39,0,BRD4,-2.2,-1.4593321,1
40,0,CTCF,-1.8899999999999997,-1.1975577,1
41,0,AFDN,-1.62,-0.7280555999999999,1
42,0,RUNX1,-6.3100000000000005,-2.2883869999999993,1
43,0,NFE2L2,-0.44,-0.08126030000000002,1
44,0,NACA,1.0899999999999999,0.6713145,1
45,0,MSN,-0.13999999999999996,0.018257000000000016,1
46,0,RPL5,-1.9699999999999995,-0.8610462999999998,1
47,0,MSH6,1.6700000000000002,1.4163214,1
48,0,RPL22,1.67,1.1360368,1
49,0,TGFBR2,-1.2999999999999998,-0.5130266,1
50,0,AFF1,1.07,0.6530984,1
51,0,DCTN1,-1.1400000000000001,-0.7954455,1
52,0,MEN1,-1.1500000000000001,-0.7092292,1
53,0,CDC73,-1.8,-0.9505471000000001,1
54,0,YWHAE,-0.31999999999999995,-0.149293,1
55,0,PIM1,-0.47,-0.1833752,1
56,0,ERCC2,0.98,0.7487319,1
57,0,SMARCA4,-1.5499999999999998,-1.0684765,1
58,0,RNF213,0.34,0.3128714,1
59,0,TRRAP,-0.54,-0.1776519,1
60,0,WWTR1,-0.98,-0.39575360000000004,1
61,0,FOXO4,0.24999999999999997,0.3234214,1
62,0,BCR,0.25,0.2102909,1
63,0,KDM6A,-0.5999999999999999,-0.36890429999999996,1
64,0,HIP1,-0.48,-0.30374209999999996,1
65,0,TFG,-0.33999999999999997,-0.14478059999999998,1
66,0,SH2B3,-0.06,-0.0293364,1
67,0,ARID1B,3.13,2.4471397,1
68,0,MED12,-1.6300000000000001,-0.9492294000000001,1
69,0,CTNNA1,0.5199999999999999,0.4443854,1
70,0,AFF4,-0.45000000000000007,-0.25730330000000007,1
71,0,IL6ST,1.45,1.2267979000000002,1
72,0,DNM2,-0.51,-0.07332760000000006,1
73,0,RPL10,1.8,1.2310722000000003,1
74,0,MLLT6,0.8700000000000001,0.6441020000000001,1
75,0,NFKBIE,-0.68,-0.10292889999999999,1
76,0,ABL1,-7.2299999999999995,-2.7978635999999995,1
77,0,DDX6,-1.08,-0.7018193,1
78,0,ELL,1.06,0.5780293999999999,1
79,0,SIRPA,-0.6,-0.193956,1
80,0,HIF1A,1.8699999999999997,1.6394601000000002,1
81,0,PATZ1,-0.96,-0.23205119999999999,1
82,0,CD74,1.06,0.6312503,1
83,0,ARID2,3.0999999999999996,2.4518623999999996,1
84,0,TCF7L2,0.13,0.22640819999999995,1
85,0,FUS,-3.5499999999999994,-0.42568149999999993,1
86,0,ARNT,0.71,0.5755188,1
87,0,ZMYM2,0.2,0.163868,1
88,0,FLNA,-2.05,-0.9681486,1
89,0,RALGDS,-1.05,-0.24122329999999997,1
90,0,ERC1,0.1,0.07595800000000001,1
91,0,CAMTA1,0.31,0.2484061,1
92,0,SS18,2.93,1.9330216999999998,1
93,0,POLG,0.01,0.0028859000000000003,1
94,0,TPM4,-0.2,-0.1583257,1
95,0,STAG2,1.35,1.0843208,1
96,0,CTNNB1,-4.96,-2.8480494,1
97,0,SET,0.41000000000000003,0.3129059,1
98,0,MYC,-7.249999999999999,-2.834147999999999,1
99,0,PTEN,0.49,0.9851167999999999,1
100,0,SETD1B,0.62,0.45421989999999995,1
101,0,FANCA,0.16,0.11288460000000003,1
102,0,JAK1,1.8099999999999998,1.4986,1
103,0,RAF1,-0.48000000000000004,0.990145,1
104,0,CREBBP,-0.36,0.7145617999999998,1
105,0,CYLD,0.09000000000000001,0.09029860000000002,1
106,0,MAP2K4,-0.8300000000000001,-0.06871179999999999,1
