,Gene,U,pval,adj_pvals
0,MLLT1,9486.0,5.929591653218653e-28,1.4862989604449387e-27
1,MUTYH,4685.5,0.442936136241178,0.45610450785915896
2,SS18,9382.0,9.374895591374599e-27,2.2048365557492112e-26
3,PRKAR1A,8532.0,6.188053279352597e-18,1.0478436886370398e-17
4,NONO,7815.0,6.112145031435307e-12,8.499004587506759e-12
5,ARHGAP5,2309.0,4.8635232455408655e-11,6.641585507351504e-11
6,PTEN,9136.5,5.200266376451892e-24,1.0652158545312746e-23
7,RNF213,672.5,3.914290385680075e-26,8.984003837012702e-26
8,FUS,2011.0,2.8327480920358475e-13,4.0422360414444116e-13
9,SND1,9702.0,1.50935771372077e-30,5.044432359014152e-30
10,EP300,6205.5,0.003236858963104697,0.0036594755636287528
11,TOP1,9998.0,2.714978051143113e-34,2.6544156646378054e-33
12,CLP1,106.5,6.0343751338048194e-33,2.985840163609917e-32
13,BRCA2,9846.0,2.439584758853757e-32,1.1335143818576604e-31
14,POLQ,1111.5,2.0838887294808933e-21,3.98975681372975e-21
15,PER1,0.0,2.509846695246648e-34,2.6544156646378054e-33
16,MAP2K1,9554.0,9.366043978370982e-29,2.5489019683995317e-28
17,TFRC,4846.5,0.7085094526437112,0.7159742204995684
18,KDM6A,9680.0,2.830512560846768e-30,8.912605666798501e-30
19,SPEN,3149.0,6.092984062145141e-06,7.537100414536684e-06
20,ELK4,60.5,1.484403576943743e-33,8.700888658701016e-33
21,CAMTA1,1853.0,1.4847034046251538e-14,2.2096562389147797e-14
22,TRRAP,2163.0,4.1842137712302065e-12,5.860975907495252e-12
23,FOXO3,692.0,6.626404501055301e-26,1.5027738779178987e-25
24,SRSF2,2.0,2.7152837143053396e-34,2.6544156646378054e-33
25,SBDS,1743.0,1.726245035532668e-15,2.6520135424917198e-15
26,CDK4,9961.0,8.225246506212447e-34,5.3115574896049864e-33
27,KAT7,7497.0,1.0552145251050537e-09,1.405722846381208e-09
28,KMT2C,2575.0,3.140448223624342e-09,4.140175685816174e-09
29,HIF1A,17.0,4.263233728918463e-34,3.38150289986634e-33
30,ARID1A,464.0,1.5319580688198888e-28,4.053305723752622e-28
31,DDX10,4129.5,0.03351565338705059,0.03658872189245351
32,FANCA,9950.0,1.138087578076684e-33,7.108383069626502e-33
33,NF1,1495.5,1.1123495784597303e-17,1.8267465060049882e-17
34,ASXL1,1710.0,9.156776130414297e-16,1.41244198610844e-15
35,MSH2,9830.0,3.881758354138337e-32,1.7197092243333795e-31
36,BRD4,3608.5,0.0006769011798195574,0.0007862785046074737
37,CASP3,8528.5,6.675710725519083e-18,1.1254184895675975e-17
38,PRCC,5946.0,0.02087099953443715,0.02304884296411755
39,CCNE1,9796.5,1.0228213489639926e-31,4.235814499513926e-31
40,TCF3,5407.0,0.3205756761494153,0.3328047210161505
41,SS18L1,0.0,2.54502469457212e-34,2.6544156646378054e-33
42,BRD3,8844.0,5.9096522446807225e-21,1.1037144633447819e-20
43,EPS15,129.5,1.174453175048692e-32,5.593333246169395e-32
44,XPA,1101.0,1.6373918129539413e-21,3.1507387915931902e-21
45,TFE3,6460.0,0.0003617153885837864,0.00042535050324204505
46,PIK3CA,9701.0,1.5658623406037246e-30,5.18777001539147e-30
47,DGCR8,4287.0,0.08164910799440131,0.08713812365789048
48,PRDM2,2755.5,4.138851965727143e-08,5.363614282115788e-08
49,BRCA1,9982.0,4.395024028284114e-34,3.38150289986634e-33
50,XPC,3640.5,0.0008975074144521775,0.001036213105776605
51,CTCF,9546.0,1.165834884810643e-28,3.1280499374144714e-28
52,CRTC1,1083.0,1.0173414299418803e-21,1.967548653846987e-21
53,TCF7L2,9614.5,1.762456186938388e-29,5.16535236325789e-29
54,SDHD,9974.0,5.521444652041956e-34,3.929720876662285e-33
55,PMS1,8189.0,6.635052028046462e-15,9.991916295200402e-15
56,SUFU,7274.5,2.7504444859197844e-08,3.5765165499503e-08
57,TAF15,532.0,9.615189840204648e-28,2.3788229409856953e-27
58,PABPC1,6248.0,0.00230237937755046,0.0026107337584723965
59,CANT1,1625.5,1.6371513301960164e-16,2.620817885733959e-16
60,MED12,210.5,1.25124476510261e-31,5.071534633022281e-31
61,AKAP9,9153.0,3.4320800051410606e-24,7.184738911861231e-24
62,NFKB2,544.0,1.3328048944817276e-27,3.255119646138065e-27
63,AKT1,10000.0,2.560989307739323e-34,2.6544156646378054e-33
64,CNBP,3489.5,0.0002238295546743044,0.0002648418022699068
65,CCDC6,2910.0,3.298419153003474e-07,4.1612506532924626e-07
66,EIF1AX,8479.5,1.8842014176185696e-17,3.0810332193677043e-17
67,ACVR1B,9575.5,5.104113746428278e-29,1.409179229992155e-28
68,SUZ12,9711.5,1.162412408700132e-30,3.954277926024557e-30
69,SFPQ,0.0,2.5524915138376253e-34,2.6544156646378054e-33
70,APC,9655.0,5.692137876414279e-30,1.739038822782907e-29
71,CHCHD7,5096.5,0.8145119008738553,0.8166553532445759
72,TPR,8750.5,5.040653293449911e-20,9.277724177799112e-20
73,ZCCHC8,3372.0,6.968469397131744e-05,8.401857089579729e-05
74,BAP1,9379.5,1.0151716449919046e-26,2.3584170533043637e-26
75,ATRX,6349.0,0.0009844804158746486,0.0011297802362898828
76,NFE2L2,9773.0,2.00443364911758e-31,7.566719382950064e-31
