"","Gene","Count","Thresh.Name","Thresh.Value"
"334","DUSP26",1,"narrow",0.002
"335","CDH10",87,"narrow",0.002
"336","COX7A2",3,"narrow",0.002
"337","DNAJC30",1,"narrow",0.002
"338","FOXN1",2,"narrow",0.002
"339","KCNF1",1,"narrow",0.002
"340","ADM2",2,"narrow",0.002
"341","GLRX",3,"narrow",0.002
"342","SYS1",5,"narrow",0.002
"343","PAF1",1,"narrow",0.002
"344","TTR",2,"narrow",0.002
"345","AGR2",174,"narrow",0.002
"346","MMP7",93,"narrow",0.002
"347","TMEM37",1,"narrow",0.002
"348","C1orf43",2,"narrow",0.002
"349","C20orf27",4,"narrow",0.002
"350","SPX",57,"narrow",0.002
"351","PTPRR",1,"narrow",0.002
"352","ARHGEF38",109,"narrow",0.002
"353","AMN",20,"narrow",0.002
"354","ODF2",8,"narrow",0.002
"355","FLG",54,"narrow",0.002
"356","GAD2",199,"narrow",0.002
"357","ORM2",9,"narrow",0.002
"358","CRACR2A",22,"narrow",0.002
"359","SRSF6",1,"narrow",0.002
"360","TUB",1,"narrow",0.002
"361","HOXB9",5,"narrow",0.002
"362","B4GALT5",1,"narrow",0.002
"363","HOXB7",3,"narrow",0.002
"364","SGSM1",4,"narrow",0.002
"365","ADH1C",32,"narrow",0.002
"366","GDE1",14,"narrow",0.002
"367","CDHR5",14,"narrow",0.002
"368","C1QTNF3",26,"narrow",0.002
"369","MRPL55",4,"narrow",0.002
"370","UBASH3B",1,"narrow",0.002
"371","ACADL",18,"narrow",0.002
"372","ATP5PO",10,"narrow",0.002
"373","RNF128",1,"narrow",0.002
"374","GRB14",29,"narrow",0.002
"375","CERS4",2,"narrow",0.002
"376","GABRA5",16,"narrow",0.002
"377","PLAC9",3,"narrow",0.002
"378","IL17RE",33,"narrow",0.002
"379","HTRA4",1,"narrow",0.002
"380","ACE2",134,"narrow",0.002
"381","FCRL1",55,"narrow",0.002
"382","AXIN1",2,"narrow",0.002
"383","IYD",10,"narrow",0.002
"384","GPRC5C",3,"narrow",0.002
"385","MACROH2A2",1,"narrow",0.002
"386","PEG3",2,"narrow",0.002
"387","PIP5KL1",5,"narrow",0.002
"388","CERS5",2,"narrow",0.002
"389","SLC35B2",13,"narrow",0.002
"390","ART5",16,"narrow",0.002
"391","OBP2A",1,"narrow",0.002
"392","FUT6",2,"narrow",0.002
"393","SLAMF7",3,"narrow",0.002
"394","CHFR",2,"narrow",0.002
"395","TGFB2",1,"narrow",0.002
"396","KRT6A",3,"narrow",0.002
"397","SLC66A1L",12,"narrow",0.002
"398","LGALS4",24,"narrow",0.002
"399","CAMSAP1",1,"narrow",0.002
"400","SSTR1",4,"narrow",0.002
"401","VSTM5",2,"narrow",0.002
"402","NPNT",9,"narrow",0.002
"403","CHMP2A",7,"narrow",0.002
"404","PIFO",67,"narrow",0.002
"405","PRSS35",38,"narrow",0.002
"406","TTC33",2,"narrow",0.002
"407","KDM5A",1,"narrow",0.002
"408","SDCBP2",1,"narrow",0.002
"409","JPH1",3,"narrow",0.002
"410","SPAG7",1,"narrow",0.002
"411","SLC16A8",4,"narrow",0.002
"412","ELOC",8,"narrow",0.002
"413","TRIM7",6,"narrow",0.002
