"","Gene","Count","Thresh.Name","Thresh.Value"
"158","B3GALT6",4,"narrow",0.002
"159","B3GAT1",6,"narrow",0.002
"160","B3GNT6",1,"narrow",0.002
"161","B4GALNT2",2,"narrow",0.002
"162","BAALC",10,"narrow",0.002
"163","BBOX1",57,"narrow",0.002
"164","BCAS1",182,"narrow",0.002
"165","BCAS2",18,"narrow",0.002
"166","BCHE",3,"narrow",0.002
"167","BCL2A1",9,"narrow",0.002
"168","BCL2L15",2,"narrow",0.002
"169","BCL6B",55,"narrow",0.002
"170","BCL9",8,"narrow",0.002
"171","BCOR",7,"narrow",0.002
"172","BEAN1",2,"narrow",0.002
"173","BEX1",45,"narrow",0.002
"174","BFSP2",1,"narrow",0.002
"175","BGN",49,"narrow",0.002
"176","BHMT2",13,"narrow",0.002
"177","BICC1",1,"narrow",0.002
"178","BIN2",8,"narrow",0.002
"179","BLNK",138,"narrow",0.002
"180","BLVRB",4,"narrow",0.002
"181","BMP3",54,"narrow",0.002
"182","BMP7",1,"narrow",0.002
"183","BNC1",21,"narrow",0.002
"184","BNIPL",22,"narrow",0.002
"185","BPIFA2",8,"narrow",0.002
"186","BPIFB1",185,"narrow",0.002
"187","BPIFB2",68,"narrow",0.002
"188","BRD4",15,"narrow",0.002
"189","BRDT",19,"narrow",0.002
"190","BRINP1",63,"narrow",0.002
"191","BRINP3",25,"narrow",0.002
"192","BSN",3,"narrow",0.002
"193","BSND",1,"narrow",0.002
"194","BTNL9",1,"narrow",0.002
"195","C10orf82",17,"narrow",0.002
"196","C11orf21",69,"narrow",0.002
"197","C11orf87",7,"narrow",0.002
"198","C11orf96",22,"narrow",0.002
"199","C16orf89",9,"narrow",0.002
"200","C17orf100",1,"narrow",0.002
"201","C17orf50",1,"narrow",0.002
"202","C1QTNF8",1,"narrow",0.002
"203","C1QTNF9B",12,"narrow",0.002
"204","C2CD4B",7,"narrow",0.002
"205","C2orf81",1,"narrow",0.002
"206","C3orf70",38,"narrow",0.002
"207","C4B",2,"narrow",0.002
"208","C4BPA",4,"narrow",0.002
"209","C4orf19",9,"narrow",0.002
"210","C4orf33",1,"narrow",0.002
"211","C5AR2",88,"narrow",0.002
"212","C5orf46",1,"narrow",0.002
"213","C5orf58",3,"narrow",0.002
"214","C6orf118",7,"narrow",0.002
"215","C6orf15",4,"narrow",0.002
"216","C6orf223",9,"narrow",0.002
"217","C9orf152",6,"narrow",0.002
"218","CA10",1,"narrow",0.002
"219","CA6",108,"narrow",0.002
"220","CA9",49,"narrow",0.002
"221","CABP1",73,"narrow",0.002
"222","CABP4",4,"narrow",0.002
"223","CACHD1",1,"narrow",0.002
"224","CACNA1A",168,"narrow",0.002
"225","CACNA1B",9,"narrow",0.002
"226","CACNA1C",4,"narrow",0.002
"227","CACNA1D",2,"narrow",0.002
"228","CACNA2D2",5,"narrow",0.002
"229","CACNA2D3",14,"narrow",0.002
"230","CACNB4",8,"narrow",0.002
"231","CACNG1",104,"narrow",0.002
"232","CACNG4",2,"narrow",0.002
"233","CACNG6",9,"narrow",0.002
"234","CACNG7",1,"narrow",0.002
"235","CADM2",30,"narrow",0.002
