"","Gene","Count","Thresh.Name","Thresh.Value"
"1","A1CF",96,"narrow",0.002
"2","A2M",1,"narrow",0.002
"3","A2ML1",186,"narrow",0.002
"4","AADACL3",1,"narrow",0.002
"5","AATK",129,"narrow",0.002
"6","ABAT",9,"narrow",0.002
"7","ABCA12",21,"narrow",0.002
"8","ABCA4",15,"narrow",0.002
"9","ABCA9",1,"narrow",0.002
"10","ABCB1",13,"narrow",0.002
"11","ABCB5",1,"narrow",0.002
"12","ABCC11",37,"narrow",0.002
"13","ABCC12",60,"narrow",0.002
"14","ABCC9",102,"narrow",0.002
"15","ABHD12B",10,"narrow",0.002
"16","ABI3BP",8,"narrow",0.002
"17","ABLIM2",5,"narrow",0.002
"18","ABO",4,"narrow",0.002
"19","ACAN",32,"narrow",0.002
"20","ACE2",18,"narrow",0.002
"21","ACER1",4,"narrow",0.002
"22","ACHE",5,"narrow",0.002
"23","ACKR2",59,"narrow",0.002
"24","ACOT12",1,"narrow",0.002
"25","ACOT6",97,"narrow",0.002
"26","ACOXL",3,"narrow",0.002
"27","ACPP",2,"narrow",0.002
"28","ACSBG1",1,"narrow",0.002
"29","ACSL5",6,"narrow",0.002
"30","ACSM4",7,"narrow",0.002
"31","ACSS3",1,"narrow",0.002
"32","ACTA2",1,"narrow",0.002
"33","ACTC1",18,"narrow",0.002
"34","ACTG2",81,"narrow",0.002
"35","ACTL6B",22,"narrow",0.002
"36","ACVRL1",2,"narrow",0.002
"37","ADAM8",5,"narrow",0.002
"38","ADAMTS12",4,"narrow",0.002
"39","ADAMTS18",11,"narrow",0.002
"40","ADAMTS2",61,"narrow",0.002
"41","ADAMTS4",23,"narrow",0.002
"42","ADAMTS5",8,"narrow",0.002
"43","ADAMTS6",4,"narrow",0.002
"44","ADAMTS8",2,"narrow",0.002
"45","ADAMTSL1",47,"narrow",0.002
"46","ADAMTSL2",38,"narrow",0.002
"47","ADAMTSL4",1,"narrow",0.002
"48","ADARB2",3,"narrow",0.002
"49","ADCY2",16,"narrow",0.002
"50","ADCY5",5,"narrow",0.002
"51","ADCYAP1",10,"narrow",0.002
"52","ADH6",65,"narrow",0.002
"53","ADORA3",6,"narrow",0.002
"54","ADRA2A",1,"narrow",0.002
"55","AGA",2,"narrow",0.002
"56","AGMO",3,"narrow",0.002
"57","AGR3",30,"narrow",0.002
"58","AGT",9,"narrow",0.002
"59","AGTR1",1,"narrow",0.002
"60","AK5",1,"narrow",0.002
"61","AK8",1,"narrow",0.002
"62","AKAP5",2,"narrow",0.002
"63","AKR1B10",12,"narrow",0.002
"64","AKR1B15",11,"narrow",0.002
"65","AKR7A3",6,"narrow",0.002
"66","ALDH1A1",2,"narrow",0.002
"67","ALDH1A2",29,"narrow",0.002
"68","ALDH1L1",1,"narrow",0.002
"69","ALDH1L2",2,"narrow",0.002
"70","ALDH3A1",1,"narrow",0.002
"71","ALDH3B2",1,"narrow",0.002
"72","ALDH4A1",1,"narrow",0.002
"73","ALOX15",81,"narrow",0.002
"74","ALOX5",5,"narrow",0.002
"75","ALPI",9,"narrow",0.002
"76","ALPK2",4,"narrow",0.002
"77","ALPK3",1,"narrow",0.002
"78","ALPP",72,"narrow",0.002
"79","AMBP",1,"narrow",0.002
"80","AMER2",24,"narrow",0.002
"81","AMN",6,"narrow",0.002
"82","AMZ1",98,"narrow",0.002
"83","ANGPT2",119,"narrow",0.002
"84","ANGPTL1",1,"narrow",0.002
"85","ANGPTL2",2,"narrow",0.002
"86","ANGPTL6",67,"narrow",0.002
"87","ANGPTL7",2,"narrow",0.002
"88","ANK1",1,"narrow",0.002
"89","ANKFN1",30,"narrow",0.002
"90","ANKRD1",1,"narrow",0.002
"91","ANKRD13A",13,"narrow",0.002
"92","ANKRD2",2,"narrow",0.002
"93","ANKRD20A4",8,"narrow",0.002
"94","ANKRD30A",53,"narrow",0.002
"95","ANKRD34B",1,"narrow",0.002
"96","ANKRD35",3,"narrow",0.002
"97","ANKRD65",1,"narrow",0.002
"98","ANKS1A",2,"narrow",0.002
"99","ANKS4B",145,"narrow",0.002
"100","ANO2",44,"narrow",0.002
"101","ANO3",4,"narrow",0.002
"102","ANO4",1,"narrow",0.002
"103","ANPEP",15,"narrow",0.002
"104","ANXA10",23,"narrow",0.002
"105","ANXA13",156,"narrow",0.002
"106","ANXA8",2,"narrow",0.002
"107","AOC1",61,"narrow",0.002
"108","AP3B2",2,"narrow",0.002
"109","APBB1IP",26,"narrow",0.002
"110","APC2",90,"narrow",0.002
"111","APCDD1",2,"narrow",0.002
"112","APCDD1L",45,"narrow",0.002
"113","APLN",5,"narrow",0.002
"114","APOBR",1,"narrow",0.002
"115","APOC1",94,"narrow",0.002
"116","APOC4",84,"narrow",0.002
"117","APOE",3,"narrow",0.002
"118","APOL4",1,"narrow",0.002
"119","APOLD1",1,"narrow",0.002
"120","AQP1",39,"narrow",0.002
"121","AQP12A",3,"narrow",0.002
"122","AQP5",17,"narrow",0.002
"123","AQP7",19,"narrow",0.002
"124","AQP9",6,"narrow",0.002
"125","AR",1,"narrow",0.002
"126","ARG2",1,"narrow",0.002
"127","ARHGAP10",4,"narrow",0.002
"128","ARHGAP15",2,"narrow",0.002
"129","ARHGAP22",2,"narrow",0.002
"130","ARHGAP25",77,"narrow",0.002
"131","ARHGAP4",4,"narrow",0.002
"132","ARHGAP40",9,"narrow",0.002
"133","ARHGAP6",2,"narrow",0.002
"134","ARHGDIB",1,"narrow",0.002
"135","ARHGEF33",1,"narrow",0.002
"136","ARL11",100,"narrow",0.002
"137","ARL14EPL",6,"narrow",0.002
"138","ARPP21",39,"narrow",0.002
"139","ART4",1,"narrow",0.002
"140","ART5",1,"narrow",0.002
"141","ARTN",4,"narrow",0.002
"142","ASB1",6,"narrow",0.002
"143","ASB4",38,"narrow",0.002
"144","ASCL1",104,"narrow",0.002
"145","ASCL2",1,"narrow",0.002
"146","ASCL4",1,"narrow",0.002
"147","ASIC2",117,"narrow",0.002
"148","ASPA",3,"narrow",0.002
"149","ASTN1",126,"narrow",0.002
"150","ASXL3",49,"narrow",0.002
"151","ATG9B",1,"narrow",0.002
"152","ATP13A4",3,"narrow",0.002
"153","ATP13A5",1,"narrow",0.002
"154","ATP1A2",1,"narrow",0.002
"155","ATP1A3",1,"narrow",0.002
"156","ATP1A4",6,"narrow",0.002
"157","ATP2A3",8,"narrow",0.002
"158","ATP2B3",1,"narrow",0.002
"159","ATP4A",3,"narrow",0.002
"160","ATP6V0D2",1,"narrow",0.002
"161","ATP6V1B1",30,"narrow",0.002
"162","ATP8B4",1,"narrow",0.002
"163","AVPR2",21,"narrow",0.002
"164","AWAT2",3,"narrow",0.002
"165","AXIN2",2,"narrow",0.002
"166","AZGP1",12,"narrow",0.002
"167","B3GALT2",1,"narrow",0.002
"168","B3GALT4",1,"narrow",0.002
"169","B3GALT5",1,"narrow",0.002
"170","B3GAT1",3,"narrow",0.002
"171","B3GNT6",55,"narrow",0.002
"172","B4GALNT2",3,"narrow",0.002
"173","BAAT",38,"narrow",0.002
"174","BATF",2,"narrow",0.002
"175","BBOX1",4,"narrow",0.002
"176","BCAN",1,"narrow",0.002
"177","BCAS1",61,"narrow",0.002
"178","BCL11B",3,"narrow",0.002
"179","BCL2L14",2,"narrow",0.002
"180","BCL2L15",8,"narrow",0.002
"181","BCL6B",17,"narrow",0.002
"182","BEND4",35,"narrow",0.002
"183","BEX1",3,"narrow",0.002
"184","BGN",8,"narrow",0.002
"185","BHMT2",8,"narrow",0.002
"186","BIN2",2,"narrow",0.002
"187","BIRC7",2,"narrow",0.002
"188","BLNK",7,"narrow",0.002
"189","BLVRB",1,"narrow",0.002
"190","BMP3",170,"narrow",0.002
"191","BMP6",3,"narrow",0.002
"192","BMP7",2,"narrow",0.002
"193","BNIPL",64,"narrow",0.002
"194","BOC",1,"narrow",0.002
"195","BPI",6,"narrow",0.002
"196","BPIFB1",117,"narrow",0.002
"197","BPIFB2",29,"narrow",0.002
"198","BRDT",32,"narrow",0.002
"199","BRINP3",6,"narrow",0.002
"200","BSN",13,"narrow",0.002
"201","BSND",13,"narrow",0.002
"202","BTBD3",1,"narrow",0.002
"203","C11orf21",122,"narrow",0.002
"204","C11orf68",3,"narrow",0.002
"205","C14orf39",7,"narrow",0.002
"206","C16orf54",132,"narrow",0.002
"207","C16orf89",1,"narrow",0.002
"208","C19orf71",7,"narrow",0.002
"209","C1QL2",1,"narrow",0.002
"210","C1QTNF3",2,"narrow",0.002
"211","C1QTNF5",3,"narrow",0.002
"212","C1QTNF8",12,"narrow",0.002
"213","C1orf194",1,"narrow",0.002
"214","C1orf61",4,"narrow",0.002
"215","C1orf94",33,"narrow",0.002
