"","Gene","Count","Thresh.Name","Thresh.Value"
"256","TCF7L1",3,"narrow",0.002
"257","CENPW",2,"narrow",0.002
"258","PODNL1",5,"narrow",0.002
"259","SEMA3A",49,"narrow",0.002
"260","PCDHA1",1,"narrow",0.002
"261","ADGRL4",1,"narrow",0.002
"262","C1RL",5,"narrow",0.002
"263","OARD1",2,"narrow",0.002
"264","AMPD1",2,"narrow",0.002
"265","NPNT",1,"narrow",0.002
"266","BTG3",3,"narrow",0.002
"267","PIFO",43,"narrow",0.002
"268","PRSS35",1,"narrow",0.002
"269","SETBP1",1,"narrow",0.002
"270","ARHGAP6",32,"narrow",0.002
"271","CYGB",2,"narrow",0.002
"272","ZNF215",8,"narrow",0.002
"273","CPLANE1",44,"narrow",0.002
"274","COL14A1",51,"narrow",0.002
"275","RXRG",1,"narrow",0.002
"276","PNPLA7",1,"narrow",0.002
"277","MS4A10",2,"narrow",0.002
"278","RNF182",5,"narrow",0.002
"279","MMP2",73,"narrow",0.002
"280","OGN",12,"narrow",0.002
"281","CRISPLD1",2,"narrow",0.002
"282","NDP",2,"narrow",0.002
"283","PRLR",2,"narrow",0.002
"284","GALNT15",34,"narrow",0.002
"285","CABYR",16,"narrow",0.002
"286","PIPOX",1,"narrow",0.002
"287","CYP2D6",1,"narrow",0.002
"288","PRKG1",30,"narrow",0.002
"289","OLFM1",24,"narrow",0.002
"290","EPHX3",7,"narrow",0.002
"291","TUBA1B",5,"narrow",0.002
"292","REG3A",33,"narrow",0.002
"293","SPIRE1",1,"narrow",0.002
"294","HLA-F",8,"narrow",0.002
"295","MYO7B",4,"narrow",0.002
"296","KIF22",2,"narrow",0.002
"297","SLC25A18",27,"narrow",0.002
"298","SCG3",65,"narrow",0.002
"299","LRP11",1,"narrow",0.002
"300","CA4",74,"narrow",0.002
"301","LARGE1",1,"narrow",0.002
"302","IFIT3",14,"narrow",0.002
"303","ZNF354C",4,"narrow",0.002
"304","PAPPA",104,"narrow",0.002
"305","PRIMA1",1,"narrow",0.002
"306","ACSM2B",1,"narrow",0.002
"307","RHEX",2,"narrow",0.002
"308","PLPP3",8,"narrow",0.002
"309","PDZD2",8,"narrow",0.002
"310","CACNA1A",12,"narrow",0.002
"311","PSMB9",44,"narrow",0.002
"312","TMEM47",9,"narrow",0.002
"313","NEUROG3",19,"narrow",0.002
"314","CRMP1",3,"narrow",0.002
"315","KLF7",7,"narrow",0.002
"316","GABRA3",1,"narrow",0.002
"317","DDX47",1,"narrow",0.002
"318","SCUBE2",13,"narrow",0.002
"319","ZNF625",1,"narrow",0.002
"320","B4GALNT4",5,"narrow",0.002
"321","CDH6",5,"narrow",0.002
"322","HLA-C",4,"narrow",0.002
"323","ADCYAP1R1",10,"narrow",0.002
"324","GBP1",15,"narrow",0.002
"325","DEPTOR",3,"narrow",0.002
"326","SESN3",15,"narrow",0.002
"327","WSCD1",1,"narrow",0.002
"328","PADI1",40,"narrow",0.002
"329","WARS1",194,"narrow",0.002
"330","GIP",1,"narrow",0.002
"331","CYP2A6",2,"narrow",0.002
"332","FOXI2",1,"narrow",0.002
"333","SYNGR1",1,"narrow",0.002
"334","MMRN2",2,"narrow",0.002
"335","PIH1D1",7,"narrow",0.002
"336","EMCN",11,"narrow",0.002
"337","AHSG",18,"narrow",0.002
"338","MID2",1,"narrow",0.002
"339","XKR7",6,"narrow",0.002
"340","HLA-B",15,"narrow",0.002
"341","CLIC3",3,"narrow",0.002
"342","CDH17",2,"narrow",0.002
"343","HSPA2",114,"narrow",0.002
"344","CCDC47",1,"narrow",0.002
"345","FHL1",25,"narrow",0.002
"346","CLMP",7,"narrow",0.002
"347","RRP9",1,"narrow",0.002
"348","MATN2",8,"narrow",0.002
"349","CCDC181",30,"narrow",0.002
"350","IGSF10",3,"narrow",0.002
