"","Gene","Count","Thresh.Name","Thresh.Value"
"389","ASB1",20,"narrow",0.002
"390","CARTPT",1,"narrow",0.002
"391","LRRC38",1,"narrow",0.002
"392","DLGAP4",13,"narrow",0.002
"393","FBXO2",192,"narrow",0.002
"394","MUC5B",4,"narrow",0.002
"395","ZNF99",1,"narrow",0.002
"396","CRTC1",8,"narrow",0.002
"397","SLC26A4",17,"narrow",0.002
"398","C1orf68",1,"narrow",0.002
"399","LRRC9",71,"narrow",0.002
"400","MSI1",90,"narrow",0.002
"401","SCN3A",1,"narrow",0.002
"402","GPR27",125,"narrow",0.002
"403","EREG",43,"narrow",0.002
"404","PCDH12",12,"narrow",0.002
"405","TBXA2R",9,"narrow",0.002
"406","NPIPB9",12,"narrow",0.002
"407","RTN4RL2",1,"narrow",0.002
"408","PLA2G3",3,"narrow",0.002
"409","KCTD8",96,"narrow",0.002
"410","MAEL",193,"narrow",0.002
"411","TYROBP",33,"narrow",0.002
"412","EBF2",1,"narrow",0.002
"413","HSD17B2",1,"narrow",0.002
"414","TRIM71",40,"narrow",0.002
"415","IL10RA",10,"narrow",0.002
"416","SRCIN1",162,"narrow",0.002
"417","CCNA1",143,"narrow",0.002
"418","UBD",54,"narrow",0.002
"419","KHDC1",10,"narrow",0.002
"420","TACSTD2",1,"narrow",0.002
"421","HEATR9",105,"narrow",0.002
"422","MAS1",164,"narrow",0.002
"423","TRHDE",85,"narrow",0.002
"424","NHSL2",1,"narrow",0.002
"425","JCAD",94,"narrow",0.002
"426","SLC16A11",2,"narrow",0.002
"427","RDH8",2,"narrow",0.002
"428","TP53INP2",185,"narrow",0.002
"429","CDSN",12,"narrow",0.002
"430","C4orf54",18,"narrow",0.002
"431","HTR6",18,"narrow",0.002
"432","TOM1L2",20,"narrow",0.002
"433","DSG4",2,"narrow",0.002
"434","BCL2L10",2,"narrow",0.002
"435","SLC30A8",3,"narrow",0.002
"436","MSMB",178,"narrow",0.002
"437","SOBP",1,"narrow",0.002
"438","IFIH1",5,"narrow",0.002
"439","NCAM1",92,"narrow",0.002
"440","CLEC2D",7,"narrow",0.002
"441","SCRN1",58,"narrow",0.002
"442","TUBAL3",5,"narrow",0.002
"443","GPR174",6,"narrow",0.002
"444","PVALB",23,"narrow",0.002
"445","NIBAN3",11,"narrow",0.002
"446","CD52",3,"narrow",0.002
"447","NPR3",4,"narrow",0.002
"448","ABAT",194,"narrow",0.002
"449","ABO",18,"narrow",0.002
"450","TCEANC2",1,"narrow",0.002
"451","RTL1",123,"narrow",0.002
"452","ATP13A5",12,"narrow",0.002
"453","MGAT3",200,"narrow",0.002
"454","RSPO2",200,"narrow",0.002
"455","MT-CO1",1,"narrow",0.002
"456","CAPN5",71,"narrow",0.002
"457","HDGFL3",4,"narrow",0.002
"458","ANKRD1",48,"narrow",0.002
"459","SRARP",195,"narrow",0.002
"460","KLF14",1,"narrow",0.002
"461","FIBCD1",57,"narrow",0.002
"462","ZFHX2",95,"narrow",0.002
"463","B4GALNT2",10,"narrow",0.002
"464","SERPINB4",11,"narrow",0.002
"465","RFLNA",4,"narrow",0.002
"466","KIAA1671",38,"narrow",0.002
"467","CACNG5",80,"narrow",0.002
"468","SIRPD",79,"narrow",0.002
"469","SCG5",200,"narrow",0.002
"470","ERFE",1,"narrow",0.002
"471","TNK2",7,"narrow",0.002
"472","TMEM132D",14,"narrow",0.002
"473","KIF1C",8,"narrow",0.002
"474","GADL1",3,"narrow",0.002
"475","DACT1",161,"narrow",0.002
"476","LEP",4,"narrow",0.002
"477","GNL1",1,"narrow",0.002
"478","SNX31",72,"narrow",0.002
"479","PDE7B",11,"narrow",0.002
"480","CACNG2",47,"narrow",0.002
"481","TEF",70,"narrow",0.002
"482","TCEA3",1,"narrow",0.002
"483","FGF9",66,"narrow",0.002
"484","ST8SIA5",194,"narrow",0.002
"485","RIMS3",166,"narrow",0.002
"486","DUSP26",150,"narrow",0.002
"487","CDH10",45,"narrow",0.002
"488","GMDS",7,"narrow",0.002
"489","CCL24",1,"narrow",0.002
"490","FOXN1",3,"narrow",0.002
"491","KCNF1",200,"narrow",0.002
"492","ADM2",14,"narrow",0.002
"493","CACNB4",65,"narrow",0.002
"494","LIMK2",1,"narrow",0.002
"495","CAMK1G",10,"narrow",0.002
"496","MMP7",6,"narrow",0.002
"497","PLAUR",3,"narrow",0.002
"498","GAA",1,"narrow",0.002
"499","ZNF436",25,"narrow",0.002
"500","ITGA11",4,"narrow",0.002
"501","SPX",42,"narrow",0.002
"502","NCAM2",3,"narrow",0.002
"503","FLG",31,"narrow",0.002
"504","MYH6",3,"narrow",0.002
"505","CHRD",118,"narrow",0.002
"506","GAD2",31,"narrow",0.002
"507","RHOU",187,"narrow",0.002
"508","CPT1C",177,"narrow",0.002
"509","GRB10",54,"narrow",0.002
"510","TUB",165,"narrow",0.002
"511","CPXM1",1,"narrow",0.002
"512","ACTA2",7,"narrow",0.002
"513","PLCH2",108,"narrow",0.002
"514","MYBPHL",1,"narrow",0.002
"515","SSBP1",1,"narrow",0.002
"516","SGSM1",192,"narrow",0.002
"517","KCNA1",85,"narrow",0.002
"518","ADH1C",103,"narrow",0.002
"519","MAPK8IP1",184,"narrow",0.002
"520","DEFA3",1,"narrow",0.002
"521","TMIE",134,"narrow",0.002
"522","CDHR5",2,"narrow",0.002
"523","C1QTNF3",4,"narrow",0.002
"524","INPP5J",65,"narrow",0.002
"525","RAB31",162,"narrow",0.002
"526","OTUD7A",194,"narrow",0.002
"527","C1orf198",126,"narrow",0.002
"528","SLC47A2",63,"narrow",0.002
"529","MLLT11",13,"narrow",0.002
"530","PLPPR3",102,"narrow",0.002
"531","RPS6KA2",110,"narrow",0.002
"532","DAND5",6,"narrow",0.002
"533","POU3F1",3,"narrow",0.002
"534","KRBA2",3,"narrow",0.002
"535","TCEAL5",194,"narrow",0.002
"536","GPAT2",98,"narrow",0.002
"537","TNFAIP6",1,"narrow",0.002
"538","MS4A4E",1,"narrow",0.002
"539","NEURL2",3,"narrow",0.002
"540","PAGE5",1,"narrow",0.002
"541","MON1A",3,"narrow",0.002
"542","GABRA5",10,"narrow",0.002
"543","NDST3",91,"narrow",0.002
"544","PLXNB3",1,"narrow",0.002
"545","SLC26A3",63,"narrow",0.002
"546","PLAC9",12,"narrow",0.002
"547","HTRA4",14,"narrow",0.002
"548","RUNX3",7,"narrow",0.002
"549","SPARC",5,"narrow",0.002
"550","ACE2",110,"narrow",0.002
"551","MARCHF11",72,"narrow",0.002
"552","NCALD",2,"narrow",0.002
"553","FCRL1",53,"narrow",0.002
"554","PITPNM3",170,"narrow",0.002
"555","GPRC5C",11,"narrow",0.002
"556","MACROH2A2",4,"narrow",0.002
"557","STK31",4,"narrow",0.002
"558","PEG3",200,"narrow",0.002
"559","PIP5KL1",11,"narrow",0.002
"560","LYVE1",1,"narrow",0.002
"561","ART5",21,"narrow",0.002
"562","PPP1R17",139,"narrow",0.002
"563","OBP2A",1,"narrow",0.002
"564","FUT6",9,"narrow",0.002
"565","TMEM211",1,"narrow",0.002
"566","BPIFB1",24,"narrow",0.002
"567","KIAA0895L",184,"narrow",0.002
"568","LMOD2",17,"narrow",0.002
"569","TGFB2",129,"narrow",0.002
"570","KRT6A",1,"narrow",0.002
"571","RIT2",32,"narrow",0.002
"572","SLC66A1L",5,"narrow",0.002
"573","C4orf48",3,"narrow",0.002
"574","COL12A1",4,"narrow",0.002
"575","LGALS4",10,"narrow",0.002
"576","PODNL1",176,"narrow",0.002
"577","PF4",7,"narrow",0.002
"578","CCDC141",4,"narrow",0.002
"579","ANGPT2",21,"narrow",0.002
"580","SSTR1",41,"narrow",0.002
"581","MSX1",83,"narrow",0.002
"582","PCDHA1",43,"narrow",0.002
"583","ERMAP",1,"narrow",0.002
"584","VSTM5",6,"narrow",0.002
"585","RANBP3L",150,"narrow",0.002
"586","MAGI1",76,"narrow",0.002
"587","AVIL",1,"narrow",0.002
"588","NPNT",128,"narrow",0.002
"589","PIFO",110,"narrow",0.002
"590","PRSS35",164,"narrow",0.002
"591","RASSF4",19,"narrow",0.002
"592","TBX4",53,"narrow",0.002
"593","PRR5",3,"narrow",0.002
"594","SDCBP2",3,"narrow",0.002
"595","ARHGAP6",1,"narrow",0.002
"596","LDLRAD1",27,"narrow",0.002
"597","TCF24",2,"narrow",0.002
"598","KCNAB3",10,"narrow",0.002
"599","TFAP2E",18,"narrow",0.002
"600","CNTN5",158,"narrow",0.002
"601","HSPA12B",28,"narrow",0.002
"602","C12orf42",12,"narrow",0.002
"603","PRKCZ",52,"narrow",0.002
"604","AP3M2",4,"narrow",0.002
"605","TFF2",118,"narrow",0.002
"606","SNCAIP",3,"narrow",0.002
"607","NAPB",161,"narrow",0.002
"608","SGCB",1,"narrow",0.002
"609","TSPOAP1",146,"narrow",0.002
"610","KCNE1",10,"narrow",0.002
"611","PHGR1",20,"narrow",0.002
"612","FBXO17",1,"narrow",0.002
"613","NKRF",19,"narrow",0.002
"614","MARCHF4",101,"narrow",0.002
"615","ASPDH",20,"narrow",0.002
"616","RAG2",3,"narrow",0.002
"617","SDR16C5",1,"narrow",0.002
"618","NDRG2",175,"narrow",0.002
"619","ZP1",17,"narrow",0.002
"620","RAET1G",1,"narrow",0.002
"621","WNT7A",165,"narrow",0.002
"622","PNPLA7",4,"narrow",0.002
"623","FYB1",9,"narrow",0.002
"624","PPFIA3",20,"narrow",0.002
"625","CLDN2",1,"narrow",0.002
"626","RORA",3,"narrow",0.002
"627","OGN",33,"narrow",0.002
"628","NDP",190,"narrow",0.002
"629","CAPN9",115,"narrow",0.002
"630","ISM2",65,"narrow",0.002
"631","MALL",1,"narrow",0.002
"632","PCYT1B",182,"narrow",0.002
"633","CFHR4",7,"narrow",0.002
"634","PRKCQ",87,"narrow",0.002
"635","ETNPPL",1,"narrow",0.002
"636","RHBG",11,"narrow",0.002
"637","TDGF1",7,"narrow",0.002
"638","PRLR",10,"narrow",0.002
"639","GALNT15",199,"narrow",0.002
"640","CLDN14",2,"narrow",0.002
